"NIGf-" "NIGf" "lasso" "ridge" "null"
"alphaf1" NA 0.959554400933176 NA NA NA
"alphaf1" NA 0.93554517896571 NA NA NA
"alphaf1" NA 1.03211379921088 NA NA NA
"alphaf1" NA 0.922838516139795 NA NA NA
"alphaf1" NA 0.866233684423463 NA NA NA
"alphaf1" NA 0.988623790409139 NA NA NA
"alphaf1" NA 0.988446099057785 NA NA NA
"alphaf1" NA 0.916480452320979 NA NA NA
"alphaf1" NA 0.996589611034616 NA NA NA
"alphaf1" NA 0.914081391757568 NA NA NA
"alphaf1" NA 0.893570846153447 NA NA NA
"alphaf1" NA 0.946365586721877 NA NA NA
"alphaf1" NA 0.96351506148543 NA NA NA
"alphaf1" NA 0.96512866585022 NA NA NA
"alphaf1" NA 1.02187696172525 NA NA NA
"alphaf1" NA 0.826886124733918 NA NA NA
"alphaf1" NA 0.911688465701924 NA NA NA
"alphaf1" NA 0.959719291330883 NA NA NA
"alphaf1" NA 1.01019934011373 NA NA NA
"alphaf1" NA 0.943148548414875 NA NA NA
"alphaf1" NA 0.894619785073179 NA NA NA
"alphaf1" NA 0.95179426454901 NA NA NA
"alphaf1" NA 0.973767442887503 NA NA NA
"alphaf1" NA 0.987921274682766 NA NA NA
"alphaf1" NA 0.951415257106646 NA NA NA
"alphaf1" NA 0.931482409422485 NA NA NA
"alphaf1" NA 0.948859094922962 NA NA NA
"alphaf1" NA 0.975653472630597 NA NA NA
"alphaf1" NA 1.08447906482347 NA NA NA
"alphaf1" NA 1.08572860155887 NA NA NA
"alphaf1" NA 1.01900517922358 NA NA NA
"alphaf1" NA 0.896183241338523 NA NA NA
"alphaf1" NA 0.959006667081998 NA NA NA
"alphaf2" NA 2.85398624971292 NA NA NA
"alphaf2" NA 3.0118440705272 NA NA NA
"alphaf2" NA 2.69665653300053 NA NA NA
"alphaf2" NA 2.79361734092668 NA NA NA
"alphaf2" NA 2.79173695559806 NA NA NA
"alphaf2" NA 2.7551029516397 NA NA NA
"alphaf2" NA 2.78353411054125 NA NA NA
"alphaf2" NA 3.03269247467621 NA NA NA
"alphaf2" NA 2.73388451979396 NA NA NA
"alphaf2" NA 2.7289857191648 NA NA NA
"alphaf2" NA 2.71162284359051 NA NA NA
"alphaf2" NA 2.95872572274387 NA NA NA
"alphaf2" NA 2.694195940217 NA NA NA
"alphaf2" NA 2.89418018731029 NA NA NA
"alphaf2" NA 2.84091568803088 NA NA NA
"alphaf2" NA 2.77636042057988 NA NA NA
"alphaf2" NA 2.82572678651925 NA NA NA
"alphaf2" NA 2.8751312089852 NA NA NA
"alphaf2" NA 2.83045751024088 NA NA NA
"alphaf2" NA 2.90823345028149 NA NA NA
"alphaf2" NA 2.90055937819766 NA NA NA
"alphaf2" NA 2.96073826062752 NA NA NA
"alphaf2" NA 2.70929272334945 NA NA NA
"alphaf2" NA 2.81722742502869 NA NA NA
"alphaf2" NA 3.2862824201993 NA NA NA
"alphaf2" NA 2.7868491015341 NA NA NA
"alphaf2" NA 2.88984206283265 NA NA NA
"alphaf2" NA 2.81237533801081 NA NA NA
"alphaf2" NA 2.96215071177744 NA NA NA
"alphaf2" NA 2.99258710581425 NA NA NA
"alphaf2" NA 2.77650205758525 NA NA NA
"alphaf2" NA 2.92212320446877 NA NA NA
"alphaf2" NA 2.87338667449389 NA NA NA
"alphaf2" NA 2.90448087431834 NA NA NA
"alphaf2" NA 2.87956129986289 NA NA NA
"alphaf2" NA 2.93040825977228 NA NA NA
"alphaf2" NA 2.74722467884476 NA NA NA
"alphaf2" NA 2.77437420455508 NA NA NA
"alphaf2" NA 2.86053319724944 NA NA NA
"alphaf2" NA 2.8155487533052 NA NA NA
"alphaf2" NA 2.74439546693493 NA NA NA
"alphaf2" NA 2.98837132881947 NA NA NA
"alphaf2" NA 2.94285582009432 NA NA NA
"alphaf2" NA 2.99022922166848 NA NA NA
"alphaf2" NA 2.77515910864133 NA NA NA
"alphaf2" NA 2.94967924115867 NA NA NA
"alphaf2" NA 2.87517328863082 NA NA NA
"alphaf2" NA 2.88997479887713 NA NA NA
"alphaf2" NA 2.92779149958818 NA NA NA
"alphaf2" NA 2.73166475193519 NA NA NA
"alphaf3" NA 6.25451176959659 NA NA NA
"alphaf3" NA 6.48312846869363 NA NA NA
"alphaf3" NA 6.28474797965029 NA NA NA
"alphaf3" NA 6.61240247985168 NA NA NA
"alphaf3" NA 6.64313608478272 NA NA NA
"alphaf3" NA 5.96017304811198 NA NA NA
"alphaf3" NA 6.02606350273801 NA NA NA
"alphaf3" NA 6.34282655461383 NA NA NA
"alphaf3" NA 6.17559436417858 NA NA NA
"alphaf3" NA 6.6681163857155 NA NA NA
"alphaf3" NA 6.20563988524996 NA NA NA
"alphaf3" NA 6.23099280018376 NA NA NA
"alphaf3" NA 6.40112027605831 NA NA NA
"alphaf3" NA 6.30003477023415 NA NA NA
"alphaf3" NA 6.31685426478929 NA NA NA
"alphaf3" NA 6.36159145026355 NA NA NA
"alphaf3" NA 6.26441621032106 NA NA NA
"alphaf3" NA 6.68918228359539 NA NA NA
"alphaf3" NA 6.51573980710308 NA NA NA
"alphaf3" NA 6.43934273448052 NA NA NA
"alphaf3" NA 6.27221832332607 NA NA NA
"alphaf3" NA 6.43771263503246 NA NA NA
"alphaf3" NA 6.55993584932484 NA NA NA
"alphaf3" NA 6.36492964318844 NA NA NA
"alphaf3" NA 6.70916558115292 NA NA NA
"alphaf3" NA 6.52868263371537 NA NA NA
"alphaf3" NA 6.20627864390696 NA NA NA
"alphaf3" NA 6.59873240428187 NA NA NA
"alphaf3" NA 6.29680376543637 NA NA NA
"alphaf3" NA 6.40049237297142 NA NA NA
"alphaf3" NA 6.49437376780848 NA NA NA
"alphaf3" NA 5.93488041686075 NA NA NA
"alphaf3" NA 6.55647624358504 NA NA NA
"alphaf3" NA 6.30711842903461 NA NA NA
"alphaf3" NA 6.23204592068132 NA NA NA
"alphaf3" NA 7.00909373678878 NA NA NA
"alphaf3" NA 6.2751484609566 NA NA NA
"alphaf3" NA 6.40417963146503 NA NA NA
"alphaf3" NA 6.2921097980919 NA NA NA
"alphaf3" NA 6.57043447161243 NA NA NA
"alphaf3" NA 6.45980180363086 NA NA NA
"alphaf3" NA 6.56584979628556 NA NA NA
"alphaf3" NA 6.29729090257801 NA NA NA
"alphaf3" NA 6.41775663610851 NA NA NA
"alphaf3" NA 6.38440515490295 NA NA NA
"alphaf3" NA 6.55330323636127 NA NA NA
"alphaf3" NA 6.68886518134813 NA NA NA
"alphaf3" NA 6.38856830314707 NA NA NA
"alphaf3" NA 6.07647592177051 NA NA NA
"alphaf3" NA 6.45841504281716 NA NA NA
"lambdaf" 0.660167951764079 1.71146074876875 NA NA NA
"lambdaf" 0.642971912390055 1.83579169830773 NA NA NA
"lambdaf" 0.639193705762453 1.76104607186051 NA NA NA
"lambdaf" 0.673225524957383 1.95105048882948 NA NA NA
"lambdaf" 0.643884339877751 1.79095016683514 NA NA NA
"lambdaf" 0.632127285618563 1.63099215000583 NA NA NA
"lambdaf" 0.665112071183078 1.81780210855837 NA NA NA
"lambdaf" 0.659685123500818 1.78527327778899 NA NA NA
"lambdaf" 0.660720277787802 1.67896445261558 NA NA NA
"lambdaf" 0.635417460811823 1.67660529035242 NA NA NA
"lambdaf" 0.649769016083635 1.64891113310207 NA NA NA
"lambdaf" 0.615035473259163 1.73149653758823 NA NA NA
"lambdaf" 0.660021585377028 1.72859211522774 NA NA NA
"lambdaf" 0.632387159715423 1.72769285841718 NA NA NA
"lambdaf" 0.636890619908818 1.65124584838788 NA NA NA
"lambdaf" 0.6164278793738 1.65960013474469 NA NA NA
"lambdaf" 0.649857858151501 1.67667261875721 NA NA NA
"lambdaf" 0.591725914016559 1.48692957491235 NA NA NA
"lambdaf" 0.60755884306152 1.61504375281072 NA NA NA
"lambdaf" 0.651306333920045 1.86697891192535 NA NA NA
"lambdaf" 0.660963919931159 1.92470825774716 NA NA NA
"lambdaf" 0.649525358656514 1.73977207996526 NA NA NA
"lambdaf" 0.638754650948387 1.70110598404633 NA NA NA
"lambdaf" 0.635814346400504 1.71949665001756 NA NA NA
"lambdaf" 0.598320426712328 1.66793699298598 NA NA NA
"lambdaf" 0.663463948238618 1.84790312731898 NA NA NA
"lambdaf" 0.651584681329514 1.78648336941441 NA NA NA
"lambdaf" 0.62383990637792 1.65914918135153 NA NA NA
"lambdaf" 0.612991412530124 1.68533854599573 NA NA NA
"lambdaf" 0.64733948603753 1.8314172354518 NA NA NA
"lambdaf" 0.631973018674848 1.67916579234099 NA NA NA
"lambdaf" 0.68515840315259 1.95992455163804 NA NA NA
"lambdaf" 0.642741413367484 1.64116673624403 NA NA NA
"lambdaf" 0.635724643965336 1.6825606184635 NA NA NA
"lambdaf" 0.648488426799951 1.87252316064583 NA NA NA
"lambdaf" 0.60224844071975 1.6698316213705 NA NA NA
"lambdaf" 0.611252679434251 1.5911889732801 NA NA NA
"lambdaf" 0.648813378626008 1.72134858280602 NA NA NA
"lambdaf" 0.659776780587753 1.82659572308083 NA NA NA
"lambdaf" 0.642205664413387 1.7385051581002 NA NA NA
"lambdaf" 0.627357873379684 1.59570642391081 NA NA NA
"lambdaf" 0.613198887557093 1.59155262857082 NA NA NA
"lambdaf" 0.627922487891622 1.6921606205626 NA NA NA
"lambdaf" 0.62586900193359 1.75881990431573 NA NA NA
"lambdaf" 0.620234616343284 1.52947112411231 NA NA NA
"lambdaf" 0.633211244462435 1.85136587238081 NA NA NA
"lambdaf" 0.611875508584663 1.65812818865696 NA NA NA
"lambdaf" 0.655389572218198 1.88087012397175 NA NA NA
"lambdaf" 0.656261448960794 1.73683068613525 NA NA NA
"lambdaf" 0.6642520851696 1.77703709717254 NA NA NA
"elbo" -1090.32181854301 -1118.68911260301 NA NA NA
"elbo" -1105.04999613452 -1138.30393712697 NA NA NA
"elbo" -1062.10897279765 -1088.20080185189 NA NA NA
"elbo" -1071.22267220496 -1108.23508842908 NA NA NA
"elbo" -1103.8729057778 -1140.33347526414 NA NA NA
"elbo" -1090.33212533728 -1115.91891219274 NA NA NA
"elbo" -1072.89688026507 -1098.20204731802 NA NA NA
"elbo" -1082.27581729439 -1113.55308852058 NA NA NA
"elbo" -1068.82606832648 -1099.46660405413 NA NA NA
"elbo" -1071.02001999163 -1107.01378963288 NA NA NA
"elbo" -1088.73825038389 -1117.34535278967 NA NA NA
"elbo" -1077.11608402902 -1103.09339025696 NA NA NA
"elbo" -1097.52253519972 -1129.17723282542 NA NA NA
"elbo" -1079.71571415353 -1108.49469302892 NA NA NA
"elbo" -1083.21814482145 -1111.24926873779 NA NA NA
"elbo" -1068.24217764962 -1097.57563725258 NA NA NA
"elbo" -1098.07399242644 -1127.75610546969 NA NA NA
"elbo" -1088.50560766422 -1121.47002832695 NA NA NA
"elbo" -1101.82444758991 -1133.32665722072 NA NA NA
"elbo" -1105.42945737551 -1138.92615544652 NA NA NA
"elbo" -1047.81313164564 -1076.47016907421 NA NA NA
"elbo" -1093.54809269962 -1127.36713452592 NA NA NA
"elbo" -1088.63018467223 -1123.70523968543 NA NA NA
"elbo" -1098.50366488633 -1130.86495479978 NA NA NA
"elbo" -1099.84257193761 -1135.26475903184 NA NA NA
"elbo" -1082.1145162491 -1116.32447404715 NA NA NA
"elbo" -1064.21798964868 -1093.6032950727 NA NA NA
"elbo" -1068.95717167634 -1101.41749214785 NA NA NA
"elbo" -1105.41308293595 -1134.71755017552 NA NA NA
"elbo" -1084.0077902524 -1114.31240186736 NA NA NA
"elbo" -1123.77534501433 -1156.5332102587 NA NA NA
"elbo" -1082.37357210007 -1109.26386770228 NA NA NA
"elbo" -1067.90576814273 -1102.09300415225 NA NA NA
"elbo" -1078.3087761775 -1107.21669451802 NA NA NA
"elbo" -1090.58928707397 -1120.05830743888 NA NA NA
"elbo" -1098.51859771458 -1135.8368656574 NA NA NA
"elbo" -1095.8858189124 -1121.33198556861 NA NA NA
"elbo" -1084.7824165118 -1116.00702306776 NA NA NA
"elbo" -1080.58445339475 -1108.28069156769 NA NA NA
"elbo" -1095.83766192829 -1129.82346831585 NA NA NA
"elbo" -1080.53668696737 -1109.16322668704 NA NA NA
"elbo" -1072.79213483555 -1106.1984609231 NA NA NA
"elbo" -1085.67465340454 -1115.97616300971 NA NA NA
"elbo" -1081.00715372077 -1110.86782209732 NA NA NA
"elbo" -1099.84642925423 -1131.42158977861 NA NA NA
"elbo" -1110.2362434135 -1143.27495664866 NA NA NA
"elbo" -1126.01633321853 -1158.96054165114 NA NA NA
"elbo" -1084.09434185275 -1114.40260689565 NA NA NA
"elbo" -1094.80737520804 -1123.28788684764 NA NA NA
"elbo" -1096.12759579132 -1129.57535087597 NA NA NA
"elbot" -484.33815143903 -476.865771863627 NA NA NA
"elbot" -480.832654967343 -472.603832864766 NA NA NA
"elbot" -486.081494989252 -478.003511989153 NA NA NA
"elbot" -479.186163143201 -470.891779046654 NA NA NA
"elbot" -486.334460638892 -477.900478426927 NA NA NA
"elbot" -482.133845733968 -474.431429965638 NA NA NA
"elbot" -489.616146554452 -481.834710800623 NA NA NA
"elbot" -488.970764782171 -481.140249087691 NA NA NA
"elbot" -486.463743510107 -478.882819292549 NA NA NA
"elbot" -490.027966846883 -481.82761502882 NA NA NA
"elbot" -482.6804002327 -475.151349615628 NA NA NA
"elbot" -492.890865880936 -484.324130717784 NA NA NA
"elbot" -484.949714264397 -477.274189082995 NA NA NA
"elbot" -486.14312325496 -478.100176413745 NA NA NA
"elbot" -497.122543238333 -489.463569077489 NA NA NA
"elbot" -485.372185627888 -477.03058335156 NA NA NA
"elbot" -482.323001872334 -474.751882623087 NA NA NA
"elbot" -488.029163290334 -480.112988377402 NA NA NA
"elbot" -489.167194872514 -480.879951381862 NA NA NA
"elbot" -477.176287993535 -468.697491734032 NA NA NA
"elbot" -481.233122404103 -472.797745908211 NA NA NA
"elbot" -492.083132350672 -484.070384056333 NA NA NA
"elbot" -482.668762106293 -474.545794241724 NA NA NA
"elbot" -481.049057049533 -473.008834164619 NA NA NA
"elbot" -497.078457613053 -488.338326571571 NA NA NA
"elbot" -486.290716490787 -478.0357845735 NA NA NA
"elbot" -487.925351168636 -479.891852165325 NA NA NA
"elbot" -494.273173374393 -486.238700485448 NA NA NA
"elbot" -493.18636208953 -484.885283546825 NA NA NA
"elbot" -482.125461185717 -473.705234326202 NA NA NA
"elbot" -498.111204976047 -490.066692148037 NA NA NA
"elbot" -492.931450943016 -484.940331493068 NA NA NA
"elbot" -487.099605142808 -479.322434438901 NA NA NA
"elbot" -485.657189020215 -477.881722671682 NA NA NA
"elbot" -487.765903047671 -479.422823156509 NA NA NA
"elbot" -493.857330889871 -485.413447398829 NA NA NA
"elbot" -499.620821292085 -491.726952660305 NA NA NA
"elbot" -482.598594438327 -474.704114514353 NA NA NA
"elbot" -498.210960408556 -490.285239198208 NA NA NA
"elbot" -493.155953476504 -484.83564716914 NA NA NA
"elbot" -489.218913907467 -481.501956038956 NA NA NA
"elbot" -487.856145834844 -479.940820217329 NA NA NA
"elbot" -496.59055446931 -488.608989990843 NA NA NA
"elbot" -488.446323851542 -480.064642635375 NA NA NA
"elbot" -487.888165705 -480.302713200282 NA NA NA
"elbot" -489.545292342642 -481.067311542213 NA NA NA
"elbot" -488.658782705203 -480.503435862174 NA NA NA
"elbot" -497.79240446912 -489.602745029053 NA NA NA
"elbot" -484.905277865256 -477.056486254321 NA NA NA
"elbot" -489.135296839953 -481.232848743956 NA NA NA
"lpml" -0.555413838977317 -0.578549655783774 NA NA NA
"lpml" -0.57458028938799 -0.595535070169368 NA NA NA
"lpml" -0.353982836202083 -0.385490954379946 NA NA NA
"lpml" -0.508491331507176 -0.527657608267148 NA NA NA
"lpml" -0.44517299857465 -0.476537882884497 NA NA NA
"lpml" -0.346678028544018 -0.384113493890924 NA NA NA
"lpml" -0.458215386186779 -0.485434333796396 NA NA NA
"lpml" -0.451805210021342 -0.474444767953541 NA NA NA
"lpml" -0.444819436591123 -0.462648198815906 NA NA NA
"lpml" -0.505729277821615 -0.531121943413869 NA NA NA
"lpml" -0.583668714411889 -0.612099066042257 NA NA NA
"lpml" -0.433382306771576 -0.469184288670833 NA NA NA
"lpml" -0.598486212818321 -0.618473482819474 NA NA NA
"lpml" -0.514653753733739 -0.546337734533496 NA NA NA
"lpml" -0.394884429294635 -0.429235813596177 NA NA NA
"lpml" -0.299005481305243 -0.324425623473637 NA NA NA
"lpml" -0.584542254820999 -0.60622067066957 NA NA NA
"lpml" -0.45698484271735 -0.487091598452928 NA NA NA
"lpml" -0.207145278313665 -0.227815049091311 NA NA NA
"lpml" -0.516849374419854 -0.536853382893179 NA NA NA
"lpml" -0.38027693989125 -0.400828418133065 NA NA NA
"lpml" -0.569773478979788 -0.586484286246896 NA NA NA
"lpml" -0.476381210252486 -0.491508513786131 NA NA NA
"lpml" -0.600653830117483 -0.62545940628741 NA NA NA
"lpml" -0.554590875313426 -0.567913797339792 NA NA NA
"lpml" -0.588045421127864 -0.608059451674627 NA NA NA
"lpml" -0.429846429498123 -0.452192624137341 NA NA NA
"lpml" -0.367450542469217 -0.392503422501869 NA NA NA
"lpml" -0.619734080281487 -0.646408560919645 NA NA NA
"lpml" -0.454602612575246 -0.474249194921999 NA NA NA
"lpml" -0.634136436289711 -0.66133081359714 NA NA NA
"lpml" -0.533739268771255 -0.553139288273958 NA NA NA
"lpml" -0.436188049642205 -0.453175720808459 NA NA NA
"lpml" -0.594224436616845 -0.618053911718145 NA NA NA
"lpml" -0.436263123615728 -0.457262500226971 NA NA NA
"lpml" -0.721208066872183 -0.743597489769551 NA NA NA
"lpml" -0.481451410553779 -0.511328063149643 NA NA NA
"lpml" -0.401687075413923 -0.424721139894159 NA NA NA
"lpml" -0.647161623430008 -0.667696577063995 NA NA NA
"lpml" -0.621981145993412 -0.645172550742866 NA NA NA
"lpml" -0.464623148887646 -0.489246967138726 NA NA NA
"lpml" -0.515083894527582 -0.537689153983478 NA NA NA
"lpml" -0.477376083494516 -0.5058966432983 NA NA NA
"lpml" -0.520906603105883 -0.546742137349714 NA NA NA
"lpml" -0.597951553644173 -0.626129407812598 NA NA NA
"lpml" -0.540584808746921 -0.567825645398068 NA NA NA
"lpml" -0.601704740637171 -0.628338266933655 NA NA NA
"lpml" -0.509610246721199 -0.530299175285629 NA NA NA
"lpml" -0.518222176208069 -0.544931162460353 NA NA NA
"lpml" -0.508355058300891 -0.530926149001556 NA NA NA
