"NIGfd-" "NIGfd" "lasso" "ridge" "null"
"emseh" 0.759217029304682 0.758711883741613 0.757670778989975 0.838339660382693 1.24964954493524
"emseh" 0.911159563332483 0.910872543187612 0.910864077744386 0.990570733553891 1.44556283048661
"emseh" 0.785435180733839 0.784926159609331 0.784003964592217 0.859939857391951 1.27389263914366
"emseh" 0.694815463284705 0.694618155150277 0.693675206342313 0.763239489920441 1.17254317023241
"emseh" 0.946847494418593 0.946505445662272 0.94540186089038 1.03203352315379 1.49709207358326
"emseh" 0.725702263207416 0.725239671088755 0.724452620795922 0.802830575955041 1.19003833803735
"pmse" 0.0674673039347473 0.0673140433547733 0.0676754531212987 0.0761473607087894 0.99803536345776
"pmse" 0.0654715928689711 0.065313755716706 0.0657584615374944 0.0735885915641012 0.99803536345776
"pmse" 0.0636660229495129 0.0635615970692336 0.0639206465359579 0.0717563716096746 0.99803536345776
"pmse" 0.0630896058785342 0.0628710376391001 0.0633929391669725 0.0716294156321221 0.99803536345776
"pmse" 0.0744533316732546 0.0742234614411913 0.0747395641915263 0.0816611970233705 0.99803536345776
"pmse" 0.0690738649095938 0.0689767517174391 0.0691408477458911 0.0779647294029581 0.99803536345776
"pmse" 0.0713620395018174 0.0712097207865408 0.0716672801484359 0.0806937888254434 0.99803536345776
"pmse" 0.0664282470604918 0.0662734284957158 0.0666110836687346 0.0750652169964073 0.99803536345776
"pmse" 0.0642539995427648 0.0640031420874414 0.0644779671605302 0.0726310509145702 0.99803536345776
"pmse" 0.068669369702333 0.0684224853664337 0.0689328948960639 0.0767991965712455 0.99803536345776
"pmse" 0.0686148808289 0.0684611262767774 0.068824058825937 0.0778587431369764 0.99803536345776
"pmse" 0.064181004303914 0.0640185434166079 0.0644622708950834 0.0715738172427429 0.99803536345776
"pmse" 0.05585294428876 0.0557003849566196 0.0560428497745087 0.0644314642702075 0.99803536345776
"pmse" 0.0603950591460133 0.0602636265489959 0.0605904147133315 0.0685676286106726 0.99803536345776
"pmse" 0.0672605339295731 0.0670880446341248 0.0675193738475789 0.0748123410795134 0.99803536345776
"pmse" 0.0663056597091243 0.0661266476313886 0.0666024403675775 0.0749667062871892 0.99803536345776
"pmse" 0.0637885005869025 0.0636139692305787 0.0640596181331416 0.0722614083537933 0.99803536345776
"pmse" 0.0676469357434669 0.0674736065306232 0.0678585636308978 0.0775773470779457 0.99803536345776
"pmse" 0.0653736784564181 0.0652371023697447 0.0655787249218246 0.0736099881441776 0.99803536345776
"pmse" 0.0736152990905009 0.0734358686662316 0.073930153653031 0.0825416546996921 0.99803536345776
"pmse" 0.0603838705598104 0.0602873183706356 0.0606080419103729 0.0689528465462213 0.99803536345776
"pmse" 0.0606990574208869 0.060656350674577 0.0608266858252132 0.0692975947884361 0.99803536345776
"pmse" 0.067503354784568 0.0673464497477203 0.0678291720861796 0.0766799929826021 0.99803536345776
"pmse" 0.0650971102250006 0.0650776072874768 0.0653023301328894 0.0734651620632122 0.99803536345776
"pmse" 0.0720065821087809 0.07176893868702 0.0722727437957769 0.0818041733761634 0.99803536345776
"pmse" 0.0634308497443446 0.0632848915677927 0.0638087656350604 0.0710725062070391 0.99803536345776
"pmse" 0.0667945798406823 0.066619178853967 0.0670242249608602 0.0746373779403614 0.99803536345776
"pmse" 0.0707583005201694 0.0705272982248428 0.0709583030065469 0.0790077611918227 0.99803536345776
"pmse" 0.0638568667607697 0.0636818847122542 0.0641348909538299 0.0715056286646754 0.99803536345776
"pmse" 0.0645648907589201 0.0644392538331939 0.0647755607938597 0.0739459091908526 0.99803536345776
"pmse" 0.0616982038140387 0.0615404847096504 0.0619082126632873 0.0696838309367816 0.99803536345776
"pmse" 0.0665108756725108 0.066319297943256 0.0667417020996377 0.0747207444004257 0.99803536345776
"pmse" 0.0639033631529829 0.0636914438909352 0.0641261734017644 0.072755119140095 0.99803536345776
"pmse" 0.0709356777446615 0.070711632805786 0.0711669618590262 0.0779030437692356 0.99803536345776
"pmse" 0.0645622252101291 0.0644361675513132 0.064839261377645 0.0726423162395564 0.99803536345776
"pmse" 0.0635079901171416 0.0633562543387643 0.0636979725931546 0.0720253718481693 0.99803536345776
"pmse" 0.0558035845506392 0.0556349907213021 0.0559396618471047 0.0642025940739064 0.99803536345776
"pmse" 0.0744739824590468 0.0743299887624596 0.0747541515065949 0.0818686738159262 0.99803536345776
"pmse" 0.0624815495691686 0.0623211774759824 0.0627031779972297 0.0704815002921692 0.99803536345776
"pmse" 0.0649924620244058 0.0648990158729156 0.0651960878300459 0.0729144551905288 0.99803536345776
"pmse" 0.0647224804278762 0.0645994863320914 0.0648502299131285 0.0733805117757349 0.99803536345776
"pmse" 0.0563839049655017 0.056197748688792 0.0564820764160761 0.0648729443440545 0.99803536345776
"pmse" 0.0617269932846661 0.061582750372696 0.0618827198239912 0.0699115496380554 0.99803536345776
"pmse" 0.0642200909640482 0.0640103453019746 0.0644530408725756 0.0736829740226632 0.99803536345776
"pmse" 0.066781379766366 0.0666288425671354 0.0670791123192708 0.0746473740664401 0.99803536345776
"pmse" 0.0682587969893288 0.0680678130323155 0.0685107146591454 0.0766735598164489 0.99803536345776
"pmse" 0.0596739768616627 0.0594404459368395 0.0599294884753013 0.0683062392827025 0.99803536345776
"pmse" 0.0592842301115078 0.0590994640614427 0.0594981896342286 0.0688786707862469 0.99803536345776
"pmse" 0.0653770957932371 0.0651057645893624 0.0656541436320911 0.0741961775634772 0.99803536345776
"pmse" 0.0625690205417196 0.0623773836132738 0.0627817718858589 0.0702589472741981 0.99803536345776
"pmse" 0.0700857851345927 0.0699574792920577 0.0704191194979063 0.0781614778223907 0.99803536345776
"pmse" 0.073421413919515 0.0732344972301141 0.0738699152979746 0.0825504517579327 0.99803536345776
"pmse" 0.056554780396076 0.0563774465427762 0.0567137556158667 0.0640884446655313 0.99803536345776
"pmse" 0.0696648998370744 0.0695067209070817 0.0699204124503512 0.0777785796767789 0.99803536345776
"pmse" 0.0639966552545909 0.0637596925173129 0.0642128100657089 0.0720841041057253 0.99803536345776
"pmse" 0.0701957168835316 0.0700865986094873 0.0703912877939938 0.0785373680590257 0.99803536345776
"pmse" 0.0613472409784023 0.0611905144465266 0.0615911492914035 0.0699108739595198 0.99803536345776
"pmse" 0.0614518437567504 0.0613023455758701 0.0617032242936758 0.0703047996724268 0.99803536345776
"pmse" 0.0651583794939429 0.0650144843137988 0.0653452337321745 0.0740329728454515 0.99803536345776
"pmse" 0.0573791515065224 0.0572393774484917 0.0575619832399024 0.06644528285952 0.99803536345776
"pmse" 0.0649822018938574 0.0648289080594683 0.0652096418697999 0.0731766307908795 0.99803536345776
"pmse" 0.0695689887296537 0.0693828473307225 0.0698330150762002 0.0772322013695478 0.99803536345776
"pmse" 0.0633603478647455 0.0631975316311514 0.0635843269343215 0.0718152237591124 0.99803536345776
"pmse" 0.0659383732145907 0.0657908111857244 0.0661824727614499 0.0754247332471336 0.99803536345776
"pmse" 0.0576749734093316 0.0575231144553695 0.0578693015101198 0.0656580368527327 0.99803536345776
"pmse" 0.0606777713628651 0.0605326602516598 0.0608490792079277 0.0687961670096462 0.99803536345776
"pmse" 0.0747544075827552 0.074557758637673 0.0750609013236262 0.0824094918621712 0.99803536345776
"pmse" 0.0579592262169982 0.057865903468267 0.0580631171779925 0.0673123453317446 0.99803536345776
"pmse" 0.0637077847631718 0.0635604891706231 0.0639246651968505 0.0716228183248913 0.99803536345776
"pmse" 0.0633366401625944 0.0632085292611603 0.0636202461494049 0.0723247992628066 0.99803536345776
"pmse" 0.0595035842220136 0.0593358647874148 0.0597055399512346 0.0666017853693128 0.99803536345776
"pmse" 0.0597900739567467 0.0596695971794574 0.0599683018608107 0.0680662625120727 0.99803536345776
"pmse" 0.0674479917673011 0.0672837597825564 0.0679052079066036 0.0759793297301929 0.99803536345776
"pmse" 0.0595816033159475 0.0594683427942687 0.0597745856819615 0.0692274435667484 0.99803536345776
"pmse" 0.0624034872119679 0.0622016223058043 0.0627380748189933 0.071693427789969 0.99803536345776
"pmse" 0.0622013189022264 0.0620869453555468 0.0624436495247904 0.0701285785369506 0.99803536345776
"pmse" 0.0651836862572627 0.0650619344713851 0.0654461740978055 0.0735625884075231 0.99803536345776
"pmse" 0.071174592596242 0.070899076506612 0.0715412838406174 0.0793405247262425 0.99803536345776
"pmse" 0.076485000127355 0.07627270109694 0.076820771909751 0.0847528342235736 0.99803536345776
"pmse" 0.0599675601577938 0.0598311346772012 0.060161336440571 0.0681968991746211 0.99803536345776
"pmse" 0.0735981544586632 0.0733709209301999 0.073835681940135 0.0818984591324101 0.99803536345776
"pmse" 0.0685336146764147 0.0683227141040034 0.0688730697922135 0.0767768543441044 0.99803536345776
"pmse" 0.0706491905706593 0.0705193485858346 0.0709868782520764 0.0778464472054233 0.99803536345776
"pmse" 0.0569841090505465 0.0568735975667217 0.057222493647957 0.0660499551641296 0.99803536345776
"pmse" 0.0641321162819107 0.0639566099835191 0.0643792326925095 0.0718111576854042 0.99803536345776
"pmse" 0.0586487981365043 0.0585451727288164 0.0587834329969572 0.0672033739551535 0.99803536345776
"pmse" 0.0604510510670015 0.0603289403933287 0.0606158876932917 0.0687313815594551 0.99803536345776
"pmse" 0.0645764190247546 0.064537253975191 0.0647097585114639 0.0738841807108925 0.99803536345776
"pmse" 0.0692912203347979 0.0691071762224493 0.0695108888676268 0.0779878551560571 0.99803536345776
"pmse" 0.0688375940251615 0.0685908044546993 0.0691553387882456 0.0763863220376604 0.99803536345776
"pmse" 0.0661214016117184 0.0658791572556248 0.0663380322744695 0.0737149976574223 0.99803536345776
"pmse" 0.0578988732186843 0.0578031909450177 0.0581276343306997 0.0665203034281775 0.99803536345776
"pmse" 0.0638908057668319 0.0636635022844206 0.0641161382429982 0.0725878597661724 0.99803536345776
"pmse" 0.0646261585803006 0.0644874708528562 0.064871418814263 0.0730287495234652 0.99803536345776
"pmse" 0.0714459145778183 0.0712692257707513 0.0716569354554286 0.0808938003940814 0.99803536345776
"pmse" 0.0626490754605724 0.0625276670719016 0.0628733066066419 0.070853063250055 0.99803536345776
"pmse" 0.0700372826722697 0.0698416688091097 0.0702625742408747 0.0779817279179771 0.99803536345776
"pmse" 0.0748267733211695 0.0746592384119952 0.0751429400775012 0.0832203328250907 0.99803536345776
"pmse" 0.0606090906593493 0.0604862855127678 0.0608216082792183 0.0688467541700803 0.99803536345776
"pmse" 0.0692855163626841 0.0691011325155139 0.069627377346377 0.0776876501455308 0.99803536345776
"pmset" 0.043539795369923 0.0436967807412357 0.0437490842262666 0.0525508132573582 0.99803536345776
"pmset" 0.0426553536756763 0.0428011733695615 0.0428319899745107 0.0512782662184371 0.99803536345776
"pmset" 0.0418066654670825 0.0419139925786627 0.042057621141382 0.0506554183723535 0.99803536345776
"pmset" 0.0417530856979348 0.0419047019933573 0.0419430092287613 0.050784213660336 0.99803536345776
"pmset" 0.0486293073686153 0.0488043031625808 0.0489569651488435 0.0573121103505108 0.99803536345776
"pmset" 0.0447472505165296 0.0448920512609339 0.044939732113984 0.0537488986872682 0.99803536345776
"pmset" 0.0463567045806668 0.0465105221988383 0.0465924270878959 0.0552000137453467 0.99803536345776
"pmset" 0.0433749603468464 0.04351573707367 0.0435756086224499 0.0524970791884095 0.99803536345776
"pmset" 0.0414211395190708 0.0415778358673041 0.0416044466253907 0.0506832552828306 0.99803536345776
"pmset" 0.0451512962260219 0.0453056280835456 0.045401314850687 0.0540594308870655 0.99803536345776
"pmset" 0.0451568494488237 0.0453369886199424 0.0452893102715716 0.0543993199999464 0.99803536345776
"pmset" 0.0421213366592152 0.0422436251526175 0.0424021152453611 0.0502450301348417 0.99803536345776
"pmset" 0.0364223750288686 0.0365239563671227 0.0366338999005547 0.044729478313991 0.99803536345776
"pmset" 0.0395309173421468 0.0396771139545666 0.0397680382606217 0.0478076172142898 0.99803536345776
"pmset" 0.0440757543817147 0.0442105327751362 0.0442777897244187 0.0526325453872901 0.99803536345776
"pmset" 0.0432984422235305 0.0434198723588992 0.0434270876433116 0.0522054728693208 0.99803536345776
"pmset" 0.0409503208174578 0.041064224949604 0.0411213010970208 0.0495952501585411 0.99803536345776
"pmset" 0.0440345152729855 0.044227316462224 0.0442452099751668 0.0532711575111521 0.99803536345776
"pmset" 0.0425923026438947 0.0427272588483514 0.0428008121806661 0.0515257371754321 0.99803536345776
"pmset" 0.0476826924652227 0.0478712328275526 0.0479947229699012 0.0571077124313589 0.99803536345776
"pmset" 0.0393171170157416 0.0394446983338386 0.0394918173568244 0.0480053111872805 0.99803536345776
"pmset" 0.0399205319191314 0.0400323823904323 0.0401674495501536 0.0486127826164206 0.99803536345776
"pmset" 0.0433255694474746 0.0434872782528152 0.0434871587307549 0.052522177353801 0.99803536345776
"pmset" 0.0419052051843871 0.0420187766945893 0.0420905661558533 0.0502864401890003 0.99803536345776
"pmset" 0.0477416767520965 0.0479193314613587 0.047962598050898 0.0573187142717631 0.99803536345776
"pmset" 0.0414647379950546 0.0415833944023117 0.0415815875586365 0.0502652296573897 0.99803536345776
"pmset" 0.0432301589697016 0.0433575598327522 0.0435915631904713 0.0514547048402439 0.99803536345776
"pmset" 0.0456726305907901 0.0458252444706669 0.0459548435863145 0.0544552521011369 0.99803536345776
"pmset" 0.0419191096172381 0.0420278729602276 0.042185829155737 0.0500688410475153 0.99803536345776
"pmset" 0.0414886620241837 0.0416593587180238 0.0416132798193959 0.0505249006555289 0.99803536345776
"pmset" 0.0407431928110225 0.0408849469698429 0.0409346227019218 0.0493062245726718 0.99803536345776
"pmset" 0.0436769200154233 0.0438429381238584 0.0438262149368155 0.0528290031037898 0.99803536345776
"pmset" 0.041397431547215 0.041505987988449 0.0415571866085954 0.0503517970466652 0.99803536345776
"pmset" 0.0463107865111188 0.0464640476884748 0.0466126130426943 0.0543267395940496 0.99803536345776
"pmset" 0.0419325408984041 0.0420524014114851 0.0422026251616986 0.0508108245965892 0.99803536345776
"pmset" 0.0406015649961986 0.0407524093765382 0.0408689209453178 0.0490443801184431 0.99803536345776
"pmset" 0.0359151827574919 0.0360233578179015 0.0360233526978043 0.0453012559931539 0.99803536345776
"pmset" 0.0487452557536945 0.0489189620000065 0.0489784878224336 0.057243626130416 0.99803536345776
"pmset" 0.0407137002075521 0.0408321782861767 0.0409590952659433 0.0489993783573454 0.99803536345776
"pmset" 0.0416858850624177 0.0418155868139179 0.041955545674246 0.0502941284845164 0.99803536345776
"pmset" 0.0423571253952475 0.0425026257647259 0.0426026637990312 0.051200860959214 0.99803536345776
"pmset" 0.0369837750915798 0.0370753664574209 0.0371296712388484 0.0454242334108039 0.99803536345776
"pmset" 0.0400747778716682 0.0401844230667445 0.0402728954878992 0.04829797829446 0.99803536345776
"pmset" 0.0413410555190393 0.0415075879122717 0.0415154265108489 0.050870882877498 0.99803536345776
"pmset" 0.0442161994831689 0.0443609217171415 0.0445560084626706 0.0524153112025602 0.99803536345776
"pmset" 0.0440060956583063 0.0441695494154201 0.0441965129307959 0.0527036499976201 0.99803536345776
"pmset" 0.0388765112386411 0.0390125343694324 0.0390789960978443 0.04759535847797 0.99803536345776
"pmset" 0.037935914136164 0.0380478756769875 0.0380404226020908 0.0469351041705824 0.99803536345776
"pmset" 0.0424221443460003 0.0425541793831617 0.0425656645126366 0.0514205535713221 0.99803536345776
"pmset" 0.0404677298418233 0.0405965464363339 0.0406798480788985 0.0489125860898961 0.99803536345776
"pmset" 0.0462400062375308 0.0463789791166426 0.0465926250914656 0.0550668782394459 0.99803536345776
"pmset" 0.0478426713219199 0.0480295816744632 0.0480470411859187 0.0574005978862688 0.99803536345776
"pmset" 0.0370420766210416 0.0371549262836459 0.0371919537324029 0.0452783112389468 0.99803536345776
"pmset" 0.0457083213448691 0.0458571350418425 0.0459852366056627 0.0541673163032125 0.99803536345776
"pmset" 0.0407841880085757 0.0409339612677283 0.0409631971635344 0.0493611412663684 0.99803536345776
"pmset" 0.0456536202692471 0.0458044922742241 0.0458761238121311 0.0543844954075529 0.99803536345776
"pmset" 0.0400417112197673 0.0401926451406835 0.0402645436194706 0.0488557065921807 0.99803536345776
"pmset" 0.0398480879564288 0.03996335149936 0.0400663522722466 0.0485219533358956 0.99803536345776
"pmset" 0.0422379284158001 0.0423675252715384 0.0424930869415899 0.0509281611721973 0.99803536345776
"pmset" 0.0373649595284752 0.0374725829276938 0.0375015377754765 0.0465232128508537 0.99803536345776
"pmset" 0.0425414398673384 0.0426796471672155 0.042724034920121 0.0510788118770729 0.99803536345776
"pmset" 0.0452927476257565 0.0454791298080905 0.0455260891009566 0.0538329576249875 0.99803536345776
"pmset" 0.0415554137226393 0.0417008522510347 0.041690058653591 0.0505364466621782 0.99803536345776
"pmset" 0.0422284097838361 0.0423936336643966 0.0423858954574694 0.0516778168081983 0.99803536345776
"pmset" 0.0376330198798494 0.0377452752886758 0.0377978387553383 0.0460240958425218 0.99803536345776
"pmset" 0.0399193188292209 0.0400412374445218 0.040113221401619 0.0482903246966329 0.99803536345776
"pmset" 0.048959157303226 0.049149242074539 0.0491978565081471 0.0573907381329069 0.99803536345776
"pmset" 0.0377372245024481 0.0378611088503236 0.0378644877887896 0.0470240597582117 0.99803536345776
"pmset" 0.0416040391847612 0.0417357872617495 0.0417900682688437 0.0499842036116898 0.99803536345776
"pmset" 0.0408502680670187 0.0409851192928385 0.0409879565922123 0.0498922119775855 0.99803536345776
"pmset" 0.038447943802417 0.0385660660050418 0.0386345326713259 0.0466065217743457 0.99803536345776
"pmset" 0.0390951446105473 0.0392116301431504 0.0393304043822623 0.0480941691786078 0.99803536345776
"pmset" 0.0437594518198286 0.0439388648279451 0.0440861632230611 0.052643553678211 0.99803536345776
"pmset" 0.0388832445012233 0.0389927760134197 0.0391217135944028 0.0477770341336886 0.99803536345776
"pmset" 0.0410582955652638 0.0411968730623367 0.0412846600222688 0.0501393452990303 0.99803536345776
"pmset" 0.0408906978662527 0.0409971444640016 0.0411069477571221 0.0493983730145568 0.99803536345776
"pmset" 0.0423458578668818 0.0424967860819711 0.0425020042986308 0.050933629924921 0.99803536345776
"pmset" 0.0466014071404256 0.046786893969229 0.0468087228035052 0.0557649881208962 0.99803536345776
"pmset" 0.0491060216698898 0.0492633049643774 0.0493855494666793 0.0578384376712639 0.99803536345776
"pmset" 0.0390242304830818 0.0391472253513163 0.0392811680980149 0.0476626957302391 0.99803536345776
"pmset" 0.0484813248126562 0.0486565891566622 0.0487529887745823 0.0575588584386994 0.99803536345776
"pmset" 0.0456343176732393 0.045789991770368 0.0458667633016713 0.0542884093960265 0.99803536345776
"pmset" 0.0468576253551041 0.0470143142378 0.0471113549085087 0.055145876786846 0.99803536345776
"pmset" 0.0364037205207508 0.0365205775601681 0.0366180138618416 0.0453244324798295 0.99803536345776
"pmset" 0.0424539213601869 0.0426264175557974 0.0425988429645838 0.0509295390482174 0.99803536345776
"pmset" 0.0384640499470112 0.0385939778349407 0.038619535274982 0.0470607567545658 0.99803536345776
"pmset" 0.0395170107164714 0.0396459650812217 0.0397404699988823 0.048472924839815 0.99803536345776
"pmset" 0.0410989224673034 0.0412424158996693 0.0412666371925252 0.0501051694798999 0.99803536345776
"pmset" 0.0453663282788381 0.0455158195943901 0.0455353518788418 0.054609724284706 0.99803536345776
"pmset" 0.0449134078707896 0.0450845970102943 0.0451755394215166 0.0535029284784094 0.99803536345776
"pmset" 0.0439294350109709 0.0440815693017773 0.0441948531195315 0.0526884093600398 0.99803536345776
"pmset" 0.0373815770052528 0.0374853745693393 0.0375633711737513 0.0461507537132753 0.99803536345776
"pmset" 0.0408301154659864 0.0409638156768457 0.0410285652691388 0.0491223303857396 0.99803536345776
"pmset" 0.0430729258675384 0.0432226677164276 0.0432803685791316 0.0520011568452858 0.99803536345776
"pmset" 0.0461245507612716 0.0462877028157058 0.0463713548743274 0.0555177084248785 0.99803536345776
"pmset" 0.0402725135070591 0.0403827829173843 0.0405500463818934 0.0485144218429311 0.99803536345776
"pmset" 0.0450328813188152 0.0452010436503299 0.0452319523815778 0.0534670289687496 0.99803536345776
"pmset" 0.0503523887875744 0.050525360415177 0.0505922564184308 0.0586008622089149 0.99803536345776
"pmset" 0.0395296085055022 0.0396518937941397 0.0396896764945427 0.0482133394023755 0.99803536345776
"pmset" 0.0461513868305183 0.0463589117501416 0.0464836383419043 0.055209434767262 0.99803536345776
"alphaf0" 0.615770718851675 0.26795095750247 NA NA NA
"alphaf0" 0.626398374530345 0.26731934351732 NA NA NA
"alphaf0" 0.598572490963483 0.268721079750367 NA NA NA
"alphaf0" 0.640928078980262 0.272534087625877 NA NA NA
"alphaf0" 0.669043821551678 0.288157649961906 NA NA NA
"alphaf0" 0.665165816638627 0.284615320018445 NA NA NA
"alphaf0" 0.650818509141953 0.279124297040182 NA NA NA
"alphaf0" 0.633466090441833 0.279684177641448 NA NA NA
"alphaf0" 0.658644290315106 0.292393720698223 NA NA NA
"alphaf0" 0.66352586966899 0.291400608256813 NA NA NA
"alphaf0" 0.658339790301468 0.271819625631651 NA NA NA
"alphaf0" 0.600079201321684 0.256633012044715 NA NA NA
"alphaf0" 0.565594807014947 0.243232854131771 NA NA NA
"alphaf0" 0.616290637229933 0.260374792723939 NA NA NA
"alphaf0" 0.646291635607382 0.284879862360639 NA NA NA
"alphaf0" 0.621965619325033 0.273153215476824 NA NA NA
"alphaf0" 0.611236630728221 0.27199516254024 NA NA NA
"alphaf0" 0.667410519765704 0.280223952149478 NA NA NA
"alphaf0" 0.643068768181511 0.274780235689547 NA NA NA
"alphaf0" 0.670403204332869 0.289826643330936 NA NA NA
"alphaf0" 0.601227249599527 0.253743577561462 NA NA NA
"alphaf0" 0.609948510163668 0.259444465796276 NA NA NA
"alphaf0" 0.691545904944914 0.283071534035638 NA NA NA
"alphaf0" 0.595539721019857 0.260546194850752 NA NA NA
"alphaf0" 0.671250291513611 0.298461833846487 NA NA NA
"alphaf0" 0.646216483473435 0.282294765085285 NA NA NA
"alphaf0" 0.620286688128501 0.275025799357538 NA NA NA
"alphaf0" 0.657214007686475 0.276666415936287 NA NA NA
"alphaf0" 0.613185572558694 0.271909986835046 NA NA NA
"alphaf0" 0.637078169076723 0.26747999725909 NA NA NA
"alphaf0" 0.596229484831076 0.26099769529367 NA NA NA
"alphaf0" 0.654805743277497 0.279620032582329 NA NA NA
"alphaf0" 0.650439023511674 0.279473157088272 NA NA NA
"alphaf0" 0.653280178367435 0.283329072476423 NA NA NA
"alphaf0" 0.645713289762001 0.276553354726908 NA NA NA
"alphaf0" 0.605354622952189 0.252334182714673 NA NA NA
"alphaf0" 0.595638701041083 0.266637320199385 NA NA NA
"alphaf0" 0.660852761297606 0.27830355882246 NA NA NA
"alphaf0" 0.628831190594956 0.271360140726706 NA NA NA
"alphaf0" 0.622542859434213 0.271487363623608 NA NA NA
"alphaf0" 0.620142040109748 0.271552655256355 NA NA NA
"alphaf0" 0.633176188599568 0.27381189240555 NA NA NA
"alphaf0" 0.617246090490951 0.270436247347144 NA NA NA
"alphaf0" 0.635487500768589 0.260422748097817 NA NA NA
"alphaf0" 0.651257317271694 0.285537832084022 NA NA NA
"alphaf0" 0.637505377615766 0.277218362694773 NA NA NA
"alphaf0" 0.652079025891531 0.274477757133086 NA NA NA
"alphaf0" 0.630079910272971 0.280921079560978 NA NA NA
"alphaf0" 0.63398976033794 0.267898918178389 NA NA NA
"alphaf0" 0.598955622823526 0.264655450102674 NA NA NA
"alphaf0" 0.615924542518776 0.258633989257749 NA NA NA
"alphaf0" 0.711946544239822 0.303404704089439 NA NA NA
"alphaf0" 0.614102493743919 0.271111393092555 NA NA NA
"alphaf0" 0.630395083211883 0.267627503907068 NA NA NA
"alphaf0" 0.629134232674912 0.270618474049125 NA NA NA
"alphaf0" 0.616827600308173 0.259244415350197 NA NA NA
"alphaf0" 0.638285063829097 0.281209076561256 NA NA NA
"alphaf0" 0.568884290680619 0.242514902802422 NA NA NA
"alphaf0" 0.656699289992327 0.279931367299662 NA NA NA
"alphaf0" 0.604910307458135 0.260415755644346 NA NA NA
"alphaf0" 0.620280976209812 0.276940406513933 NA NA NA
"alphaf0" 0.663194949093821 0.271421914338505 NA NA NA
"alphaf0" 0.597080070238453 0.252709903898955 NA NA NA
"alphaf0" 0.653190419279924 0.276073458687427 NA NA NA
"alphaf0" 0.611537763198534 0.270287344372482 NA NA NA
"alphaf0" 0.578280988452652 0.256780899736769 NA NA NA
"alphaf0" 0.694423067560811 0.296492269049429 NA NA NA
"alphaf0" 0.590253992573425 0.249939820931719 NA NA NA
"alphaf0" 0.602624485471115 0.261723009821007 NA NA NA
"alphaf0" 0.596630768134455 0.25629800230422 NA NA NA
"alphaf0" 0.589358195087564 0.264472695575797 NA NA NA
"alphaf0" 0.594308492089114 0.252674317416103 NA NA NA
"alphaf0" 0.627438041733749 0.265310023880249 NA NA NA
"alphaf0" 0.618574955744206 0.266380208153965 NA NA NA
"alphaf0" 0.632224477590369 0.268523535050029 NA NA NA
"alphaf0" 0.631683506284158 0.286042991983819 NA NA NA
"alphaf0" 0.617898870431556 0.260885894422164 NA NA NA
"alphaf0" 0.664255422225636 0.284610654240493 NA NA NA
"alphaf0" 0.630140439786859 0.278393711369713 NA NA NA
"alphaf0" 0.595046416177388 0.258332819211348 NA NA NA
"alphaf0" 0.677976351190423 0.296626615165559 NA NA NA
"alphaf0" 0.632395234942777 0.274823455226797 NA NA NA
"alphaf0" 0.665966543218848 0.289580161472328 NA NA NA
"alphaf0" 0.609213669420167 0.266957728654023 NA NA NA
"alphaf0" 0.652616373330367 0.276956400431378 NA NA NA
"alphaf0" 0.64977918770371 0.283092461876988 NA NA NA
"alphaf0" 0.614699790462678 0.267574801121263 NA NA NA
"alphaf0" 0.637534073919854 0.274632484783121 NA NA NA
"alphaf0" 0.681224379005755 0.293084530677878 NA NA NA
"alphaf0" 0.664068980461547 0.279671991105375 NA NA NA
"alphaf0" 0.679025994958564 0.281151083306527 NA NA NA
"alphaf0" 0.647331896785506 0.281002386057846 NA NA NA
"alphaf0" 0.625716964304307 0.258286625241203 NA NA NA
"alphaf0" 0.614974196124248 0.271233707054724 NA NA NA
"alphaf0" 0.63024741988942 0.278622859208628 NA NA NA
"alphaf0" 0.600142379009276 0.253579812211389 NA NA NA
"alphaf0" 0.649969466400136 0.279060489915902 NA NA NA
"alphaf0" 0.65625544710026 0.27194078250683 NA NA NA
"alphaf0" 0.625680368200528 0.26729404324626 NA NA NA
"alphaf0" 0.663081760849495 0.28552263161891 NA NA NA
"alphaf1" NA 0.272842731716524 NA NA NA
"alphaf1" NA 0.269829537592394 NA NA NA
"alphaf1" NA 0.271385470902228 NA NA NA
"alphaf1" NA 0.301194205245638 NA NA NA
"alphaf1" NA 0.290386003318164 NA NA NA
"alphaf1" NA 0.321859951501911 NA NA NA
"alphaf1" NA 0.301854293340675 NA NA NA
"alphaf1" NA 0.270091152714982 NA NA NA
"alphaf1" NA 0.292415411862144 NA NA NA
"alphaf1" NA 0.287377282943242 NA NA NA
"alphaf1" NA 0.322121038872131 NA NA NA
"alphaf1" NA 0.274721624495393 NA NA NA
"alphaf1" NA 0.28888201312273 NA NA NA
"alphaf1" NA 0.312572432150987 NA NA NA
"alphaf1" NA 0.269711341866551 NA NA NA
"alphaf1" NA 0.29179630024843 NA NA NA
"alphaf1" NA 0.275686908657987 NA NA NA
"alphaf1" NA 0.293330379163514 NA NA NA
"alphaf1" NA 0.320316286486965 NA NA NA
"alphaf1" NA 0.28015069091691 NA NA NA
"alphaf1" NA 0.277480565944214 NA NA NA
"alphaf1" NA 0.31957450075452 NA NA NA
"alphaf1" NA 0.345375813931674 NA NA NA
"alphaf1" NA 0.293998713665502 NA NA NA
"alphaf1" NA 0.288729765180949 NA NA NA
"alphaf1" NA 0.291002943073762 NA NA NA
