<<<<<<< HEAD
"nig1" "nig2" "ridge1" "lasso1" "dss.nig1.1" "dss.nig1.2" "dss.nig1.3" "dss.nig1.4" "dss.nig2.1" "dss.nig2.2" "dss.nig2.3" "dss.nig2.4" "dss.lasso1.1" "dss.lasso1.2"
"pmse.drug59" 0.76229643244311 0.762665823949198 0.776661698995166 0.83462357683991 NA NA NA NA NA NA NA NA NA NA
"pmse.drug60" 0.802547781755718 0.803429530198615 0.796131047170904 0.812466066394609 NA NA NA NA NA NA NA NA NA NA
"pmse.drug61" 1.01030465138462 1.0109069652386 0.979694750335389 0.984845109114622 NA NA NA NA NA NA NA NA NA NA
"pmse.drug62" 0.958266818617313 0.960480951667379 0.949227519822261 0.949716253680631 NA NA NA NA NA NA NA NA NA NA
"pmse.drug63" 0.838157247843637 0.837792031594768 0.83590554653205 0.845918407071758 NA NA NA NA NA NA NA NA NA NA
"pmse.drug64" 0.920984291663371 0.91861039205525 0.896857925712111 0.860843327010156 NA NA NA NA NA NA NA NA NA NA
"pmse.drug65" 0.88445468303536 0.884018336558809 0.873246570149214 0.868069195058096 NA NA NA NA NA NA NA NA NA NA
"pmse.drug66" 0.892467851975342 0.890911423703702 0.893319020270711 0.887819192374083 NA NA NA NA NA NA NA NA NA NA
"pmse.drug67" 1.00474758658205 1.00433697473604 0.977561926851419 1.08552231097376 NA NA NA NA NA NA NA NA NA NA
"pmse.drug68" 0.969239704725125 0.966275216157357 0.95975132120378 0.878410584275696 NA NA NA NA NA NA NA NA NA NA
"pmse.drug69" 0.744616278498094 0.748128318536033 0.738755489246767 0.770873097604908 NA NA NA NA NA NA NA NA NA NA
"pmse.drug70" 0.824510360542019 0.823756859768611 0.830458481045713 0.838039738104871 NA NA NA NA NA NA NA NA NA NA
"pmse.drug71" 0.676009807818474 0.675976039873337 0.684954180887465 0.701961791053845 NA NA NA NA NA NA NA NA NA NA
"pmse.drug72" 0.871405804335308 0.869743704877689 0.867029991990313 0.904180884771315 NA NA NA NA NA NA NA NA NA NA
"pmse.drug73" 0.831766815428644 0.831608216483756 0.81816045555085 0.825874751841352 NA NA NA NA NA NA NA NA NA NA
"pmse.drug74" 0.895372398112398 0.89494224138796 0.8673001848499 0.935868380889845 NA NA NA NA NA NA NA NA NA NA
"pmse.drug75" 0.789479332475399 0.789319890193378 0.795913953788475 0.824175767444717 NA NA NA NA NA NA NA NA NA NA
"pmse.drug76" 0.866546982632839 0.866833991439803 0.866061456661803 0.860940328814262 NA NA NA NA NA NA NA NA NA NA
"pmse.drug77" 0.739192407529842 0.743199150112847 0.725406939461006 0.769747378534104 NA NA NA NA NA NA NA NA NA NA
"pmse.drug78" 0.824383331119001 0.823687553462028 0.837051675380031 0.808386647080805 NA NA NA NA NA NA NA NA NA NA
"pmse.drug79" 0.743503546629324 0.743464460593199 0.733794945220035 0.771931252118409 NA NA NA NA NA NA NA NA NA NA
"pmse.drug80" 0.886326196112894 0.886400608313535 0.890048590033276 0.911645083339794 NA NA NA NA NA NA NA NA NA NA
"pmse.drug81" 0.57856173328195 0.578949635764862 0.587267873745372 0.60415584250189 NA NA NA NA NA NA NA NA NA NA
"pmse.drug82" 0.875536883838167 0.875516401666488 0.893380757090118 0.924663549005371 NA NA NA NA NA NA NA NA NA NA
"pmse.drug83" 0.921344315428124 0.921356864153822 0.903054792750165 0.917957288165842 NA NA NA NA NA NA NA NA NA NA
"pmse.drug84" 0.82187210205863 0.820561462581677 0.793748902562628 0.807134070709222 NA NA NA NA NA NA NA NA NA NA
"pmse.drug85" 0.830406943204904 0.830296771517151 0.850307128464567 0.859958756732858 NA NA NA NA NA NA NA NA NA NA
"pmse.drug86" 0.837771348563976 0.837771931487119 0.835770309664288 0.904288694851997 NA NA NA NA NA NA NA NA NA NA
"pmse.drug87" 0.878665335942916 0.878787138621768 0.880636702415128 0.890701188725064 NA NA NA NA NA NA NA NA NA NA
"pmse.drug88" 0.931674972567783 0.931853013663816 0.931642024914042 0.944815070524764 NA NA NA NA NA NA NA NA NA NA
"pmse.drug89" 0.99159713023276 0.990800689824384 0.971022523953265 0.979454933722451 NA NA NA NA NA NA NA NA NA NA
"pmse.drug90" 0.969550022421562 0.970012462388486 0.972249544324499 1.01108008838116 NA NA NA NA NA NA NA NA NA NA
"pmse.drug91" 0.994766364227339 0.993175903846702 0.98118241273283 1.0671428808945 NA NA NA NA NA NA NA NA NA NA
"pmse.drug92" 0.852292136902783 0.85204161968066 0.846870146152748 0.871872101166443 NA NA NA NA NA NA NA NA NA NA
"pmse.drug93" 0.75598372907355 0.756123661946923 0.739806280794213 0.754380341792457 NA NA NA NA NA NA NA NA NA NA
"pmse.drug94" 0.764518183543082 0.763914896730376 0.764743991663339 0.743796776304443 NA NA NA NA NA NA NA NA NA NA
"pmse.drug95" 0.704487808758086 0.706119556931277 0.699779099062864 0.707638318643134 NA NA NA NA NA NA NA NA NA NA
"pmse.drug96" 0.969753201394298 0.971746587920378 0.962148719981518 0.986467719284058 NA NA NA NA NA NA NA NA NA NA
"pmse.drug97" 0.814877606375057 0.814671344518455 0.838435762551647 0.921204954912851 NA NA NA NA NA NA NA NA NA NA
"pmse.drug98" 0.782103851793903 0.782106728174501 0.788189001201173 0.793339489958414 NA NA NA NA NA NA NA NA NA NA
"pmse.drug99" 0.765880353757475 0.764489391125033 0.751393798329544 0.81267420426661 NA NA NA NA NA NA NA NA NA NA
"pmse.drug100" 0.961575599424713 0.962401362052151 0.929079594651788 1.00068253927892 NA NA NA NA NA NA NA NA NA NA
"pmse.drug101" 1.01774448554792 1.01758638782327 1.00594611206148 1.01844549610627 NA NA NA NA NA NA NA NA NA NA
"pmse.drug102" 0.810183081034946 0.810519557557956 0.802950583416121 0.833187865838199 NA NA NA NA NA NA NA NA NA NA
"pmse.drug103" 0.8502286709639 0.850412635828014 0.84611276431544 0.826952304251752 NA NA NA NA NA NA NA NA NA NA
"pmse.drug104" 0.78404698055357 0.784150293936609 0.759219601363072 0.798995400781644 NA NA NA NA NA NA NA NA NA NA
"pmse.drug105" 0.938094820886283 0.938085140791099 0.939395362929391 0.946437135485376 NA NA NA NA NA NA NA NA NA NA
"pmse.drug106" 0.681461052944118 0.681462302896665 0.690566145168836 0.724355374228601 NA NA NA NA NA NA NA NA NA NA
"pmse.drug107" 0.840506201555163 0.8407797145658 0.812131012858897 0.808383216973247 NA NA NA NA NA NA NA NA NA NA
"pmse.drug108" 0.553172437475207 0.553486490283172 0.549973852298351 0.551127265834191 NA NA NA NA NA NA NA NA NA NA
"pmse.drug109" 0.909046986931543 0.909260847547749 0.909011023937965 0.90715073034345 NA NA NA NA NA NA NA NA NA NA
"pmse.drug110" 0.536250561034357 0.535902223583933 0.555207285839638 0.59503324973 NA NA NA NA NA NA NA NA NA NA
"pmse.drug111" 0.995124173483798 0.994582945985976 0.979475929918673 0.942168878062689 NA NA NA NA NA NA NA NA NA NA
"pmse.drug112" 0.724538133740841 0.722710347003584 0.749184963866988 0.793616319302229 NA NA NA NA NA NA NA NA NA NA
"pmse.drug113" 0.575071114601078 0.574252663051945 0.592144491380142 0.610620011392568 NA NA NA NA NA NA NA NA NA NA
"pmse.drug114" 0.725297225415503 0.724813890510505 0.7194818152966 0.742482698751398 NA NA NA NA NA NA NA NA NA NA
"pmse.drug115" 0.885200952247544 0.885590935388643 0.872071363543488 0.903667789871669 NA NA NA NA NA NA NA NA NA NA
"pmse.drug116" 0.668448326798871 0.667766303985966 0.665500448429089 0.67725608042461 NA NA NA NA NA NA NA NA NA NA
"pmse.drug117" 0.827330221105887 0.827712998886921 0.835063731452157 0.891145996509309 NA NA NA NA NA NA NA NA NA NA
"pmse.drug118" 0.826669880735727 0.826627056196338 0.823266004625582 0.769335615972263 NA NA NA NA NA NA NA NA NA NA
"pmse.drug119" 0.848300043523954 0.854614884077871 0.82084158914947 0.816814545508962 NA NA NA NA NA NA NA NA NA NA
"pmse.drug120" 0.602646789779746 0.60461009672697 0.587757205219986 0.604071437559986 NA NA NA NA NA NA NA NA NA NA
"pmse.drug121" 0.920227847209137 0.919501840123758 0.895129298166922 0.886628403674031 NA NA NA NA NA NA NA NA NA NA
"pmse.drug122" 0.972749070099397 0.971214714145785 0.915804827478683 0.951616401102515 NA NA NA NA NA NA NA NA NA NA
"pmse.drug123" 0.729606274904255 0.726667554907728 0.739255396645687 0.748416758573829 NA NA NA NA NA NA NA NA NA NA
"pmse.drug124" 0.964502309120226 0.964415367063237 0.964682418629248 0.973196308270708 NA NA NA NA NA NA NA NA NA NA
"pmse.drug125" 1.0231728428353 1.02390704033079 0.960483190886053 0.93864829311137 NA NA NA NA NA NA NA NA NA NA
"pmse.drug126" 0.708419724003493 0.70848252818027 0.715616491100166 0.76329907276184 NA NA NA NA NA NA NA NA NA NA
"pmse.drug127" 0.822668522731952 0.822589791405938 0.822576914723068 0.844306451522231 NA NA NA NA NA NA NA NA NA NA
"pmse.drug128" 0.682985933045681 0.682976207808127 0.690347619053103 0.678531485783973 NA NA NA NA NA NA NA NA NA NA
"pmse.drug129" 0.613621841886679 0.611585559366103 0.61774193776503 0.622418488078771 NA NA NA NA NA NA NA NA NA NA
"pmse.drug130" 0.592746495373147 0.592605587453119 0.573527204016236 0.573344247693842 NA NA NA NA NA NA NA NA NA NA
"pmse.drug131" 0.887853649582392 0.88790296683211 0.880755400607404 0.826008750453252 NA NA NA NA NA NA NA NA NA NA
"pmse.drug132" 0.861497454730104 0.861503271336173 0.874110568741675 0.866126077631231 NA NA NA NA NA NA NA NA NA NA
"pmse.drug133" 0.794771049609057 0.794754251125739 0.786962097997488 0.820925096503954 NA NA NA NA NA NA NA NA NA NA
"pmse.drug134" 0.742564115527097 0.740463730383923 0.753568798390602 0.749921993495709 NA NA NA NA NA NA NA NA NA NA
"pmse.drug135" 0.652689516278928 0.653111478037495 0.654320740986142 0.636569039112315 NA NA NA NA NA NA NA NA NA NA
"pmse.drug136" 0.853931255361878 0.851996567510405 0.85709979877784 0.855881493695566 NA NA NA NA NA NA NA NA NA NA
"pmse.drug137" 0.774255817719754 0.773845686658927 0.767135678285273 0.823223656553581 NA NA NA NA NA NA NA NA NA NA
"pmse.drug138" 0.690505552102654 0.689106320490484 0.698392163055821 0.709015213362354 NA NA NA NA NA NA NA NA NA NA
"pmse.drug139" 0.868007188149521 0.866912819602646 0.844254011594935 0.885847550059694 NA NA NA NA NA NA NA NA NA NA
"pmse.drug140" 0.798856507673337 0.799077476714328 0.821824005327592 0.827006802508524 NA NA NA NA NA NA NA NA NA NA
"pmse.drug141" 0.68891152745667 0.689398577799498 0.668352898359178 0.661305613074964 NA NA NA NA NA NA NA NA NA NA
"pmse.drug142" 0.798047473714938 0.79802386171748 0.820639779030157 0.815886832640904 NA NA NA NA NA NA NA NA NA NA
"pmse.drug143" 0.79060338839181 0.790421704115178 0.776295215462584 0.761576190030191 NA NA NA NA NA NA NA NA NA NA
"pmse.drug144" 0.956807684074923 0.955583150815106 0.967962386863224 0.953958477088664 NA NA NA NA NA NA NA NA NA NA
"pmse.drug145" 0.787393722530836 0.788478421525199 0.794491675367803 0.828107614352902 NA NA NA NA NA NA NA NA NA NA
"pmse.drug146" 0.797874890529433 0.80040577821643 0.821012867094087 0.775645192458273 NA NA NA NA NA NA NA NA NA NA
"pmse.drug147" 0.889460824288886 0.88959357090126 0.915317552510113 0.923693708665794 NA NA NA NA NA NA NA NA NA NA
"pmse.drug148" 0.591701587558628 0.591369462187308 0.594512504592023 0.614586317345364 NA NA NA NA NA NA NA NA NA NA
"pmse.drug149" 0.912809230824036 0.913104363135452 0.901247637129972 0.993181221799401 NA NA NA NA NA NA NA NA NA NA
"pmse.drug150" 0.802230626325182 0.80206784405283 0.80373602213155 0.783577752427135 NA NA NA NA NA NA NA NA NA NA
"pmse.drug151" 0.835478986515301 0.835351437594354 0.838632128844528 0.848582740362043 NA NA NA NA NA NA NA NA NA NA
"pmse.drug152" 0.874292739182137 0.874452367500713 0.864370386419903 0.927667272141943 NA NA NA NA NA NA NA NA NA NA
"pmse.drug153" 0.895843223721867 0.895754633587335 0.881871450114265 0.945094986280192 NA NA NA NA NA NA NA NA NA NA
"pmse.drug154" 0.809237227434275 0.808980635032759 0.808386111672771 0.838073585428644 NA NA NA NA NA NA NA NA NA NA
"pmse.drug155" 0.734265255703876 0.733357366350877 0.731027591317836 0.791893444730891 NA NA NA NA NA NA NA NA NA NA
"pmse.drug156" 0.786667791916515 0.787011684912466 0.800804990219444 0.868208802290623 NA NA NA NA NA NA NA NA NA NA
"pmse.drug157" 0.650163758735654 0.650300717360781 0.662526080832763 0.692242392843836 NA NA NA NA NA NA NA NA NA NA
"pmse.drug158" 0.842919841986802 0.843157178686318 0.806624439490287 0.761236709975555 NA NA NA NA NA NA NA NA NA NA
"pmse.drug159" 0.784466170043751 0.783898776090614 0.761210048650197 0.787946603003365 NA NA NA NA NA NA NA NA NA NA
"pmse.drug160" 0.921975248615385 0.921952434068077 0.918922984005387 0.963605035869038 NA NA NA NA NA NA NA NA NA NA
"pmse.drug161" 0.820288165870819 0.820471257725373 0.791731522306272 0.777122818204436 NA NA NA NA NA NA NA NA NA NA
"pmse.drug162" 0.75847913577678 0.75882397691028 0.763075443846165 0.748902306603365 NA NA NA NA NA NA NA NA NA NA
"pmse.drug163" 0.636729160079002 0.641561087119799 0.623621012644993 0.689627502466379 NA NA NA NA NA NA NA NA NA NA
"pmse.drug164" 0.77538015513558 0.775322871342977 0.781835079438947 0.792987357679255 NA NA NA NA NA NA NA NA NA NA
"pmse.drug165" 0.754368768651933 0.750649153814509 0.78873307996937 0.822678642733676 NA NA NA NA NA NA NA NA NA NA
"pmse.drug166" 0.7782934494969 0.778651644876084 0.793900935759954 0.868320785098171 NA NA NA NA NA NA NA NA NA NA
"pmse.drug167" 0.67468336754912 0.67470724701303 0.677886140779076 0.672768332740672 NA NA NA NA NA NA NA NA NA NA
"pmse.drug168" 0.637417675656668 0.637611454403026 0.634465140086036 0.670411055984974 NA NA NA NA NA NA NA NA NA NA
"pmse.drug169" 0.882465241932017 0.882604233851614 0.884462954430539 0.862073786501405 NA NA NA NA NA NA NA NA NA NA
"pmse.drug170" 0.63955480507787 0.639606220863224 0.647831974599058 0.774681696622633 NA NA NA NA NA NA NA NA NA NA
"pmse.drug171" 0.819764343133672 0.819537036744967 0.813962186998386 0.865159573438794 NA NA NA NA NA NA NA NA NA NA
"pmse.drug172" 0.886235025577396 0.885231657343844 0.852919805440695 0.816702290225257 NA NA NA NA NA NA NA NA NA NA
"pmse.drug173" 0.888764632716435 0.892193749543598 0.877672997968889 0.876849554236077 NA NA NA NA NA NA NA NA NA NA
"pmse.drug174" 0.478778066446188 0.478982537778115 0.477232042116225 0.52120995093951 NA NA NA NA NA NA NA NA NA NA
"pmse.drug175" 0.913561017042189 0.912795656476341 0.906154814384248 0.894199327093984 NA NA NA NA NA NA NA NA NA NA
"pmse.drug176" 0.807277663807153 0.807322452975257 0.832133052422076 0.832583548310072 NA NA NA NA NA NA NA NA NA NA
"pmse.drug177" 0.750670236889906 0.750953435888969 0.759442650686311 0.782809338083916 NA NA NA NA NA NA NA NA NA NA
"pmse.drug178" 0.647358178219979 0.649115790368066 0.643771664615179 0.669356778483661 NA NA NA NA NA NA NA NA NA NA
"pmse.drug179" 0.913255900506436 0.912903360423906 0.895077618169345 0.884581301648886 NA NA NA NA NA NA NA NA NA NA
"pmse.drug180" 1.0909566378932 1.08698808438731 1.03655099759255 0.989514438306511 NA NA NA NA NA NA NA NA NA NA
"pmse.drug181" 0.929100143719542 0.928996713183997 0.918687169483186 0.936043408676123 NA NA NA NA NA NA NA NA NA NA
"pmse.drug182" 0.848645658360847 0.848401989252952 0.845133771319363 0.86141922390037 NA NA NA NA NA NA NA NA NA NA
"pmse.drug183" 0.849523276525702 0.84909386314827 0.863845700618869 0.882599200538459 NA NA NA NA NA NA NA NA NA NA
"pmse.drug184" 0.796868614760373 0.796233466900426 0.792158396885521 0.821452366629071 NA NA NA NA NA NA NA NA NA NA
"pmse.drug185" 1.14870199902422 1.14246833738592 1.05876635477952 1.06477996882408 NA NA NA NA NA NA NA NA NA NA
"pmse.drug186" 0.785496164305128 0.784464392904807 0.76931995328541 0.797332973414079 NA NA NA NA NA NA NA NA NA NA
"pmse.drug187" 0.4812084069476 0.480090979940233 0.476487572678828 0.561332294510254 NA NA NA NA NA NA NA NA NA NA
"pmse.drug188" 0.984254017474018 0.983743969736035 0.97060617741125 1.02022575110162 NA NA NA NA NA NA NA NA NA NA
"pmse.drug189" 0.823898451696531 0.823383961557072 0.821071514923563 0.849207070530928 NA NA NA NA NA NA NA NA NA NA
"pmse.drug190" 0.709569290158844 0.709572649337948 0.720763245791081 0.756554079268285 NA NA NA NA NA NA NA NA NA NA
"pmse.drug191" 1.0090757712987 1.00486981911496 0.987725825494618 1.01654105055984 NA NA NA NA NA NA NA NA NA NA
"pmse.drug192" 0.833018496273382 0.832791866243154 0.830717130820174 0.911034949535874 NA NA NA NA NA NA NA NA NA NA
"pmse.drug193" 0.540868305005031 0.541504477249264 0.599765017815703 0.509042986564952 NA NA NA NA NA NA NA NA NA NA
"pmse.drug194" 0.711077372896262 0.711061926596643 0.711510375010486 0.704573610694281 NA NA NA NA NA NA NA NA NA NA
"pmse.drug195" 0.843131745526427 0.844618925826657 0.839101638164993 0.819980898709822 NA NA NA NA NA NA NA NA NA NA
"pmse.drug196" 0.625271482801297 0.625406922578019 0.641004423104694 0.67818330501305 NA NA NA NA NA NA NA NA NA NA
"pmse.drug197" 0.877731123089388 0.877422866316692 0.879507609087984 0.919249255936518 NA NA NA NA NA NA NA NA NA NA
"pmse.drug198" 0.755133351896472 0.750934251421543 0.789725844260121 0.778346660892621 NA NA NA NA NA NA NA NA NA NA
"pmse.drug199" 0.615391142685724 0.615368118603365 0.61340204806085 0.622335625540602 NA NA NA NA NA NA NA NA NA NA
"pmse.drug200" 0.73140859192114 0.730858754107104 0.724510526827975 0.771594497723057 NA NA NA NA NA NA NA NA NA NA
"pmse.drug201" 0.656290447582669 0.656163183424299 0.678020756409822 0.638980424216763 NA NA NA NA NA NA NA NA NA NA
"pmse.drug202" 0.918084803804149 0.924061310575007 0.890488915285834 0.837336972278556 NA NA NA NA NA NA NA NA NA NA
"pmse.drug203" 0.560789188589667 0.561872109966718 0.589858244236417 0.559121062907506 NA NA NA NA NA NA NA NA NA NA
"pmse.drug204" 0.690292305200222 0.689063689302625 0.703945250493851 0.709888363998848 NA NA NA NA NA NA NA NA NA NA
"pmse.drug205" 0.724912559761116 0.73052101161347 0.699513192634591 0.711716779746449 NA NA NA NA NA NA NA NA NA NA
"pmse.drug206" 0.660918912101652 0.659684951162822 0.648764224332533 0.759108014345841 NA NA NA NA NA NA NA NA NA NA
"pmse.drug207" 1.01317739268857 1.01230939210088 1.00235163801096 1.04296593428563 NA NA NA NA NA NA NA NA NA NA
"pmse.drug208" 0.798421618954208 0.798218174135636 0.785529934677354 0.773888568744377 NA NA NA NA NA NA NA NA NA NA
"pmse.drug209" 0.759166765870597 0.759313481865659 0.755489426792381 0.725871543934502 NA NA NA NA NA NA NA NA NA NA
"pmse.drug210" 1.02211610972614 1.02165545421252 0.975224740509633 1.00172331863128 NA NA NA NA NA NA NA NA NA NA
"pmse.drug211" 0.718260497020517 0.718090639429254 0.708654656949358 0.722518599018192 NA NA NA NA NA NA NA NA NA NA
"pmse.drug212" 0.718359694495921 0.718112908597423 0.711416318616453 0.729393125563781 NA NA NA NA NA NA NA NA NA NA
"pmse.drug213" 0.659183295304352 0.659706302848083 0.653883072630722 0.664746138013234 NA NA NA NA NA NA NA NA NA NA
"pmse.drug214" 0.741133406233753 0.7431516752353 0.816583843373001 0.831151227265133 NA NA NA NA NA NA NA NA NA NA
"pmse.drug215" 0.618494962483862 0.61850373370182 0.619781710608136 0.618690908696512 NA NA NA NA NA NA NA NA NA NA
