"nreps" "n" "p" "D" "nclass" "alpha1" "alpha2" "alpha3" "alpha4" "C1" "C2" "C3" "C4" "C5" "C6" "C7" "C8" "C9" "C10" "C11" "C12" "C13" "C14" "C15" "C16" "C17" "C18" "C19" "C20" "C21" "C22" "C23" "C24" "C25" "C26" "C27" "C28" "C29" "C30" "C31" "C32" "C33" "C34" "C35" "C36" "C37" "C38" "C39" "C40" "C41" "C42" "C43" "C44" "C45" "C46" "C47" "C48" "C49" "C50" "C51" "C52" "C53" "C54" "C55" "C56" "C57" "C58" "C59" "C60" "C61" "C62" "C63" "C64" "C65" "C66" "C67" "C68" "C69" "C70" "C71" "C72" "C73" "C74" "C75" "C76" "C77" "C78" "C79" "C80" "C81" "C82" "C83" "C84" "C85" "C86" "C87" "C88" "C89" "C90" "C91" "C92" "C93" "C94" "C95" "C96" "C97" "C98" "C99" "C100" "C101" "C102" "C103" "C104" "C105" "C106" "C107" "C108" "C109" "C110" "C111" "C112" "C113" "C114" "C115" "C116" "C117" "C118" "C119" "C120" "C121" "C122" "C123" "C124" "C125" "C126" "C127" "C128" "C129" "C130" "C131" "C132" "C133" "C134" "C135" "C136" "C137" "C138" "C139" "C140" "C141" "C142" "C143" "C144" "C145" "C146" "C147" "C148" "C149" "C150" "C151" "C152" "C153" "C154" "C155" "C156" "C157" "C158" "C159" "C160" "C161" "C162" "C163" "C164" "C165" "C166" "C167" "C168" "C169" "C170" "C171" "C172" "C173" "C174" "C175" "C176" "C177" "C178" "C179" "C180" "C181" "C182" "C183" "C184" "C185" "C186" "C187" "C188" "C189" "C190" "C191" "C192" "C193" "C194" "C195" "C196" "C197" "C198" "C199" "C200" "C201" "C202" "C203" "C204" "C205" "C206" "C207" "C208" "C209" "C210" "C211" "C212" "C213" "C214" "C215" "C216" "C217" "C218" "C219" "C220" "C221" "C222" "C223" "C224" "C225" "C226" "C227" "C228" "C229" "C230" "C231" "C232" "C233" "C234" "C235" "C236" "C237" "C238" "C239" "C240" "C241" "C242" "C243" "C244" "C245" "C246" "C247" "C248" "C249" "C250" "C251" "C252" "C253" "C254" "C255" "C256" "C257" "C258" "C259" "C260" "C261" "C262" "C263" "C264" "C265" "C266" "C267" "C268" "C269" "C270" "C271" "C272" "C273" "C274" "C275" "C276" "C277" "C278" "C279" "C280" "C281" "C282" "C283" "C284" "C285" "C286" "C287" "C288" "C289" "C290" "C291" "C292" "C293" "C294" "C295" "C296" "C297" "C298" "C299" "C300" "C301" "C302" "C303" "C304" "C305" "C306" "C307" "C308" "C309" "C310" "C311" "C312" "C313" "C314" "C315" "C316" "C317" "C318" "C319" "C320" "C321" "C322" "C323" "C324" "C325" "C326" "C327" "C328" "C329" "C330" "C331" "C332" "C333" "C334" "C335" "C336" "C337" "C338" "C339" "C340" "C341" "C342" "C343" "C344" "C345" "C346" "C347" "C348" "C349" "C350" "C351" "C352" "C353" "C354" "C355" "C356" "C357" "C358" "C359" "C360" "C361" "C362" "C363" "C364" "C365" "C366" "C367" "C368" "C369" "C370" "C371" "C372" "C373" "C374" "C375" "C376" "C377" "C378" "C379" "C380" "C381" "C382" "C383" "C384" "C385" "C386" "C387" "C388" "C389" "C390" "C391" "C392" "C393" "C394" "C395" "C396" "C397" "C398" "C399" "C400" "eta1" "eta2" "eta3" "eta4" "eta5" "eta6" "eta7" "eta8" "eta9" "eta10" "eta11" "eta12" "eta13" "eta14" "eta15" "eta16" "eta17" "eta18" "eta19" "eta20" "eta21" "eta22" "eta23" "eta24" "eta25" "eta26" "eta27" "eta28" "eta29" "eta30" "eta31" "eta32" "eta33" "eta34" "eta35" "eta36" "eta37" "eta38" "eta39" "eta40" "eta41" "eta42" "eta43" "eta44" "eta45" "eta46" "eta47" "eta48" "eta49" "eta50" "eta51" "eta52" "eta53" "eta54" "eta55" "eta56" "eta57" "eta58" "eta59" "eta60" "eta61" "eta62" "eta63" "eta64" "eta65" "eta66" "eta67" "eta68" "eta69" "eta70" "eta71" "eta72" "eta73" "eta74" "eta75" "eta76" "eta77" "eta78" "eta79" "eta80" "eta81" "eta82" "eta83" "eta84" "eta85" "eta86" "eta87" "eta88" "eta89" "eta90" "eta91" "eta92" "eta93" "eta94" "eta95" "eta96" "eta97" "eta98" "eta99" "eta100" "lambda1" "lambda2" "lambda3" "lambda4" "lambda5" "lambda6" "lambda7" "lambda8" "lambda9" "lambda10" "lambda11" "lambda12" "lambda13" "lambda14" "lambda15" "lambda16" "lambda17" "lambda18" "lambda19" "lambda20" "lambda21" "lambda22" "lambda23" "lambda24" "lambda25" "lambda26" "lambda27" "lambda28" "lambda29" "lambda30" "lambda31" "lambda32" "lambda33" "lambda34" "lambda35" "lambda36" "lambda37" "lambda38" "lambda39" "lambda40" "lambda41" "lambda42" "lambda43" "lambda44" "lambda45" "lambda46" "lambda47" "lambda48" "lambda49" "lambda50" "lambda51" "lambda52" "lambda53" "lambda54" "lambda55" "lambda56" "lambda57" "lambda58" "lambda59" "lambda60" "lambda61" "lambda62" "lambda63" "lambda64" "lambda65" "lambda66" "lambda67" "lambda68" "lambda69" "lambda70" "lambda71" "lambda72" "lambda73" "lambda74" "lambda75" "lambda76" "lambda77" "lambda78" "lambda79" "lambda80" "lambda81" "lambda82" "lambda83" "lambda84" "lambda85" "lambda86" "lambda87" "lambda88" "lambda89" "lambda90" "lambda91" "lambda92" "lambda93" "lambda94" "lambda95" "lambda96" "lambda97" "lambda98" "lambda99" "lambda100" "sigma1" "sigma2" "sigma3" "sigma4" "sigma5" "sigma6" "sigma7" "sigma8" "sigma9" "sigma10" "sigma11" "sigma12" "sigma13" "sigma14" "sigma15" "sigma16" "sigma17" "sigma18" "sigma19" "sigma20" "sigma21" "sigma22" "sigma23" "sigma24" "sigma25" "sigma26" "sigma27" "sigma28" "sigma29" "sigma30" "sigma31" "sigma32" "sigma33" "sigma34" "sigma35" "sigma36" "sigma37" "sigma38" "sigma39" "sigma40" "sigma41" "sigma42" "sigma43" "sigma44" "sigma45" "sigma46" "sigma47" "sigma48" "sigma49" "sigma50" "sigma51" "sigma52" "sigma53" "sigma54" "sigma55" "sigma56" "sigma57" "sigma58" "sigma59" "sigma60" "sigma61" "sigma62" "sigma63" "sigma64" "sigma65" "sigma66" "sigma67" "sigma68" "sigma69" "sigma70" "sigma71" "sigma72" "sigma73" "sigma74" "sigma75" "sigma76" "sigma77" "sigma78" "sigma79" "sigma80" "sigma81" "sigma82" "sigma83" "sigma84" "sigma85" "sigma86" "sigma87" "sigma88" "sigma89" "sigma90" "sigma91" "sigma92" "sigma93" "sigma94" "sigma95" "sigma96" "sigma97" "sigma98" "sigma99" "sigma100" "SNR"
"1" 100 100 100 100 4 3 4 5 6 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 50
