"semnig2" "lasso1" "dss.semnig2"
"pmse.drug47" 0.756998771211251 0.724159789563117 0.72636711642073
"pmse.drug48" 1.00244992372299 1.00310101213776 0.991123477501512
"pmse.drug49" 0.964073866562915 0.968472726572719 0.971828781086097
"pmse.drug50" 0.738912754157936 0.766121325474286 0.757445912825753
"pmse.drug51" 0.641218312401621 0.608252932013072 0.61611708321759
"pmse.drug52" 0.732545400165038 0.741000806942173 0.733752435145187
"pmse.drug53" 0.780860268678215 0.760765095294857 0.763725075439171
"pmse.drug54" 0.736113928740443 0.738501292371397 0.744651174585522
"pmse.drug55" 0.856074172926482 0.900513938916827 0.905542097097111
"pmse.drug56" 0.927360067080287 0.907987452182971 0.893130723460665
"pmse.drug57" 0.583413157154156 0.613949849667103 0.635212512882131
"pmse.drug58" 0.52587254587363 0.533150803791731 0.550223702986001
"pmse.drug59" 0.848603894903175 0.866219655280977 0.855461612474039
"pmse.drug60" 0.57166857061532 0.645291850097337 0.64485885193939
"pmse.drug61" 1.00952807356294 0.96122148109209 0.962351327362341
"pmse.drug62" 0.916242648812518 0.926358416804888 0.923905472147784
"pmse.drug63" 0.851405615535808 0.849543635162306 0.850941325727394
"pmse.drug64" 0.726374081301621 0.762124316254155 0.761456986819272
"pmse.drug65" 0.894909964122503 0.926266200030581 0.912302586608453
"pmse.drug66" 1.02276046166694 0.931517597218602 0.927089037503684
"pmse.drug67" 0.802964345995815 0.802241504725854 0.804851089025209
"pmse.drug68" 0.859210330061941 0.87155354895181 0.874251675213667
"pmse.drug69" 1.11268749563036 1.04838155503886 1.03355522369886
"pmse.drug70" 0.87793836750531 0.882703937937434 0.89640329930633
"pmse.drug71" 0.73425125236581 0.756812916042201 0.750509124669313
"pmse.drug72" 0.838231923723936 0.889379306577269 0.894897186728623
"pmse.drug73" 0.618900954295957 0.660406400182059 0.658469466970556
"pmse.drug74" 0.902873806439129 0.938149459048914 0.929971054515917
"pmse.drug75" 0.687017331179403 0.687180857595748 0.685990681708397
"pmse.drug76" 0.942712271459821 0.942099589377154 0.937423970582561
"pmse.drug77" 0.682138119669877 0.69918141612606 0.696343211419757
"pmse.drug78" 0.951131330921712 0.922669383531842 0.935600328341142
"pmse.drug79" 0.908056651519592 0.977840208815422 0.967067128594169
"pmse.drug80" 1.11714908369279 1.04145207881175 1.02536916529217
"pmse.drug81" 0.724859151563304 0.714123245241983 0.704284071559219
"pmse.drug82" 0.975862935369466 0.947533571148618 0.952852157424034
"pmse.drug83" 0.837586277929425 0.839207086267235 0.838515315719251
"pmse.drug84" 0.878467373440875 0.81535632557848 0.817974124432539
"pmse.drug85" 0.855807390822532 0.885313031679808 0.884756672211324
"pmse.drug86" 0.607055542744694 0.614567269113601 0.618471287018649
"pmse.drug87" 0.841812548118369 0.833610246701738 0.831760060887347
"pmse.drug88" 0.840498161753713 0.902185246446285 0.913834021957563
"pmse.drug89" 0.882578186842259 0.912229959345566 0.917104308532855
"pmse.drug90" 0.874299048501071 1.003696445793 0.966565967044469
"pmse.drug91" 0.861300628258561 0.865201430409843 0.883780963410869
"pmse.drug92" 0.799999509705519 0.830961643730446 0.807171825257537
"pmse.drug93" 0.562494097571488 0.547502732306837 0.548331828305864
"pmse.drug94" 0.758840597829894 0.854926330941218 0.838196877823222
"pmse.drug95" 0.591955466297829 0.56339863189331 0.561045479849079
"pmse.drug96" 0.69706815966503 0.76484062983804 0.760638989360427
"pmse.drug97" 0.928872461097556 0.944986386930783 0.941626941121516
"pmse.drug98" 0.751025016793874 0.788036229170371 0.778445282427504
"pmse.drug99" 0.794177828137527 0.827433391637448 0.798888336970076
"pmse.drug100" 0.922271907011685 0.939735443495722 0.948149089226427
"pmse.drug101" 0.811842051411082 0.895105375555553 0.895525809251287
"pmse.drug102" 0.94392210921644 0.866597148553379 0.866433581654828
"pmse.drug103" 0.837913435300696 0.895446227766132 0.894822258477539
"pmse.drug104" 0.726724017591699 0.76434067958021 0.753713779352331
"pmse.drug105" 0.889281232341277 0.993974196204377 0.873926572849518
"pmse.drug106" 0.802512794637254 0.825599535736579 0.827436373871407
"pmse.drug107" 0.789641369857237 0.787234417032108 0.791117662514238
"pmse.drug108" 0.771401272898081 0.803360032943723 0.76830635343214
"pmse.drug109" 0.837264231069402 0.801844778690368 0.81617440390975
"pmse.drug110" 0.534269506423188 0.528434633336409 0.54911290234969
"pmse.drug111" 0.825410089918032 0.83187362186765 0.83213032614199
"pmse.drug112" 0.636182102044115 0.705473789262431 0.704056427928213
"pmse.drug113" 0.741016092015652 0.759441217952349 0.75103807587012
"pmse.drug114" 0.892571794127978 0.98105964920106 0.974901301482905
"pmse.drug115" 0.875048892916524 0.862995315153174 0.860691655200211
"pmse.drug116" 0.726076873157478 0.711056401417412 0.714958813459665
"pmse.drug117" 0.878867042513536 0.950686168524465 0.95238671676661
"pmse.drug118" 0.842187033053025 0.806808133870784 0.830032199961876
"pmse.drug119" 0.695244558425156 0.697377413886122 0.693530587793693
"pmse.drug120" 0.598646622928779 0.593407140406905 0.563896072788001
"pmse.drug121" 0.959269801450275 0.972075191285229 0.937609680847554
"pmse.drug122" 0.826949446664892 0.816646800060929 0.821287223535287
"pmse.drug123" 0.859976934317864 0.869862032553838 0.869400939047756
"pmse.drug124" 0.948074815522595 0.930588661460549 0.933929357871252
"pmse.drug125" 0.938577462187641 0.924510281751013 0.928565325723209
"pmse.drug126" 0.684848937751758 0.723506791323705 0.729950239168856
"pmse.drug127" 0.573650387755595 0.600129152787809 0.591470532217949
"pmse.drug128" 0.601514238562479 0.630043124547123 0.626862519080599
"pmse.drug129" 0.704161655552221 0.72686998117162 0.733667132572792
"pmse.drug130" 0.519480636832939 0.54745598327594 0.548551120346153
"pmse.drug131" 0.804178398559925 0.802623360601296 0.794395771148014
"pmse.drug132" 0.958591344712283 0.955518338616274 0.939222770977867
"pmse.drug133" 0.807130462746019 0.845689327339517 0.832174553052035
"pmse.drug134" 0.687914610505744 0.687035962968471 0.684425154058777
"pmse.drug135" 0.642366454249334 0.676756622169178 0.667681966412881
"pmse.drug136" 0.832190929927982 0.780778385742066 0.783150606965338
"pmse.drug137" 0.861190355052678 0.854077469858181 0.846754007250421
"pmse.drug138" 0.770485551608256 0.753396967322797 0.745800670267813
"pmse.drug139" 0.741613569862244 0.751294450708916 0.762323796659482
"pmse.drug140" 0.698492039142013 0.692602351095096 0.69489243262164
"pmse.drug141" 0.776235950004605 0.815860349485839 0.796946463492863
"pmse.drug142" 0.789290244576648 0.820573239074451 0.822256374923668
"pmse.drug143" 0.832095919085088 0.824492355815324 0.821501038264082
"pmse.drug144" 0.988135485237014 0.929101427243251 0.925063201356376
"pmse.drug145" 0.696895432806543 0.707135567910746 0.690148682037223
"pmse.drug146" 0.859908674935529 0.8873804899601 0.865924957386154
"pmse.drug147" 0.918248100049265 0.867517122307058 0.874383331354856
"pmse.drug148" 0.664313966928464 0.691785527734762 0.692731455836339
"pmse.drug149" 0.713805399499092 0.797773658653986 0.789308332523166
"pmse.drug150" 0.648343621776164 0.654675882175486 0.663979146344449
"pmse.drug151" 0.829242835622694 0.835543923356122 0.856830263448758
"pmse.drug152" 0.931571754680603 0.932357061803003 0.930924661591328
"pmse.drug153" 0.822325360346246 0.808665239421639 0.812075882230743
"pmse.drug154" 0.813085895925091 0.829149480360796 0.832558495154125
"pmse.drug155" 0.774047813774484 0.812750060007275 0.805668787041076
"pmse.drug156" 0.798213602671191 0.845576662228902 0.855377741965774
"pmse.drug157" 0.553031434310737 0.579661102915497 0.576351459920261
"pmse.drug158" 0.732075025837539 0.738229636695192 0.725378842911261
"pmse.drug159" 0.675750165589111 0.660795987685729 0.666177536145227
"pmse.drug160" 0.920443391713558 0.906599979550391 0.905101984309696
"pmse.drug161" 0.670120919092892 0.691335198105699 0.678168065023775
"pmse.drug162" 0.763593451553812 0.750935593363622 0.756306087560216
"pmse.drug163" 0.493152937075769 0.538337544650077 0.543472883845701
"pmse.drug164" 0.772164105926079 0.741059953857919 0.720575142143269
"pmse.drug165" 0.89536289136508 0.926214190614331 0.907660013232066
"pmse.drug166" 0.925241239220766 0.912388721317417 0.867079909117665
"pmse.drug167" 0.894896917765231 0.90095716059953 0.881869624978721
"pmse.drug168" 0.495044706918791 0.539516589637235 0.536362964508652
"pmse.drug169" 0.817108755862275 0.783565388468186 0.789466581286369
"pmse.drug170" 0.548674293206777 0.634038842358941 0.609308498843163
"pmse.drug171" 0.907089651335397 0.930400238653005 0.925000039884894
"pmse.drug172" 0.695912846527009 0.68867446850156 0.690824013763509
"pmse.drug173" 0.889782267800015 0.897252627548634 0.892393108004868
"pmse.drug174" 0.52606647940982 0.525632633916667 0.527003278308005
"pmse.drug175" 0.826524027999866 0.851707129645452 0.856926624870925
"pmse.drug176" 0.734236666109437 0.806975599486409 0.812659859530519
"pmse.drug177" 0.837583097071185 0.843871752084475 0.829490667271663
"pmse.drug178" 0.718351114529466 0.733657484809814 0.715377600392551
"pmse.drug179" 0.783045406438339 0.771341005616927 0.768254170026939
"pmse.drug180" 0.838018697495055 0.822993223410322 0.824385010226885
"pmse.drug181" 1.00170931718222 0.954579394567579 0.939171897904728
"pmse.drug182" 0.869751741091147 0.909458553929423 0.908441645725226
"pmse.drug183" 0.82716406821347 0.788972159157017 0.784176101865136
"pmse.drug184" 0.767745873313693 0.853906355954157 0.798919244495693
"pmse.drug185" 0.873327784801841 0.953115710977185 0.939883787848559
"pmse.drug186" 0.684529106960112 0.729195433427463 0.706191783400004
"pmse.drug187" 0.567239699228099 0.583089045052643 0.576344526859406
"pmse.drug188" 0.815045491262262 0.826452688443586 0.846913828920786
"pmse.drug189" 0.880246985991583 0.917187529282333 0.905930992924009
"pmse.drug190" 0.713042318418751 0.715222877204207 0.716033591883363
"pmse.drug191" 0.919918442547467 0.861706341939332 0.881217047229378
"pmse.drug192" 0.790266373589068 0.817785265810366 0.814639398030648
"pmse.drug193" 0.599319110808995 0.585329056554826 0.586717772232821
"pmse.drug194" 0.663795200609276 0.702902722503617 0.679018750647529
"pmse.drug195" 0.92937383010333 0.884131859398011 0.843374839378617
"pmse.drug196" 0.553261067147076 0.59210938310257 0.600661095006775
"pmse.drug197" 1.0938870124543 1.0605918833926 1.06688894329079
"pmse.drug198" 0.649559006491006 0.726437422532333 0.739265504967842
"pmse.drug199" 0.570065588806155 0.601635676708094 0.589711872723197
"pmse.drug200" 0.559166481708454 0.570383446450657 0.556889609124999
"pmse.drug201" 0.872117714860087 0.833861886055288 0.834902632601177
"pmse.drug202" 0.744684906692533 0.738471981878142 0.748366488328374
"pmse.drug203" 0.652000785057885 0.645239631426534 0.634135119097127
"pmse.drug204" 0.635330641776429 0.616392666143226 0.608675479747482
"pmse.drug205" 0.721883031245157 0.728717994391187 0.72103484172475
"pmse.drug206" 0.769332135546177 0.88669473846555 0.882970715240066
"pmse.drug207" 0.831093345194844 0.937186026565622 0.927856689678722
"pmse.drug208" 0.658948311228824 0.651947795157489 0.662105288595129
"pmse.drug209" 0.724900786387415 0.720049055152032 0.708493852433691
"pmse.drug210" 0.883507754456363 0.874333666338474 0.871642830872093
"pmse.drug211" 0.740860754613919 0.744145947441919 0.753700863627687
"pmse.drug212" 0.521646589336274 0.504200686202233 0.503288234808308
"pmse.drug213" 0.576674920000668 0.532965264788965 0.531562157450729
"pmse.drug214" 1.12366583699623 1.05250237778377 1.04859605795903
"pmse.drug215" 0.558322667807557 0.575206700228681 0.568362439298894
"pmse.drug216" 0.438050806956474 0.464617865239895 0.467564209325839
"pmse.drug217" 0.698454456518088 0.721767249478486 0.718085844522519
"pmse.drug218" 0.534349162376118 0.541599279800026 0.543384448303806
"pmse.drug219" 0.727480855615816 0.71300652401721 0.72115662487792
"pmse.drug220" 0.850960028533061 0.865587539158722 0.861964908634928
"pmse.drug221" 0.621207801764508 0.674384736431281 0.675424088833594
"pmse.drug222" 0.781515501981381 0.771446650610496 0.738839446450901
"pmse.drug223" 0.793544507846142 0.776066883026645 0.778364076931914
"pmse.drug224" 0.848648067644081 0.884799124462921 0.887773442057672
"pmse.drug225" 0.72683928123561 0.771055794087759 0.774397246772882
"pmse.drug226" 0.535743788892741 0.541461121112146 0.537446472119677
"pmse.drug227" 0.669323143171504 0.708177352964267 0.701928440685244
"pmse.drug228" 0.789654899233828 0.847120207271899 0.838072944846179
"pmse.drug229" 0.698648591761089 0.732155064158968 0.735144739622436
"pmse.drug230" 0.810221059970318 0.867388306977204 0.865177501547909
"pmse.drug231" 0.553715631416759 0.608931409112484 0.634819874537586
"pmse.drug232" 0.852573879066435 0.824369055522285 0.827025634124366
"pmse.drug233" 0.874112185047985 0.814154291336542 0.792039438980441
"pmse.drug234" 0.707333779571731 0.790904117919703 0.738660594971721
"pmse.drug235" 0.744607341689955 0.832551026765055 0.837446972649289
"pmse.drug236" 0.834837258284444 0.983875722932368 0.891074878817977
"pmse.drug237" 0.755582225232076 0.792743388514146 0.775215310137175
"pmse.drug238" 0.75558732998762 0.72524850668557 0.718541634205343
"pmse.drug239" 0.735417663542083 0.704947894344431 0.697573778242671
"pmse.drug240" 1.00943477075194 0.963046113382261 0.958864656599927
"pmse.drug241" 0.809995585222616 0.855691395883394 0.852881969678169
"pmse.drug242" 0.732065687828648 0.690459964919168 0.702062570569255
"pmse.drug243" 0.821864184358318 0.824014031349985 0.831800202037809
"pmse.drug244" 0.709779248063224 0.722746809660473 0.716924002528481
"pmse.drug245" 0.937572617234467 1.01468783427031 0.966347092248283
"pmse.drug246" 0.750295062468784 0.789047558106158 0.788730273841448
"pmse.drug247" 0.708206206503043 0.746713501926853 0.749052573626742
"pmse.drug248" 0.91349383468453 0.880547858845079 0.860687778886888
"pmse.drug249" 0.759040689288509 0.764938959154192 0.759353865944164
"pmse.drug1" 0.768781344701653 0.772103496308431 0.774298012148359
"pmse.drug2" 0.755643769350725 0.842455323920553 0.772495173404499
"pmse.drug3" 1.00023712784926 0.965982000609119 1.00312924426994
"pmse.drug4" 0.711126986664706 0.681554296416162 0.703862525668154
"pmse.drug5" 0.678593697264521 0.702864457196896 0.700679765457282
"pmse.drug6" 0.765785161047219 0.767709931265597 0.773494856258171
"pmse.drug7" 0.794903784299928 0.787834276830026 0.781664361397417
"pmse.drug8" 0.625021131050401 0.664674880463805 0.651981083084831
"pmse.drug9" 0.900991385982958 0.865513407895188 0.865419218680172
"pmse.drug10" 0.921234521623309 0.927016755139111 0.929892786953285
"pmse.drug11" 0.920402705806864 0.932680221020615 0.922271219315594
"pmse.drug12" 0.865639459048985 0.889888321198644 0.872849413707971
"pmse.drug13" 0.608423731372026 0.648135211083637 0.64571954110948
"pmse.drug14" 0.722966212468086 0.74730172611794 0.748529846266467
"pmse.drug15" 0.871218311784825 0.877683778675677 0.880905310761398
"pmse.drug16" 0.404717561680364 0.43360354623971 0.478216792546397
"pmse.drug17" 0.870002466944995 0.827253887835017 0.819150350717666
"pmse.drug18" 0.793374455840395 0.773843387229522 0.767092280313953
"pmse.drug19" 0.684352305489813 0.733475925305359 0.739285308278293
"pmse.drug20" 0.767905810827509 0.783147656889764 0.788041121082736
"pmse.drug21" 0.906971933491636 0.856706329911907 0.862454547927443
"pmse.drug22" 1.00124278453496 0.938843537622245 0.934679886387936
"pmse.drug23" 0.908867439119512 1.02432343709027 0.962494388416913
"pmse.drug24" 0.889522627919875 0.917694537411702 0.918517968035946
"pmse.drug25" 0.581969610400471 0.624079174242224 0.619965518295792
"pmse.drug26" 0.987789305467734 0.941587408260569 0.930106641948078
"pmse.drug27" 0.75103654473541 0.73944090323568 0.72126844760706
"pmse.drug28" 1.02363644604666 0.993416034409826 0.99788511968028
"pmse.drug29" 0.954773461057208 0.955877608955828 0.930719711242993
"pmse.drug30" 0.955113032061936 0.915262745081759 0.920971965074175
"pmse.drug31" 0.795203160580345 0.876314121612848 0.856136402509888
"pmse.drug32" 0.773739599835606 0.77307965827794 0.779314256342647
"pmse.drug33" 0.942315802750559 0.95274608754322 0.959844390272172
"pmse.drug34" 0.707241882159148 0.70346040353503 0.698547204410411
"pmse.drug35" 0.604889947264307 0.606548709722102 0.608260353726353
"pmse.drug36" 0.880337288703696 0.903720525592868 0.885521614993518
"pmse.drug37" 0.677357268450489 0.664043767555146 0.66071084759694
"pmse.drug38" 0.843591750705566 0.900878572419068 0.897115744360537
"pmse.drug39" 0.757394186505992 0.712929642444025 0.736950547635571
"pmse.drug40" 0.789717726700414 0.811518315263843 0.806096163477317
"pmse.drug41" 0.725438543755902 0.783485490787575 0.798750254929183
"pmse.drug42" 0.99392720348476 0.930403503546272 0.930076505460325
"pmse.drug43" 0.81307562240267 0.843530934257639 0.820398970336392
"pmse.drug44" 0.622071213866288 0.636511603691404 0.638425264370651
"pmse.drug45" 0.883425184389826 0.889512344674753 0.882854617597344
"pmse.drug46" 0.908057723328977 0.882593271807647 0.883519840524922
"pmse.drug47" 0.796447713052654 0.733288523773381 0.731417712904417
"pmse.drug48" 0.773061841865881 0.799169919676663 0.789213831637137
"pmse.drug49" 0.746517270966208 0.707219012720777 0.710739510100543
"pmse.drug50" 0.738862687022493 0.793489339818547 0.795146166054456
"pmse.drug51" 0.768724748192717 0.777994749437177 0.756724389553243
"pmse.drug52" 0.87704387348935 0.872638605554867 0.869475850953796
"pmse.drug53" 0.744616528256041 0.81374559632883 0.813870509875064
"pmse.drug54" 0.524571858130542 0.513922975924594 0.525678679888652
"pmse.drug55" 0.91809109347661 0.923687394824897 0.925926045089659
"pmse.drug56" 0.83525014889111 0.858019562131608 0.861952773394266
"pmse.drug57" 0.608552423145801 0.615883047347549 0.620380955489454
"pmse.drug58" 0.635000396786942 0.623097779164047 0.651819188352002
"pmse.drug59" 0.842406958657442 0.88612889716029 0.883202424819295
"pmse.drug60" 0.667779534277571 0.681511860483823 0.668661237993434
"pmse.drug61" 0.992846317325318 0.978550637332456 0.977735179735244
"pmse.drug62" 0.912330757143118 0.898742510080212 0.908617516515255
"pmse.drug63" 0.928377776217428 0.918045104998844 0.895515937279438
"pmse.drug64" 0.656535274883938 0.691363142369925 0.698746463696993
"pmse.drug65" 0.787362395130194 0.849181541920567 0.841004399149464
"pmse.drug66" 0.959050230532194 0.945580940149125 0.931380092699208
"pmse.drug67" 0.850022756767087 0.865682402554715 0.866666311722267
"pmse.drug68" 0.853361975089863 0.824583712192125 0.834814715520487
"pmse.drug69" 0.746715930619272 0.778716615438268 0.773332403921071
"pmse.drug70" 0.803613937594077 0.751331136688353 0.761053748163144
"pmse.drug71" 0.62166557461126 0.616716021876254 0.609694732080008
"pmse.drug72" 0.950890978624287 0.920585032514435 0.915390057813677
"pmse.drug73" 0.705876062394893 0.722614939687367 0.729757483021426
"pmse.drug74" 0.7746606978024 0.871259668321018 0.863665008825928
"pmse.drug75" 0.656885193284889 0.661911622393817 0.660041696983366
"pmse.drug76" 0.908460426007125 0.919964751163049 0.918378479324705
"pmse.drug77" 0.750982440782251 0.723033043284333 0.713371041943032
"pmse.drug78" 0.769566884201768 0.780993238051622 0.783480603702913
"pmse.drug79" 0.732273256364903 0.787193958578549 0.758509113494795
"pmse.drug80" 1.01319378668212 0.99861455718896 0.964392914483134
"pmse.drug81" 0.552562930997966 0.545367816752996 0.525036998896431
"pmse.drug82" 1.05816665728643 1.07174029300835 1.04833559064692
"pmse.drug83" 0.751280656162889 0.795748559851335 0.786819382407099
"pmse.drug84" 0.771204465658192 0.801353760145716 0.789798484684352
"pmse.drug85" 0.888606557602607 0.931899422775266 0.895675596822088
"pmse.drug86" 0.671110012066206 0.74854253024503 0.743658148910145
"pmse.drug87" 0.803496802895477 0.815345801351674 0.817270041949014
"pmse.drug88" 0.940900275955502 0.934127848434617 0.933160255933694
"pmse.drug89" 0.999176487903447 0.972073357728184 0.974471998183232
"pmse.drug90" 0.88062127642256 0.830219702082504 0.833223752424619
"pmse.drug91" 0.874977618817607 0.864926468322401 0.866812295954172
"pmse.drug92" 0.807013313440896 0.814550235197011 0.80211062744875
"pmse.drug93" 0.458010110934929 0.454889955979833 0.455900907344401
"pmse.drug94" 0.672547813114765 0.730347816904435 0.73197342685473
"pmse.drug95" 0.706877002045841 0.703290333635277 0.703493134594489
"pmse.drug96" 0.744368646768273 0.724918303901429 0.719721923061788
"pmse.drug97" 0.782250376321894 0.882092282484962 0.879323662023378
"pmse.drug98" 0.817893296593782 0.826517717305915 0.798910847865107
"pmse.drug99" 0.797882003704794 0.83781542981203 0.822073740793595
"pmse.drug100" 0.82836752961465 0.915686858682806 0.912007791828901
"pmse.drug101" 0.909652483387576 0.895332599253129 0.898433711969727
"pmse.drug102" 0.859142396810579 0.855668283475729 0.850345601932051
"pmse.drug103" 0.968213925257768 0.928360763013499 0.923224941361999
"pmse.drug104" 0.804790416156226 0.788131146137214 0.784174619414536
"pmse.drug105" 0.88961947206273 0.926861587947295 0.92548212356331
"pmse.drug106" 0.643573778291239 0.643921089064243 0.646533910548564
"pmse.drug107" 0.764452555956618 0.742345671130856 0.747272257599594
"pmse.drug108" 0.554953334810641 0.557425451341207 0.566246249115007
"pmse.drug109" 0.826127148352645 0.846396161452333 0.861365308188037
"pmse.drug110" 0.754919630965998 0.780917412225641 0.776622493343123
"pmse.drug111" 0.880916539711005 0.893406933616242 0.888515040893994
"pmse.drug112" 0.856000524573327 0.854667296660412 0.848356063857925
"pmse.drug113" 0.793001915940076 0.824401887978319 0.824020086965995
"pmse.drug114" 0.559453065654597 0.638829618833031 0.645023140850047
"pmse.drug115" 0.9542985022519 0.945866639669903 0.936022068540953
"pmse.drug116" 0.697491316100652 0.714179426725946 0.706058195458358
"pmse.drug117" 0.810266545514474 0.885540823846358 0.882386767945734
"pmse.drug118" 0.942177395672672 0.868257337441937 0.870635545169308
"pmse.drug119" 0.82882940266114 0.756130998192168 0.756898091709494
"pmse.drug120" 0.469334071116641 0.468526095524861 0.463599393474094
"pmse.drug121" 0.928943890744639 0.919987242382391 0.914947872968943
"pmse.drug122" 0.742634170833767 0.733093582939489 0.753425962437269
"pmse.drug123" 0.937647991013384 0.896083303576348 0.885122897151542
"pmse.drug124" 0.975790789153042 0.929285762210021 0.914720692655254
"pmse.drug125" 0.904551420221147 0.935528180433719 0.92522162567688
"pmse.drug126" 0.69366935935712 0.67748928070259 0.66219871001387
"pmse.drug127" 0.640675200956366 0.601500181850707 0.606965495317479
"pmse.drug128" 0.648153902034708 0.667421870125316 0.659987548549251
"pmse.drug129" 0.688473813131186 0.725861448209154 0.734183517672489
"pmse.drug130" 0.685086565120217 0.682985722294543 0.685575231387118
"pmse.drug131" 0.832165795370295 0.855396928182102 0.831303706628059
"pmse.drug132" 0.931705028076982 0.946987336151993 0.915923294363331
"pmse.drug133" 0.948715012012541 0.96183604334419 0.959050764668612
"pmse.drug134" 0.725383454341137 0.72757402598558 0.717792108373628
"pmse.drug135" 0.690798119552254 0.692942067679416 0.695450279398496
"pmse.drug136" 1.1068137601916 1.00961499708867 0.992018192075384
"pmse.drug137" 0.79233606980357 0.827796431340877 0.824284637761245
"pmse.drug138" 0.738217072125883 0.726372272298489 0.737273586336264
"pmse.drug139" 0.798631266287115 0.791864786132013 0.80234523762654
"pmse.drug140" 0.932887617705735 0.950407675164033 0.911207342577007
"pmse.drug141" 0.691888315844368 0.733392096410856 0.728519342028506
"pmse.drug142" 1.07458639006744 1.04685771179933 1.01286071607013
"pmse.drug143" 0.948331190203396 0.871077968998973 0.862083337745067
"pmse.drug144" 0.863796682405213 0.882995152455981 0.867860560773728
"pmse.drug145" 0.723658509840016 0.695706930836179 0.697523210045843
"pmse.drug146" 1.01806426359684 1.29277311282016 1.00482687685472
"pmse.drug147" 0.871103186378224 0.886444318540966 0.877682402488875
"pmse.drug148" 0.459499639636462 0.468151191047124 0.473571121236529
"pmse.drug149" 0.691247532617832 0.736019589159362 0.73510138090827
"pmse.drug150" 0.819766611092124 0.787618302610878 0.793663382159306
"pmse.drug151" 0.843828802010895 0.860909702030667 0.856805598315483
"pmse.drug152" 0.911289173782563 0.946210284657695 0.94147911307545
"pmse.drug153" 0.905037730103396 0.932867258054916 0.928449009989887
"pmse.drug154" 0.85470307968988 0.849283767899132 0.843501779142623
"pmse.drug155" 0.652775633834711 0.70091798814832 0.703980964762995
"pmse.drug156" 0.999974240937864 1.02212429600914 1.0212858789164
"pmse.drug157" 0.693335312359914 0.792112033287496 0.743795110035393
"pmse.drug158" 0.799042203247767 0.860986718831836 0.86504668166421
"pmse.drug159" 0.774309271620241 0.738594864882428 0.766204943293929
"pmse.drug160" 0.877356923306879 0.835410694736509 0.827868236850873
"pmse.drug161" 0.746385667556436 0.741220488022217 0.733344355960774
"pmse.drug162" 0.770353952623901 0.756799964128135 0.746697671627245
"pmse.drug163" 0.812721514795394 0.839485781619511 0.816721188743395
"pmse.drug164" 0.683030735226314 0.716458218749848 0.716981247726114
"pmse.drug165" 0.917048221530646 0.96511212096247 0.951950148213171
"pmse.drug166" 0.823804695330927 0.949523977607747 0.857762181912562
"pmse.drug167" 0.904724693586706 0.929950431263471 0.932120952650803
"pmse.drug168" 0.62361307873472 0.645224124147141 0.625563941274792
"pmse.drug169" 0.844295315324998 0.838530362285914 0.836269379271259
"pmse.drug170" 0.655636080128608 0.731565171918274 0.724888440561222
"pmse.drug171" 0.728818570983708 0.777172633701457 0.785987090446202
"pmse.drug172" 0.692917074704718 0.664649403004693 0.68104206613894
"pmse.drug173" 0.899349869518829 0.883215632462252 0.887103419183092
"pmse.drug174" 0.523303584910889 0.553117507731554 0.535975704028351
"pmse.drug175" 0.933050712565887 0.983460521838503 0.956728839155444
"pmse.drug176" 0.864243970772205 0.874530974565755 0.878545029288503
"pmse.drug177" 0.95889681898245 0.955977273053951 0.929999617423012
"pmse.drug178" 0.755084241025072 0.747019703408721 0.746947380672206
"pmse.drug179" 1.01034484101291 1.01475266003011 1.01262009168003
"pmse.drug180" 0.860775896899064 0.884960596937284 0.884654866126175
"pmse.drug181" 0.792594178454142 0.863098817815082 0.864788209928213
"pmse.drug182" 0.790522591930974 0.857376855189494 0.85653071074208
"pmse.drug183" 0.668438499994952 0.717971800917941 0.714431430146181
"pmse.drug184" 0.5972559782684 0.649786686167222 0.587855620170117
"pmse.drug185" 0.984317267733105 0.972882204300582 0.974644785921277
"pmse.drug186" 0.722084873099159 0.722461147615256 0.734367990074524
"pmse.drug187" 0.638866190273148 0.670456988749064 0.670730022611729
"pmse.drug188" 0.869876449241605 0.841163359265336 0.835355800594918
"pmse.drug189" 0.891173713867258 1.00321965774579 0.994179916040366
"pmse.drug190" 0.70653504348805 0.762833015950152 0.779186163351443
"pmse.drug191" 0.797351339608292 0.860623314648351 0.865222940384976
"pmse.drug192" 0.826927213338474 0.879599321025734 0.875969052574246
"pmse.drug193" 0.624343102477532 0.680690098273213 0.680748021063751
"pmse.drug194" 0.910304030619623 0.928004367767148 0.917555799906205
"pmse.drug195" 0.892747177984851 0.892188495335634 0.892175536150403
"pmse.drug196" 0.67926549492424 0.694704273257844 0.69051691611312
"pmse.drug197" 0.885343810685183 0.936500228642631 0.969691653653258
"pmse.drug198" 0.932028536499487 0.93729231322992 0.946741758846812
"pmse.drug199" 0.676117283839268 0.671064669613454 0.679006254888473
"pmse.drug200" 0.739121546415645 0.731056541460719 0.724042549722037
"pmse.drug201" 0.719507159841126 0.704197388057259 0.708765640445233
"pmse.drug202" 0.751351939380664 0.765228924265425 0.768336207885569
"pmse.drug203" 0.60688489950737 0.599986131947814 0.600193127440881
"pmse.drug204" 0.638128730814801 0.700071654343287 0.671489093177494
"pmse.drug205" 0.850400247694688 0.870315756935986 0.856733609001973
"pmse.drug206" 0.878250627028468 1.10162016189696 0.940896914862343
"pmse.drug207" 0.753152141731739 0.840521046097856 0.848010415142046
"pmse.drug208" 0.770077062967313 0.80344056407399 0.812042188491179
