"set1.cram.enig" "set1.cram.studentst" "set1.corbest.enig" "set1.corbest.studentst" "set1.msebest.enig" "set1.msebest.studentst" "set1.cover.enig" "set1.cover.studentst" "set2.cram.enig" "set2.cram.studentst" "set2.corbest.enig" "set2.corbest.studentst" "set2.msebest.enig" "set2.msebest.studentst" "set2.cover.enig" "set2.cover.studentst" "set3.cram.enig" "set3.cram.studentst" "set3.corbest.enig" "set3.corbest.studentst" "set3.msebest.enig" "set3.msebest.studentst" "set3.cover.enig" "set3.cover.studentst" "set4.cram.enig" "set4.cram.studentst" "set4.corbest.enig" "set4.corbest.studentst" "set4.msebest.enig" "set4.msebest.studentst" "set4.cover.enig" "set4.cover.studentst" "set5.cram.enig" "set5.cram.studentst" "set5.corbest.enig" "set5.corbest.studentst" "set5.msebest.enig" "set5.msebest.studentst" "set5.cover.enig" "set5.cover.studentst" "set6.cram.enig" "set6.cram.studentst" "set6.corbest.enig" "set6.corbest.studentst" "set6.msebest.enig" "set6.msebest.studentst" "set6.cover.enig" "set6.cover.studentst"
"rep32" 1320.70842541463 1317.47750201539 0.701672604413527 0.706744110230184 0.934278547977365 0.934386168677773 0.0348258706467662 0.0348258706467662 1317.42583968758 1318.09076930513 0.705396685905167 0.706894378802845 0.93327240157136 0.933576850827725 0.0348258706467662 0.0348258706467662 1317.58336532847 1317.82301871692 0.707370314723551 0.70307591043839 0.932772604780076 0.933348816798462 0.0348258706467662 0.0348258706467662 1317.00996930618 1318.95464284528 0.677934867577897 0.707423063766557 0.934491101127911 0.934659770377422 0.0348258706467662 0.0298507462686567 1319.98328816678 1316.94921179525 0.678881954494423 0.705224144179265 0.933469633164577 0.9343043554358 0.0298507462686567 0.0298507462686567 1319.17483472685 1317.37531420893 0.681953746351592 0.707918455670459 0.933040405062684 0.933289726256725 0.0298507462686567 0.0398009950248756
"rep33" 1202.22951229614 1200.52309373124 0.684468170324473 0.670888056678297 0.787362329356889 0.788961502952851 0.104477611940299 0.119402985074627 1202.67040083377 1202.85055126435 0.677907997466721 0.672655188171973 0.787094800905314 0.787987758634643 0.109452736318408 0.114427860696517 1204.33447758634 1203.1438025995 0.683856684980409 0.674498857035494 0.785979918480383 0.787271015670095 0.104477611940299 0.104477611940299 1197.17190294962 1202.97502471069 0.684752429838477 0.676739492135701 0.785977462522796 0.788497494936629 0.109452736318408 0.119402985074627 1198.93041026674 1202.81955495244 0.682219601058795 0.677530697714614 0.785254254688061 0.787728930299577 0.0945273631840796 0.114427860696517 1196.63208362718 1206.03944315903 0.682906217732576 0.672212194630457 0.784341683064562 0.7876380738982 0.114427860696517 0.109452736318408
"rep34" 1204.02862037249 1208.34890553236 0.664511702348601 0.66953257117975 0.964235783032236 0.964279599963161 0.0945273631840796 0.0995024875621891 1206.51192376595 1203.26036569231 0.67103602027692 0.671110075476321 0.961685935372977 0.962642700872201 0.0945273631840796 0.104477611940299 1203.70738592247 1207.71950663269 0.67034923724601 0.673159671601858 0.960948977448865 0.960924537356371 0.0995024875621891 0.104477611940299 1200.21659829501 1208.62050188725 0.662263879695458 0.67227908890476 0.963668137328389 0.966013500991586 0.0895522388059701 0.104477611940299 1201.84670786929 1262.01185437067 0.666362254500806 0.622260866087653 0.960811599669304 0.961176772350437 0.0945273631840796 0.0895522388059701 1198.42859380951 1206.79793108134 0.663200211319538 0.676160622651276 0.959909794665178 0.960532259786893 0.0945273631840796 0.104477611940299
"rep35" 1323.20249174763 1322.33910390776 0.635981181653476 0.647295995014586 0.781496500453988 0.781074473920781 0.0746268656716418 0.0696517412935323 1322.71952271434 1322.38805014594 0.642043321618268 0.643503892391026 0.780708978778901 0.780895024087697 0.0696517412935323 0.0646766169154229 1322.70577154723 1322.57671050954 0.643711552117965 0.644462994559969 0.780333184117263 0.780534403629694 0.0696517412935323 0.0696517412935323 1328.16548637614 1323.62909509437 0.599247344159816 0.643749303339019 0.781734508348675 0.781353105151673 0.0696517412935323 0.0696517412935323 1328.24507792693 1322.98971244597 0.601246835918521 0.645928330487956 0.78093216508906 0.780848058877802 0.0796019900497512 0.0696517412935323 1326.57092226985 1322.28983862705 0.603630547180299 0.642742553600412 0.780675657273123 0.780693836388778 0.0796019900497512 0.0646766169154229
"rep36" 1198.07527097278 1197.17661271859 0.70476885802414 0.695187112855486 0.735916462196646 0.737203569081134 0.124378109452736 0.129353233830846 1195.9570642893 1197.1475772311 0.698164143046764 0.698896712520208 0.735622367354325 0.735776718259482 0.124378109452736 0.124378109452736 1195.54763278425 1198.15617274696 0.703287733113832 0.698176794674033 0.734533889117944 0.735387569738978 0.119402985074627 0.124378109452736 1200.84782548877 1194.51170365034 0.686190955538499 0.702538410860489 0.73557626310568 0.736453306803942 0.124378109452736 0.124378109452736 1197.86628758136 1195.07079947686 0.686189135549507 0.697143828165404 0.734581990897651 0.736385588170181 0.124378109452736 0.134328358208955 1199.89958177668 1197.18063344236 0.679492288783201 0.697936042629619 0.734202766047955 0.735658662658093 0.114427860696517 0.124378109452736
"rep37" 1155.86831942709 1154.87921574217 0.692038227495123 0.684594824328937 0.764936681544504 0.766552478935269 0.17910447761194 0.18407960199005 1159.44422000872 1150.51810973742 0.691908219420757 0.686782616494858 0.763406598329228 0.764855624437579 0.17910447761194 0.18407960199005 1154.72117082275 1154.06249735705 0.692783987903856 0.690011196270395 0.762608291653519 0.76362318367922 0.169154228855721 0.189054726368159 1160.55601270073 1155.52968368817 0.671367027676127 0.687587042874164 0.76459793185432 0.76697744988106 0.169154228855721 0.17910447761194 1158.46406534247 1156.77366955195 0.670024758487527 0.687941041508389 0.763430302251828 0.764769390685303 0.174129353233831 0.17910447761194 1156.8771629535 1155.77818866629 0.670238418489192 0.69034207230861 0.762429293663447 0.763545858931856 0.174129353233831 0.189054726368159
"rep38" 1326.29643292332 1327.79317431869 0.684164703476128 0.707168165911235 1.02136733571253 1.02034722643741 0.0398009950248756 0.0398009950248756 1325.82140387022 1328.18051465266 0.681426846510956 0.708201675249207 1.02071495778351 1.01930006014837 0.0398009950248756 0.0398009950248756 1327.37338231034 1326.82610992721 0.677043947986127 0.705662791079744 1.02054817265678 1.01908102493528 0.0398009950248756 0.0398009950248756 1327.14642299905 1327.26140332924 0.619887003666937 0.709442112333018 1.02372239481738 1.02014771289167 0.0398009950248756 0.0348258706467662 1326.56606042493 1326.1543938907 0.630708575681899 0.706290688627278 1.02216789898738 1.01993128638098 0.0398009950248756 0.0348258706467662 1327.52366045845 1329.57621353118 0.622530828619748 0.707576773861446 1.02226350846632 1.0189946104055 0.0398009950248756 0.0398009950248756
"rep39" 1193.02293196518 1188.34204688539 0.723030180907094 0.716773709897518 0.920866818649905 0.922323267053835 0.0696517412935323 0.0746268656716418 1196.00285987741 1189.74970640878 0.712127270044421 0.716939158996633 0.920683237110121 0.920913309258477 0.0646766169154229 0.0696517412935323 1195.87004848479 1193.70845117656 0.715602551446171 0.71812356816493 0.919554365033207 0.919941112742264 0.0646766169154229 0.0696517412935323 1194.72692637446 1198.04485484642 0.694727098585836 0.714933183165887 0.921612977672949 0.921824027322433 0.0646766169154229 0.0696517412935323 1195.39226922246 1190.57970529467 0.700110481633768 0.718110940716558 0.919593851018199 0.920862138497953 0.0646766169154229 0.0646766169154229 1199.77706180994 1431.37982529644 0.698943562010415 0.588667703235412 0.918827595270229 0.902959655552807 0.0646766169154229 0.0398009950248756
"rep40" 1295.98853578001 1295.99359739337 0.705543820150027 0.716806145002781 0.917799112393586 0.917290373425684 0.0646766169154229 0.0646766169154229 1295.21353533003 1294.28814079385 0.710016917090557 0.71888566687399 0.916465840139057 0.916191557753731 0.0646766169154229 0.0646766169154229 1298.03744426148 1295.15982643059 0.703169186598609 0.71814231433693 0.916478541381119 0.915745291460527 0.0646766169154229 0.0646766169154229 1298.39762794118 1294.61413180661 0.662866394021233 0.719134515545296 0.919113346447877 0.917583484933685 0.0696517412935323 0.0646766169154229 1296.00583100041 1296.70377423933 0.665545320229376 0.71943166087024 0.918020592641873 0.916189246884907 0.0696517412935323 0.0646766169154229 1295.6808872141 1293.83245227615 0.662398028019761 0.71774045515394 0.917663805914999 0.915943865756216 0.0696517412935323 0.0646766169154229
"rep41" 1218.24634295819 1214.62784090212 0.675819940546735 0.675609115477165 0.891227630621042 0.891969681210239 0.0845771144278607 0.0845771144278607 1219.92238416542 1217.19315959589 0.666665857114589 0.671518518180688 0.891155096722607 0.891194087241953 0.0845771144278607 0.0895522388059701 1218.43926139086 1216.74339282625 0.672578981378824 0.671907820442983 0.889946084495192 0.890541429883342 0.0845771144278607 0.0845771144278607 1227.30929397282 1215.2360320851 0.652518266891598 0.671576757235794 0.89069865145502 0.892702796065035 0.0845771144278607 0.0845771144278607 1227.19695137775 1216.01873378164 0.656416627018852 0.672835301023279 0.889281264207898 0.891550766491423 0.0845771144278607 0.0895522388059701 1223.85823821288 1217.50928305036 0.656702615639848 0.672047845204335 0.888938740602731 0.890519161899378 0.0845771144278607 0.0845771144278607
"rep42" 1249.89521265879 1248.33935890043 0.70933428378355 0.734989649749682 0.911707110641149 0.90993750153299 0.054726368159204 0.0646766169154229 1250.39134854776 1247.38696050757 0.712372903200963 0.732007916972813 0.910242921052701 0.909000463263001 0.054726368159204 0.054726368159204 1247.51891351883 1246.48440620885 0.710471369213803 0.728953099935971 0.909726057533095 0.908408905206487 0.0597014925373134 0.054726368159204 1257.42281218997 1247.56233479212 0.627340933609891 0.731982221830258 0.91630146713469 0.911112945559784 0.0597014925373134 0.0646766169154229 1254.59379412429 1247.64045352817 0.628874194409328 0.733787865416779 0.915148952273937 0.909012851412762 0.0646766169154229 0.0597014925373134 1256.50120762357 1247.10131413027 0.625605394886913 0.733447025520078 0.914605913391292 0.908226910964145 0.0597014925373134 0.0597014925373134
"rep43" 1255.98784241136 1254.06050016794 0.704992353557286 0.722609731889702 1.17905936952865 1.17822584209672 0.0746268656716418 0.0845771144278607 1256.82387219996 1253.91110495792 0.707620519049032 0.720482049006952 1.17774497378437 1.17695472817546 0.0746268656716418 0.0796019900497512 1258.01546072245 1253.5698102913 0.705889628934692 0.72596738040958 1.17727218860471 1.17567246877023 0.0746268656716418 0.0796019900497512 1262.55883549445 1252.29450183634 0.667978218769521 0.72408566180926 1.18050513206913 1.1778516308806 0.0646766169154229 0.0845771144278607 1265.31046490785 1255.03254127479 0.67102055815043 0.723147489231945 1.17866320323402 1.17658471554515 0.0646766169154229 0.0796019900497512 1263.78893668071 1252.57590997237 0.667163405008643 0.722033109706224 1.17859053558527 1.17636775737442 0.0646766169154229 0.0895522388059701
"rep44" 1140.4180639776 1137.26546856625 0.719322960955084 0.734970232801871 0.819597663500739 0.819192949363975 0.114427860696517 0.124378109452736 1142.13933241989 1136.50780437746 0.723370031116695 0.738842934483579 0.816989259589925 0.815974053639393 0.119402985074627 0.119402985074627 1139.61902567487 1136.87278368954 0.721674930866029 0.733856981494046 0.816388038034311 0.815138501484834 0.124378109452736 0.129353233830846 1140.82632154556 1138.81604676182 0.673967986374277 0.732084543443528 0.823697750911086 0.820840494660049 0.109452736318408 0.114427860696517 1143.3293154836 1141.19497330944 0.665765960701842 0.737985257649493 0.822184363130846 0.816912340170144 0.109452736318408 0.114427860696517 1146.95603586048 1139.61980375315 0.668316239340161 0.73625235528289 0.820841328177689 0.815115339170408 0.104477611940299 0.119402985074627
"rep45" 1190.40213627998 1186.1934428883 0.707581602387061 0.715610803791141 0.804558107902648 0.803858485061988 0.129353233830846 0.124378109452736 1184.79561414035 1186.26283853081 0.702581986804324 0.714583492677449 0.803950514847291 0.802849621987396 0.129353233830846 0.119402985074627 1189.30965398018 1188.2163590967 0.70650789388249 0.715975978023256 0.802939625112938 0.802198493725135 0.124378109452736 0.124378109452736 1188.57359867686 1183.27340506667 0.677109795536751 0.715534457087074 0.806140020129796 0.804810055054538 0.119402985074627 0.129353233830846 1191.95734313025 1181.50934545488 0.679445893994965 0.71340869073945 0.804479645629828 0.803287445235284 0.119402985074627 0.129353233830846 1191.20445919918 1185.37718336851 0.683543570826065 0.714755124763641 0.803580960338463 0.802514506601931 0.124378109452736 0.124378109452736
"rep46" 1220.56003170959 1223.43318393288 0.643512387805274 0.656341829561311 0.888310305327158 0.887378536423162 0.0646766169154229 0.0646766169154229 1218.2528348163 1223.36353879207 0.643144577073541 0.652929382022656 0.887350457831996 0.886714027927102 0.0646766169154229 0.0646766169154229 1220.22964192572 1222.11653261147 0.640489772684828 0.655826206860431 0.887116527712589 0.885818574873308 0.0646766169154229 0.0646766169154229 1219.82267154824 1223.98330859605 0.598300607982409 0.655401579976505 0.891179025923288 0.887341191789061 0.0597014925373134 0.0646766169154229 1221.59960328869 1221.95834798744 0.594620675992192 0.651935175971611 0.890289436236303 0.887199294566064 0.0597014925373134 0.0646766169154229 1219.3298374392 1221.18883490468 0.596736472920878 0.654613805934943 0.889721868651455 0.886074798530889 0.0597014925373134 0.0696517412935323
"rep47" 1312.6825213065 1313.18037130079 0.678428962256482 0.689855681387291 0.97653986822134 0.976100276367938 0.0298507462686567 0.0398009950248756 1310.44821387385 1312.05634523876 0.675907527459449 0.689024079909291 0.975959013898902 0.975294468195816 0.0398009950248756 0.0248756218905473 1311.11619493023 1310.58568149007 0.678244819784264 0.686126628923003 0.975345503602526 0.97510420415995 0.0248756218905473 0.0298507462686567 1312.17950560837 1311.26140777746 0.635115943508415 0.688636714737292 0.978130352984944 0.976081840593453 0.0248756218905473 0.0398009950248756 1313.72790815083 1310.42293552395 0.633435385614839 0.687219673729205 0.977414691087542 0.975521753743475 0.0248756218905473 0.0348258706467662 1314.73066955724 1311.64729916239 0.636240353395102 0.683257613594653 0.976783097655937 0.975303392232492 0.0248756218905473 0.0298507462686567
"rep48" 1175.85384702913 1181.39536085228 0.681979358396001 0.68122382886914 1.09732938825063 1.09836021398439 0.119402985074627 0.119402985074627 1175.86470372151 1177.49273809074 0.680490819609913 0.682321533712482 1.09580845575677 1.09612132743704 0.124378109452736 0.124378109452736 1175.73119336991 1179.85515046241 0.681584656011816 0.682234566161489 1.09470817316784 1.09517346912067 0.119402985074627 0.119402985074627 1178.93009429836 1284.62860951964 0.670484899441557 0.539504757028806 1.09721417316554 1.10461969003361 0.119402985074627 0.104477611940299 1181.45369627501 1175.66926675906 0.666510042739429 0.681650037809459 1.0954433619807 1.09754110398897 0.104477611940299 0.119402985074627 1174.65402991043 1176.17567833921 0.666116417142317 0.684094433672908 1.09434975011306 1.09506402623873 0.119402985074627 0.119402985074627
"rep49" 1203.62082283434 1204.33565250288 0.751978652062056 0.754797884747894 0.901585752867841 0.901686606362016 0.109452736318408 0.109452736318408 1204.80228535316 1202.52951603875 0.748789473545628 0.751219558269576 0.900497221942148 0.900712096645187 0.109452736318408 0.114427860696517 1201.7453744908 1203.27000692212 0.749296552994275 0.751488921350436 0.899704291341369 0.899905385141928 0.104477611940299 0.104477611940299 1198.24435229295 1201.64699255242 0.727364479275493 0.75013957211055 0.902131031368648 0.90298701384495 0.109452736318408 0.109452736318408 1199.57585607325 1203.04721240746 0.72212561732984 0.751289762273763 0.901002794341013 0.9015176412993 0.0995024875621891 0.109452736318408 1200.37232530505 1203.26276099367 0.726264680773321 0.753171092181077 0.899698648345226 0.899872870366503 0.104477611940299 0.109452736318408
"rep50" 1178.43154916742 1184.21767328316 0.686640131212647 0.683701899953644 0.892382026019068 0.893058075711166 0.109452736318408 0.114427860696517 1178.67964380561 1185.99199834568 0.687355263132923 0.684987222829503 0.891016696545096 0.891454968756302 0.109452736318408 0.109452736318408 1177.27737050197 1184.84854149071 0.688903043506633 0.686245890672971 0.89006706494938 0.890701959994284 0.109452736318408 0.109452736318408 1169.56921710536 1184.89034362643 0.689297022441389 0.684623501918092 0.890298155617644 0.893337479906395 0.109452736318408 0.114427860696517 1173.79519033609 1184.36088616769 0.685190190934532 0.687124320594506 0.888925668518822 0.891402850791256 0.109452736318408 0.109452736318408 1171.07533904938 1185.83099755166 0.684437044843665 0.687947438544096 0.887824236749418 0.890767065587173 0.119402985074627 0.109452736318408
"rep51" 1216.43399129674 1214.95447988561 0.682248688894844 0.681302874848037 1.06485364936309 1.06614044450356 0.104477611940299 0.109452736318408 1216.21207815249 1215.39319127416 0.684340447263802 0.678013582027835 1.06274354602245 1.06417746667733 0.104477611940299 0.104477611940299 1214.42070341728 1212.79238251229 0.683336381189094 0.677851827753686 1.06193698749848 1.06306528617969 0.104477611940299 0.104477611940299 1219.23083824343 1219.297907134 0.667142164816061 0.684727528748777 1.06347821716318 1.0656339950462 0.104477611940299 0.104477611940299 1219.14915187629 1214.27414924456 0.663592932437752 0.676633396509894 1.06144765965738 1.06473596682673 0.0995024875621891 0.104477611940299 1221.14810287349 1216.67355671052 0.654982479039812 0.680190243462667 1.06118568312197 1.06315275669677 0.0945273631840796 0.104477611940299
"rep52" 1166.74791607706 1167.77983402245 0.735768285012686 0.748481085526254 1.01372214073025 1.01276100878462 0.119402985074627 0.129353233830846 1165.53514610839 1166.98237345049 0.739690204843362 0.750561270754183 1.01103412241029 1.00992003526271 0.119402985074627 0.129353233830846 1162.89587413737 1168.34989665183 0.735695746093286 0.748199893011227 1.01054651767905 1.00923853448263 0.114427860696517 0.119402985074627 1165.50955051061 1169.38607180578 0.6923983957322 0.750816328275707 1.01797174057283 1.01328053174812 0.114427860696517 0.129353233830846 1162.94766228067 1166.27765367795 0.684149398779825 0.750136289949914 1.01644995353805 1.01073304158687 0.119402985074627 0.129353233830846 1159.77588490647 1165.74478024758 0.693418277104121 0.746234881438961 1.0141611646344 1.00988303560286 0.119402985074627 0.129353233830846
"rep53" 1137.11780653725 1137.47779162398 0.719213538690144 0.714496820550759 0.921390703542423 0.922484614470215 0.124378109452736 0.129353233830846 1136.27960937117 1140.4244115728 0.719923902322799 0.717546732430836 0.919292229574741 0.92011448598174 0.124378109452736 0.124378109452736 1134.66524186893 1146.46265364539 0.715001435921689 0.71345485276368 0.918970262925489 0.919354469122468 0.129353233830846 0.124378109452736 1128.60729304723 1143.179826305 0.707470637371825 0.719092987860123 0.921612486261897 0.922366236485826 0.114427860696517 0.114427860696517 1129.92963111953 1144.24371223548 0.703974425026529 0.715819480954517 0.919473807725539 0.92120105071022 0.119402985074627 0.114427860696517 1128.73263615378 1141.02045199692 0.708330040810387 0.719076327242524 0.917562953406637 0.919224121279184 0.114427860696517 0.119402985074627
"rep54" 1225.98790176323 1214.80236600071 0.727483745027297 0.723912621801973 0.730402956763154 0.731841664064986 0.0945273631840796 0.104477611940299 1228.10789693714 1218.31758935303 0.732588410251647 0.717409790743372 0.728669168996556 0.731225528721255 0.0995024875621891 0.0995024875621891 1227.04574559066 1216.08678736432 0.726586426220194 0.719285629128828 0.728797843244886 0.730495071998988 0.0995024875621891 0.104477611940299 1248.21666258956 1216.80619863127 0.701168504607227 0.72318734690384 0.728829197975007 0.732326363474417 0.0895522388059701 0.0995024875621891 1248.25632632864 1218.07800343213 0.697046695547635 0.721506575005203 0.728519738727092 0.73123112451222 0.0845771144278607 0.104477611940299 1246.95107254572 1215.14522827086 0.703156392412239 0.723306731281248 0.727355576990818 0.730348373967169 0.0895522388059701 0.0995024875621891
"rep55" 1159.99269487364 1158.63395652219 0.626427427826266 0.632149283966493 0.859736025733146 0.859679755119117 0.109452736318408 0.114427860696517 1160.10063365381 1153.95182398328 0.627333056649911 0.630651465857099 0.85798296147172 0.857966002467429 0.114427860696517 0.119402985074627 1155.01734105671 1154.38472291358 0.624349989065277 0.635130161589882 0.857480820816275 0.856513525703919 0.109452736318408 0.129353233830846 1161.79532954486 1157.51007659223 0.597864725009229 0.63106132930714 0.861072001171057 0.860727059183787 0.114427860696517 0.109452736318408 1165.17109879808 1154.91461146727 0.602764160542394 0.636313083373699 0.85840978378848 0.857901435158726 0.114427860696517 0.114427860696517 1160.99090594785 1156.60179308353 0.60261000111136 0.631535280525389 0.857408125817267 0.857459238174434 0.109452736318408 0.109452736318408
"rep56" 1163.50419378121 1160.85630463401 0.734909828042079 0.740042340698406 0.898397037850696 0.898556562948516 0.104477611940299 0.119402985074627 1162.85771666357 1157.30199169467 0.737519979599776 0.73924293135977 0.896518757474575 0.897560415024508 0.104477611940299 0.119402985074627 1161.74551502731 1158.06367289909 0.736281119417329 0.740834893080137 0.895690123968468 0.896041814757468 0.104477611940299 0.109452736318408 1175.86995177623 1154.38348658645 0.692832719551542 0.741798563182836 0.899341931452118 0.899726058923246 0.104477611940299 0.114427860696517 1177.95415267508 1158.96316554482 0.679265791129717 0.739282512477861 0.899153264768293 0.897769085734984 0.114427860696517 0.104477611940299 1180.07796319323 1157.26009866456 0.691317120703152 0.739324673289321 0.896435708533847 0.896873318525447 0.109452736318408 0.114427860696517
"rep57" 1185.14128676414 1181.67315362641 0.685615899449105 0.682792259350304 0.787738662395354 0.788714187794653 0.124378109452736 0.139303482587065 1184.35499685094 1181.52522493153 0.683423534456914 0.68198454245215 0.786827320125488 0.787751090344959 0.124378109452736 0.129353233830846 1185.59005825782 1177.26712229013 0.689019915894662 0.685039180286123 0.785483015019823 0.786719140830955 0.134328358208955 0.139303482587065 1190.33947891417 1183.24267919344 0.673538646245166 0.685831839628342 0.786354974795566 0.788317754077552 0.124378109452736 0.144278606965174 1191.93404168009 1179.74679065823 0.668809977224005 0.681856262704498 0.785277212367278 0.78824364350445 0.114427860696517 0.139303482587065 1192.2081016423 1181.34995644653 0.671148484921772 0.68636258149787 0.784184910824378 0.786655284333953 0.119402985074627 0.129353233830846
"rep58" 1160.98678636754 1169.75048015395 0.650789356251687 0.658134075365975 1.03370091589763 1.03337994903352 0.124378109452736 0.124378109452736 1168.61304338679 1168.32745884282 0.648629144741229 0.658156287831859 1.03237430620556 1.03178301937216 0.124378109452736 0.124378109452736 1162.83015028402 1163.14967242666 0.653150988867307 0.662833333496546 1.03096723895957 1.03009278164949 0.124378109452736 0.124378109452736 1165.70810954 1162.24253039017 0.618405965127248 0.660641749537873 1.03540779970369 1.03336177334359 0.114427860696517 0.124378109452736 1165.27017421972 1164.07205630142 0.621093182821352 0.662043748675858 1.03302260540387 1.03143630089372 0.119402985074627 0.119402985074627 1163.86289023433 1166.58221995032 0.619546870373877 0.657250552052921 1.03260386229027 1.03112371972596 0.114427860696517 0.124378109452736
"rep59" 1216.4686099353 1215.41172297435 0.674472639188391 0.683920466561046 0.911666214943277 0.911227592790036 0.0895522388059701 0.0945273631840796 1215.55430841629 1214.40554882245 0.67868703016812 0.688687723392882 0.910029953682974 0.909430305311264 0.0845771144278607 0.0895522388059701 1213.80292160329 1215.68491781884 0.678268903565284 0.684981268787297 0.909520157593613 0.909290394900391 0.0895522388059701 0.0895522388059701 1214.79246344247 1214.86324345091 0.649723291792579 0.686310167245597 0.912399865220896 0.911549785087719 0.0945273631840796 0.0945273631840796 1213.61231065212 1214.93186214842 0.646605932026751 0.687099697782566 0.911649016815829 0.909859698332283 0.0845771144278607 0.0895522388059701 1215.20454441031 1340.98231864684 0.644937010772951 0.551548972785588 0.910907613925402 0.913619247430154 0.0845771144278607 0.0696517412935323
"rep60" 1243.12904004339 1242.41856034113 0.712422144616847 0.707884858022496 0.849088330811827 0.84981012664148 0.0447761194029851 0.0398009950248756 1246.0912355145 1243.99485306016 0.71173035875585 0.707537066317757 0.848216233771455 0.848841347420327 0.0398009950248756 0.0398009950248756 1245.84286860125 1243.71116691511 0.706253209291265 0.707931403223072 0.848237746828186 0.848337048196797 0.0398009950248756 0.0447761194029851 1242.69885367712 1242.04709964235 0.685297258185281 0.706929414758844 0.849578194935279 0.850497344275458 0.0398009950248756 0.0398009950248756 1241.41781020309 1244.60945804017 0.692728735008405 0.708306812870484 0.847983635954953 0.849100282224206 0.0447761194029851 0.0398009950248756 NA NA NA NA NA NA NA NA
"rep61" 1147.46745099174 1150.7395747537 0.72486506956701 0.718462198096555 0.715618522839825 0.717050899136279 0.169154228855721 0.174129353233831 1148.37247332241 1149.6701123666 0.720831401995945 0.721471860818512 0.714552012307671 0.715034811597366 0.169154228855721 0.169154228855721 1146.92472447467 1150.64312716885 0.723612068357948 0.721167050018207 0.713370229324268 0.714063182349797 0.164179104477612 0.169154228855721 1148.53902489057 1151.44553244972 0.71077187318742 0.721645674866814 0.715077129739816 0.717814045175317 0.159203980099502 0.164179104477612 1147.86451439538 1148.77136560395 0.70789926716429 0.724750981128922 0.713595660887127 0.714987447589057 0.149253731343284 0.164179104477612 NA NA NA NA NA NA NA NA
"rep62" 1173.76783733719 1167.82847758187 0.664385446485353 0.680943547292534 0.94052379127115 0.939057583047661 0.0995024875621891 0.0945273631840796 1169.07897651011 1169.44029809498 0.67154313118026 0.679444265768827 0.93817458589721 0.937711993733121 0.0995024875621891 0.0895522388059701 1172.30226692098 1163.69294165058 0.664784497004409 0.68362310878266 0.938008561240956 0.936164173705672 0.0995024875621891 0.104477611940299 1186.37269677845 1165.92124289724 0.624512763998558 0.680664908374741 0.942659241414254 0.941147982865967 0.0945273631840796 0.0945273631840796 1186.61724866149 1165.15759316609 0.619313526009318 0.679696383210412 0.941504419113135 0.937999005897059 0.0995024875621891 0.0945273631840796 NA NA NA NA NA NA NA NA
"rep63" 1266.87083526317 1266.26956102963 0.690833977484456 0.681871149982424 0.868216823514773 0.870173380167268 0.0696517412935323 0.0696517412935323 1268.80613717367 1264.65471104123 0.684966072402131 0.686627621592202 0.867187026039664 0.86781566120686 0.0597014925373134 0.0646766169154229 1268.79506880991 1261.24914669737 0.689045173964029 0.682718139880213 0.866036767325929 0.86706848503538 0.0597014925373134 0.0646766169154229 1274.40767014831 1267.57887204985 0.677341957144767 0.684239690246395 0.86724261354351 0.871148234962342 0.0597014925373134 0.0696517412935323 1274.03804531253 1265.22630002674 0.674046716693503 0.68536212649958 0.865659700169724 0.868681270072309 0.0597014925373134 0.0646766169154229 NA NA NA NA NA NA NA NA
"rep64" 1202.64536669255 1206.69657524872 0.706423596592193 0.698713116032992 0.974085115667335 0.975134646523891 0.0895522388059701 0.0845771144278607 1200.56586127606 1201.92186214183 0.699967222752372 0.70266711713319 0.973402708410801 0.973511002787959 0.0895522388059701 0.0845771144278607 1204.18493276623 1201.86239252781 0.705269979914801 0.699651256716598 0.971988646957483 0.973004058547967 0.0895522388059701 0.0845771144278607 1196.06691823689 1205.9465951037 0.690649788809271 0.695139299132074 0.974439716954431 0.976811730216114 0.0895522388059701 0.0895522388059701 1193.24628123192 1203.10789614386 0.69127422870963 0.69677218168186 0.972786683379532 0.974479321193826 0.0895522388059701 0.0895522388059701 NA NA NA NA NA NA NA NA
"rep65" 1232.70410797504 1235.42579160766 0.716554974846121 0.721040434408694 1.0298110730227 1.02958416860518 0.0696517412935323 0.0696517412935323 1238.12108273709 1235.43901698658 0.713233500620722 0.719548158573959 1.02873343559639 1.02864736472312 0.0696517412935323 0.0696517412935323 1232.9741052463 1234.50140157492 0.712932426907111 0.71013747328866 1.02799315632897 1.02855574696467 0.0696517412935323 0.0696517412935323 1238.66005707871 1235.40818024966 0.685364494934143 0.721472517532455 1.03124686876172 1.0310907981663 0.0646766169154229 0.0696517412935323 1237.6752364186 1238.86440917881 0.683434916647976 0.720654658136455 1.02967578053777 1.02865828785551 0.0646766169154229 0.0696517412935323 NA NA NA NA NA NA NA NA
