"set1.cram.nig" "set1.cram.studentst" "set1.cram.nigig" "set1.corbest.nig" "set1.corbest.studentst" "set1.corbest.nigig" "set1.msebest.nig" "set1.msebest.studentst" "set1.msebest.nigig" "set1.cover.nig" "set1.cover.studentst" "set1.cover.nigig" "set2.cram.nig" "set2.cram.studentst" "set2.cram.nigig" "set2.corbest.nig" "set2.corbest.studentst" "set2.corbest.nigig" "set2.msebest.nig" "set2.msebest.studentst" "set2.msebest.nigig" "set2.cover.nig" "set2.cover.studentst" "set2.cover.nigig" "set3.cram.nig" "set3.cram.studentst" "set3.cram.nigig" "set3.corbest.nig" "set3.corbest.studentst" "set3.corbest.nigig" "set3.msebest.nig" "set3.msebest.studentst" "set3.msebest.nigig" "set3.cover.nig" "set3.cover.studentst" "set3.cover.nigig" "set4.cram.nig" "set4.cram.studentst" "set4.cram.nigig" "set4.corbest.nig" "set4.corbest.studentst" "set4.corbest.nigig" "set4.msebest.nig" "set4.msebest.studentst" "set4.msebest.nigig" "set4.cover.nig" "set4.cover.studentst" "set4.cover.nigig" "set5.cram.nig" "set5.cram.studentst" "set5.cram.nigig" "set5.corbest.nig" "set5.corbest.studentst" "set5.corbest.nigig" "set5.msebest.nig" "set5.msebest.studentst" "set5.msebest.nigig" "set5.cover.nig" "set5.cover.studentst" "set5.cover.nigig" "set6.cram.nig" "set6.cram.studentst" "set6.cram.nigig" "set6.corbest.nig" "set6.corbest.studentst" "set6.corbest.nigig" "set6.msebest.nig" "set6.msebest.studentst" "set6.msebest.nigig" "set6.cover.nig" "set6.cover.studentst" "set6.cover.nigig"
"rep21" 22.5118485162659 30.8020341457356 20.3569303514461 0.715248837747733 0.714018937013052 0.718243867422184 0.50855004299681 0.510719754082365 0.504094936925796 0.960199004975124 0.965174129353234 0.960199004975124 21.183176219103 1081.75470825735 18.0124243361544 0.714494889572676 0.599038010328558 0.717520077854899 0.508950678790448 0.715138673829211 0.504437452000891 0.965174129353234 0.895522388059702 0.970149253731343 22.6550603031876 51.7005440272329 21.6636248532303 0.718405654191157 0.709503779521268 0.717885735909416 0.502991408184817 0.516237258606732 0.503761167588151 0.970149253731343 0.965174129353234 0.965174129353234 35.8964218164499 124.814773230336 27.594747075498 0.712135403481843 0.701219662324272 0.718348320699276 0.516001640572443 0.536114119831408 0.503970697251256 0.960199004975124 0.950248756218905 0.955223880597015 125.392614572782 106.525524543815 21.0355148990291 0.699274298138322 0.699462268495175 0.716943365525014 0.531246508223449 0.533733388630116 0.505406059843757 0.965174129353234 0.955223880597015 0.960199004975124 30.9601014751202 119.014308816182 18.3999542969016 0.712961671116842 0.691581836965524 0.71717080582498 0.511385386817702 0.543710310284301 0.504856689111652 0.955223880597015 0.955223880597015 0.960199004975124
"rep22" 24.481409205849 28.9504599395469 24.4002300548432 0.746133943254491 0.742495845600923 0.747826111553753 0.41759446294208 0.422787457058803 0.415231801782624 0.970149253731343 0.975124378109453 0.980099502487562 21.8455491384515 36.8444034549849 21.4075989824853 0.74808807021236 0.743694242135303 0.746802979961671 0.414941453243389 0.421093453704563 0.416722771256255 0.975124378109453 0.975124378109453 0.970149253731343 21.8691212820445 43.1863880278414 20.9869720347013 0.745984894772312 0.740207345377151 0.748918164894202 0.418163134187761 0.426561963815399 0.413961671103544 0.975124378109453 0.965174129353234 0.970149253731343 21.3749776218175 87.6175316959782 23.8621326753115 0.74639906422262 0.726827413141118 0.74684714266764 0.41720655482352 0.445136580878476 0.416609980532119 0.975124378109453 0.955223880597015 0.970149253731343 54.2947025005502 102.791726533279 23.8060034614418 0.741731646867696 0.729222654775758 0.745892417358785 0.423821799042035 0.441820322496386 0.417944749468803 0.975124378109453 0.955223880597015 0.975124378109453 21.7789579302381 97.1694445133902 20.9402568845762 0.746347365381117 0.724431899073846 0.748087700673834 0.417305921832656 0.447722189259191 0.415066950999548 0.975124378109453 0.960199004975124 0.975124378109453
"rep23" 68.6383128048122 82.1087774348364 72.8139475300651 0.740998649201461 0.736886790664726 0.7419144089671 0.553339365937747 0.560757614413413 0.551669236285862 0.985074626865672 0.975124378109453 0.980099502487562 68.3464600413739 111.32065342313 70.0292402696832 0.739499875778991 0.729565517154717 0.74413134005434 0.55592691600072 0.57414521044053 0.547485677210402 0.980099502487562 0.985074626865672 0.985074626865672 65.0667767098243 120.907175264654 67.9973187857259 0.744835912538723 0.726944606505533 0.740730522366172 0.546220855145573 0.579394732064372 0.553798981938389 0.980099502487562 0.980099502487562 0.975124378109453 526.669010955967 160.41276835821 76.5457862599197 0.681311737135426 0.714721555982237 0.741525752240801 0.671488085660856 0.600133095323283 0.552581598137895 0.940298507462687 0.970149253731343 0.975124378109453 68.2140624568479 172.411394087152 74.1916128606217 0.743497026677274 0.715292442664637 0.744413079271162 0.548831941100389 0.599420443568447 0.54703076184803 0.980099502487562 0.965174129353234 0.985074626865672 160.45040519381 384.672788828268 151.981555049689 0.744528703799855 0.666029399966879 0.716595393149976 0.54692791779392 0.695155845680635 0.598730742128919 0.965174129353234 0.950248756218905 0.985074626865672
"rep24" 21.7927258019186 28.5116700114911 21.939019159273 0.701697314945861 0.705146943308305 0.702031138330877 0.478377511342508 0.474655347544225 0.477827753496261 0.960199004975124 0.955223880597015 0.960199004975124 18.8244736392233 31.1514355882903 17.7878929790216 0.698192816941409 0.699404135556043 0.703806302833411 0.482579039690752 0.481004074719743 0.475183531278151 0.965174129353234 0.955223880597015 0.960199004975124 18.9846770589517 39.6418199272524 18.2192606636229 0.70599487837011 0.699513520535216 0.70481404806862 0.472268910595779 0.480881658227352 0.473862584706791 0.970149253731343 0.940298507462687 0.945273631840796 27.5388225065165 187.259512527371 172.79815951848 0.700013520884583 0.694366484395165 0.697895168586074 0.481806418704718 0.500676906053772 0.482975640538972 0.965174129353234 0.915422885572139 0.925373134328358 30.5836142931146 136.954053379883 17.165767938176 0.70290360788883 0.69084178428291 0.709023410448583 0.477489233848611 0.506945036472043 0.468406627489657 0.955223880597015 0.935323383084577 0.955223880597015 95.6911112358476 93.3193551484597 18.1292962196151 0.683203842341423 0.701573152716403 0.702156617852196 0.502155611522188 0.484607520478137 0.477399612845267 0.960199004975124 0.945273631840796 0.950248756218905
"rep25" 14.2227335359637 22.3913665036419 13.6687826734261 0.744374789208927 0.748162896735037 0.742584170847052 0.394935540000395 0.390666711079545 0.397254326275988 0.965174129353234 0.980099502487562 0.975124378109453 12.2051678217816 21.5054158187136 27.9479329013603 0.748620915253786 0.749079359387656 0.746994589874571 0.389279587093557 0.388669487984088 0.391512888114686 0.975124378109453 0.965174129353234 0.975124378109453 11.2438268851172 27.3241455788096 11.0014046333484 0.746145554907811 0.748127329094505 0.745649046464413 0.39276585680246 0.390064387727024 0.393445782877571 0.970149253731343 0.970149253731343 0.970149253731343 455.329558954519 68.2124974954217 15.8012737004785 0.731473848635808 0.751502211654088 0.745386394022194 0.412971570064247 0.390519199052285 0.393938376333702 0.930348258706468 0.970149253731343 0.975124378109453 22.5876746146705 201.294049628009 12.2834663400595 0.743381288834657 0.720881067723034 0.746500887046985 0.396478900302757 0.425427902269862 0.392123266296074 0.975124378109453 0.970149253731343 0.975124378109453 111.16309711635 46.5997505570654 12.2344914930945 0.724421562506726 0.751139339486351 0.748293962790701 0.422412398577126 0.38631925143194 0.389869010581869 0.955223880597015 0.970149253731343 0.975124378109453
"rep26" 22.0427711128446 30.3668341859975 23.9242209963386 0.665648900924165 0.669571419946689 0.66420842816456 0.479148935386431 0.475053699494914 0.480783947256148 0.915422885572139 0.91044776119403 0.920398009950249 25.5591379513893 34.2458414718454 21.5667485240196 0.665390847040404 0.664068224039974 0.662734361689732 0.479464633734382 0.480938880993794 0.482561263711242 0.920398009950249 0.920398009950249 0.915422885572139 20.7004241643554 44.7732460220958 18.6951869584764 0.664341926744578 0.6619882276072 0.665248933429217 0.480792757041826 0.483688315582384 0.479765780130004 0.915422885572139 0.900497512437811 0.915422885572139 34.1158894994482 133.986004733585 23.7404743054883 0.663147946708269 0.633242840821226 0.663492353797751 0.483476589293968 0.515960841806748 0.481830561121942 0.920398009950249 0.895522388059702 0.930348258706468 30.671464261534 83.3041751172932 17.6573225904471 0.659560708415356 0.6599433463556 0.664659099087849 0.486624890606245 0.486838748054707 0.480253896232352 0.920398009950249 0.91044776119403 0.925373134328358 20.4546346791394 86.460132171589 41.5739126035919 0.666862886590618 0.656888495709165 0.670184639935539 0.477736557259843 0.489300022135307 0.473985410474465 0.935323383084577 0.920398009950249 0.91044776119403
"rep27" 74.5844890544425 75.0204393235134 76.3944915633803 0.689271457149072 0.686385152561716 0.687843148554114 0.491386950283356 0.495071263784888 0.493218272586486 0.960199004975124 0.945273631840796 0.945273631840796 75.5621691594861 78.330648159131 73.513848113592 0.687922774331923 0.678474478979781 0.688975080443921 0.493382597285984 0.505660935398624 0.491963199703461 0.955223880597015 0.955223880597015 0.955223880597015 117.578581559449 80.0803654975977 74.6079988357589 0.679697545528286 0.681531273703889 0.689501618550734 0.504828509610721 0.502113458529625 0.491505937165481 0.955223880597015 0.945273631840796 0.955223880597015 84.2298462419642 135.70870587131 76.7424585549916 0.686537789249471 0.672471216675748 0.687346517402255 0.494934951232499 0.512794751012713 0.493840075095703 0.945273631840796 0.945273631840796 0.950248756218905 85.1854939086922 110.155128721825 98.5249360125873 0.69396150047913 0.677897568273836 0.674254524594943 0.485361235389098 0.505947474029105 0.511543107434659 0.955223880597015 0.945273631840796 0.955223880597015 73.3457636729624 104.949808551853 76.1210064271731 0.690223326289912 0.675933614031604 0.688412953056837 0.490546133652402 0.508661312274493 0.492956221157324 0.950248756218905 0.955223880597015 0.960199004975124
"rep28" 16.5873505317924 22.3794048337869 14.3533829213949 0.745999514288112 0.751523407025403 0.750378695610174 0.394115080065701 0.386849315610475 0.388279781676214 1 1 1 12.1683358617721 33.4095693627718 11.8995905169701 0.747565515547027 0.748311087306011 0.749271101354089 0.392220142247013 0.391100983719001 0.389892628686653 1 0.995024875621891 1 12.0946497176071 51.2123765098824 12.8532309124032 0.74749801506523 0.747913908051763 0.747474905983907 0.392492926736761 0.392078872915042 0.392548063612661 0.995024875621891 1 1 13.8123806154602 85.2486046161478 12.9342078199817 0.750130805532162 0.74430544464996 0.751681981681739 0.388635789630154 0.396494551376034 0.386547646148881 0.995024875621891 0.995024875621891 0.995024875621891 15.5359113901259 83.5507945816794 12.6567036720151 0.744012788900453 0.740814115297541 0.747950219904869 0.396970582244866 0.401136917214457 0.39160055936087 0.995024875621891 0.995024875621891 1 12.8902679272556 86.0125399637011 13.0616943469981 0.75012766838067 0.744670069632647 0.747190070500315 0.388761857821394 0.395988492586752 0.392936717600345 0.995024875621891 0.995024875621891 0.995024875621891
"rep29" 21.7631683582189 29.940761770312 22.7720925175392 0.705910854393223 0.710874339361413 0.705465294501801 0.439468116207537 0.433990183185839 0.439899443085048 0.950248756218905 0.945273631840796 0.945273631840796 22.6517973373142 41.2430584976411 22.9784320891686 0.706288757992826 0.70812337286115 0.702692633215226 0.438791464679953 0.436590809496198 0.44320976186119 0.945273631840796 0.945273631840796 0.950248756218905 20.2448168302602 50.2681489299919 23.1332367453563 0.705938242514083 0.709279454791688 0.706939051964068 0.439204640697249 0.435050099724037 0.437969258610648 0.950248756218905 0.955223880597015 0.950248756218905 38.0400074993363 76.9301553069783 23.367429954809 0.708079447093562 0.706456487502488 0.706271862689104 0.43689521666566 0.442181378510503 0.439086597199575 0.950248756218905 0.945273631840796 0.945273631840796 128.245341843405 96.9892352867952 22.0049876477346 0.692140061372753 0.707302682890542 0.70582926354122 0.456527715847875 0.438530378482928 0.439417564375699 0.945273631840796 0.950248756218905 0.955223880597015 21.0989503723318 77.8286442027176 21.1377305161453 0.70904930387858 0.709650947866565 0.706922776807563 0.435403235320958 0.434982284949116 0.437987042965423 0.950248756218905 0.950248756218905 0.955223880597015
"rep30" 34.6809825576537 40.7674946242471 35.9656778004251 0.698107238716461 0.699387028892493 0.696047275271433 0.473045440416766 0.471929460911246 0.475679345798797 0.950248756218905 0.950248756218905 0.960199004975124 33.6520114130354 43.8442518198157 35.1678723530355 0.694993683420559 0.694045897098429 0.695148023430083 0.477063871516636 0.478229446383894 0.476866260227072 0.935323383084577 0.940298507462687 0.955223880597015 34.8478348866719 58.6105032632167 33.2261869125077 0.693873448270391 0.68755202690435 0.697899330044492 0.478642102449615 0.486940819002515 0.473428042668939 0.950248756218905 0.950248756218905 0.950248756218905 35.7537630030538 83.3477617721536 38.062703693861 0.696340022582008 0.687116186439397 0.6945701361192 0.475288963355285 0.489216668905885 0.477828113785686 0.955223880597015 0.930348258706468 0.960199004975124 126.332074798003 84.1875909316343 34.0419318380483 0.703065482345082 0.68366246089901 0.696442813161746 0.466608967059646 0.491733312027176 0.475152870069367 0.930348258706468 0.945273631840796 0.965174129353234 31.9959760132975 142.231367834585 33.5656596104061 0.698300750394357 0.668624630611407 0.697322088885971 0.472808917125111 0.510190363924674 0.47409434168451 0.950248756218905 0.925373134328358 0.955223880597015
"rep31" 10.9375893271961 17.6716108690527 9.87519257516611 0.704253344567052 0.705379773981589 0.706309756913894 0.430624602674871 0.429372401200421 0.428216757392707 0.955223880597015 0.955223880597015 0.955223880597015 7.83898574250141 33.3753759020201 10.155448482184 0.705123693240743 0.703267115219184 0.702697693393439 0.429404557530354 0.431626974891775 0.432313381486477 0.955223880597015 0.960199004975124 0.950248756218905 9.1260374495632 125.728247065184 9.08166247252895 0.707808192304442 0.701340525358723 0.705351829105029 0.426168708817696 0.434373981731781 0.429165585846881 0.960199004975124 0.935323383084577 0.950248756218905 89.9348116567023 85.7765175336445 13.2224793853424 0.689744415181531 0.697440833150199 0.700307847336913 0.447813546782458 0.439356391792148 0.435492239219313 0.965174129353234 0.950248756218905 0.950248756218905 57.1328807789593 83.7134174720195 51.155784065541 0.707660278905311 0.692302923167942 0.70065266378267 0.42640449836934 0.444811058594396 0.434823836383713 0.960199004975124 0.960199004975124 0.955223880597015 9.09188551796669 112.105752180375 9.77818940455011 0.702793739275211 0.677035418616157 0.706512872864884 0.432201339872504 0.464158246905424 0.427727704900645 0.955223880597015 0.940298507462687 0.960199004975124
"rep32" 18.6463013598397 27.0575281675565 19.2189482961016 0.70541807121545 0.709503592054979 0.704121273984358 0.485700666224444 0.480803762334895 0.487288647370991 0.960199004975124 0.955223880597015 0.965174129353234 51.3353094556987 32.4691910942745 19.122228211065 0.703817005763013 0.706513617525481 0.708164311902274 0.487453908399667 0.48392806346649 0.481592886137708 0.965174129353234 0.960199004975124 0.960199004975124 20.8888931837539 39.0937488305441 17.8550020614159 0.710450877968725 0.704756004604343 0.707838737279512 0.478409488031714 0.486185932462653 0.481968852836083 0.965174129353234 0.950248756218905 0.970149253731343 19.0915273718275 65.540849180159 20.8888559053788 0.706173457485696 0.700996777017522 0.705151350022859 0.484662735929477 0.493271025242901 0.486128863850457 0.960199004975124 0.960199004975124 0.960199004975124 22.3611715612848 73.1085525361497 19.2582020338179 0.702896277022909 0.699938536813119 0.709344308199056 0.488752012798609 0.493590087265144 0.480041569712376 0.960199004975124 0.950248756218905 0.965174129353234 20.7624916204225 69.5723193206916 18.6791373510804 0.707462115790142 0.70460966296755 0.706121099996927 0.482481242386922 0.486437931475924 0.48431872924832 0.970149253731343 0.955223880597015 0.960199004975124
"rep33" 44.7209412639453 47.6379379186653 45.2788204458518 0.668399354235485 0.676165597696332 0.669628099874742 0.473676962995574 0.464984746114736 0.472277541177808 0.950248756218905 0.940298507462687 0.950248756218905 43.283802061755 49.5402156610796 43.0769250781178 0.667991957978147 0.677112181129425 0.67270227736147 0.474197229732443 0.463658278433319 0.468738545925579 0.940298507462687 0.945273631840796 0.950248756218905 43.5902010220004 51.0158355810866 40.6488918758989 0.667110651743752 0.678426213724982 0.669374354566823 0.475330000681061 0.462117505935639 0.472662063420303 0.955223880597015 0.945273631840796 0.950248756218905 47.8830512196899 63.190671105398 40.8798005348996 0.669233660544133 0.678565718172713 0.67205464479557 0.472727604048208 0.463101185251956 0.469583639385528 0.940298507462687 0.950248756218905 0.945273631840796 46.7688649744722 94.1963470298277 70.1343426062149 0.669336294954876 0.684196455988332 0.669194909688054 0.472605288068962 0.4556186472236 0.472860867853163 0.940298507462687 0.940298507462687 0.940298507462687 42.5622710086992 66.7382900562217 46.4171612998969 0.670978923033804 0.68433293187929 0.667740758560129 0.470796085911282 0.455628184752023 0.474576084371253 0.960199004975124 0.935323383084577 0.945273631840796
"rep34" 11.3046348027379 27.8556489580279 12.1129536311915 0.673092949297748 0.675508883486771 0.676336695046829 0.566418213610913 0.566352169053764 0.562180344731979 0.950248756218905 0.940298507462687 0.935323383084577 9.21488305542884 17.9213031948691 8.40666358037545 0.680854156866631 0.673157817119649 0.681947445151478 0.555140043446123 0.566163805223139 0.553607080497599 0.950248756218905 0.960199004975124 0.945273631840796 9.99078792974606 48.4873227086449 7.90239134536774 0.680019876388484 0.679170668669329 0.677691029773563 0.555810616316761 0.557003200837167 0.559017937319374 0.955223880597015 0.945273631840796 0.960199004975124 72.2443997000308 205.52596642662 18.396693121109 0.667815797337335 0.649689684148845 0.675692928715209 0.584276811675396 0.62635222554646 0.564642164151819 0.915422885572139 0.915422885572139 0.940298507462687 17.9236984189068 196.44138336017 8.90284977100952 0.673709842216352 0.642404808793668 0.669712213971567 0.567115327882026 0.630538667170532 0.570375056733079 0.935323383084577 0.91044776119403 0.950248756218905 475.622838077651 109.896397181866 8.75589233525753 0.650954761366732 0.66800509014751 0.678786444705724 0.60050315067455 0.586647580140788 0.557564469415576 0.860696517412935 0.930348258706468 0.930348258706468
"rep35" 23.9686750969796 34.1913790652897 27.2265353431962 0.63611893557363 0.637831479977574 0.639218902932676 0.47916101993713 0.477496184562451 0.475992251431323 0.90547263681592 0.915422885572139 0.925373134328358 25.7609760305884 43.5741009666359 24.3252266267842 0.639541044363817 0.637584958462888 0.641114998123541 0.475647270561218 0.477647303173405 0.474018237578053 0.930348258706468 0.90547263681592 0.920398009950249 27.8001888418928 55.9159463145193 26.2726770751716 0.637042713765448 0.634509239128912 0.641041740997549 0.478301505505844 0.481051621225813 0.474129527285354 0.895522388059702 0.900497512437811 0.930348258706468 29.7304311705537 82.6731812967627 25.9196105342627 0.641884934036743 0.62539233991348 0.638809386664174 0.473502114261537 0.490388738429978 0.476460747629004 0.920398009950249 0.900497512437811 0.920398009950249 26.2072058860832 78.1688814565764 24.6415469401411 0.639404888257988 0.626286525980055 0.640269006187416 0.475779652438522 0.489207485133731 0.474888112574202 0.90547263681592 0.900497512437811 0.91044776119403 242.216193664299 94.3778316603185 25.5320584442309 0.594529578984612 0.631352202563173 0.639037162024255 0.525419898485456 0.484157196190163 0.47619886103697 0.880597014925373 0.900497512437811 0.91044776119403
"rep36" 15.4734866321005 20.5289024653439 15.8671043288177 0.698389778093577 0.708822711905474 0.702202742866808 0.413291197587628 0.402103852529027 0.409117348921645 0.950248756218905 0.960199004975124 0.955223880597015 14.851845732978 28.0288649985247 14.1265028655386 0.700555354969474 0.702488587790848 0.702852466676632 0.410734612178671 0.408594364221939 0.408169491636255 0.960199004975124 0.965174129353234 0.965174129353234 15.6950933825213 41.6694129419191 14.9107577575247 0.703314394227233 0.705678624776792 0.699939150110039 0.407585505386405 0.404900065103125 0.411396663147468 0.970149253731343 0.950248756218905 0.960199004975124 18.2336578635587 66.012540918182 19.2577001046867 0.703062618481469 0.693269638089925 0.701038280917117 0.4082519856121 0.419643968798924 0.410484923294802 0.940298507462687 0.950248756218905 0.950248756218905 91.8478492290977 79.0252290727644 15.9900900665222 0.696914342150825 0.691976170869932 0.702492721353536 0.414848409235652 0.420340973933048 0.40860634610242 0.935323383084577 0.940298507462687 0.965174129353234 19.2499447025245 64.2292879166235 15.3576252546279 0.699327464389736 0.699978434485082 0.703508529668038 0.412099991888348 0.411366980078389 0.407380073314387 0.960199004975124 0.945273631840796 0.960199004975124
"rep37" 20.0425596976981 26.2104037551785 21.362894422682 0.681541197826777 0.682492117147293 0.682282820207895 0.453385856306648 0.452516013037807 0.452465838595041 0.965174129353234 0.960199004975124 0.960199004975124 18.4179135445235 37.9475895216053 17.3883849321994 0.68511980011272 0.692929346927027 0.684299117324133 0.449111307738812 0.440182626343055 0.45005298302073 0.955223880597015 0.965174129353234 0.960199004975124 17.5530356034823 45.6063089495746 17.66610853279 0.682525907835919 0.686201162263098 0.68026752155983 0.452135185355419 0.447868760896806 0.454782250153285 0.960199004975124 0.960199004975124 0.965174129353234 19.7797980201839 78.7220145631555 24.7692513243907 0.681331739563245 0.681519652265698 0.691847986886153 0.453856721842492 0.455929159862282 0.442008713693522 0.970149253731343 0.960199004975124 0.970149253731343 18.2666958360316 69.220265439176 54.6076071545993 0.683764797897643 0.682744263372221 0.699303541736306 0.450690582403767 0.452891496508776 0.4326533822331 0.960199004975124 0.955223880597015 0.960199004975124 29.2449421555609 231.413982549953 19.7420719423613 0.676795257370261 0.664499510228808 0.678902051269856 0.458722443864126 0.473685121071445 0.456350652118039 0.950248756218905 0.925373134328358 0.950248756218905
"rep38" 19.6527618167854 25.8237202334355 16.8116288030817 0.704047637296422 0.692085804729123 0.702954144235595 0.525929228621467 0.543343046250066 0.527489778379315 0.965174129353234 0.960199004975124 0.970149253731343 17.0528961091403 37.2055275924383 15.4449362815883 0.706084555290247 0.682543017226042 0.704147181481111 0.522904547078372 0.557608157574778 0.525787168233874 0.965174129353234 0.975124378109453 0.980099502487562 18.0846465203914 42.2766040320384 15.6065898307611 0.704012561251507 0.67437936722339 0.704620525901161 0.526147638268314 0.570868910064039 0.525253102517432 0.980099502487562 0.970149253731343 0.980099502487562 27.8896109605817 74.517839009939 18.1221692520732 0.708024207616208 0.669079682941398 0.706048386928654 0.520767910182013 0.575955766677863 0.523059861779015 0.965174129353234 0.965174129353234 0.970149253731343 17.3485574052128 84.1060825709516 20.8373385603786 0.704050129190359 0.656915890895864 0.703166610740575 0.52588818160971 0.593291409721095 0.527174083043138 0.965174129353234 0.955223880597015 0.970149253731343 125.650999259842 99.9352269542246 16.1079318986279 0.719616764163827 0.654461134451249 0.705194075198262 0.502789310963546 0.597713488601295 0.524342305253924 0.960199004975124 0.950248756218905 0.960199004975124
"rep39" 10.3790268374704 20.7139740591558 10.9433332895477 0.713519883483599 0.713654218143074 0.715195578781077 0.491155686987802 0.491191157886551 0.488798957477083 0.945273631840796 0.950248756218905 0.950248756218905 10.2366725396479 29.8594928566476 9.95850119943409 0.716340446842825 0.711137346035515 0.71640008479296 0.487057426800547 0.494491685920724 0.486972807429212 0.950248756218905 0.955223880597015 0.950248756218905 14.2619287810208 40.1575245955801 9.92169243128682 0.716855628386282 0.707868040894952 0.715007567820225 0.486348586996588 0.499473638791501 0.489032218768447 0.955223880597015 0.955223880597015 0.955223880597015 11.5609496076714 74.6692311827286 11.2115222611679 0.713453466786109 0.693045687699839 0.714868749065954 0.49154756302192 0.519944087941696 0.489202376166317 0.955223880597015 0.945273631840796 0.950248756218905 9.69134700395946 64.3027427755283 37.5416207442498 0.71714679132809 0.710062625376438 0.701574327044917 0.485957360113349 0.496172517321415 0.508203702078874 0.950248756218905 0.950248756218905 0.950248756218905 11.6961771050375 68.5611387032656 10.972523002065 0.712252020620304 0.711814391269011 0.716313946256176 0.492900369101396 0.493543972022082 0.487121496012624 0.950248756218905 0.960199004975124 0.945273631840796
"rep40" 103.311949501932 127.880285848166 112.045350706092 0.706593365333613 0.698471214591445 0.709305003132214 0.480313373950763 0.491690025092351 0.476557514129472 0.955223880597015 0.955223880597015 0.950248756218905 107.763556457379 124.50214989117 109.610977696163 0.708911318614888 0.701830010793388 0.707849404962541 0.476814694247763 0.486407118509419 0.478260791752293 0.950248756218905 0.950248756218905 0.965174129353234 103.750757951239 134.825187991573 107.66885795892 0.710195537822828 0.693394291458532 0.709089082991408 0.475038256142469 0.497892065566671 0.476540136528136 0.950248756218905 0.940298507462687 0.950248756218905 294.836335333641 206.678937180435 113.271339891649 0.698521385061368 0.674863809331734 0.707346421514726 0.490938283506047 0.524151112413722 0.479354613792624 0.935323383084577 0.925373134328358 0.945273631840796 112.155255888171 185.134997466795 594.449026163896 0.70883129564781 0.681692537142113 0.67726609043239 0.477063088715447 0.513829487381125 0.526122920341733 0.950248756218905 0.950248756218905 0.920398009950249 107.687618497152 179.91360949654 105.257458544168 0.7082012338798 0.680595762739526 0.709703901465774 0.477887510807923 0.514789003927131 0.475707801808409 0.960199004975124 0.925373134328358 0.950248756218905
"rep41" 17.9890179399251 29.2950540216554 19.7843798801709 0.675753242134552 0.673351739124898 0.678062595072393 0.521000859059436 0.524388353171127 0.518127060660849 0.925373134328358 0.915422885572139 0.930348258706468 33.4809344484128 43.2225195552189 16.9091112599959 0.679088629566066 0.668503654730887 0.675836936854531 0.516381299639758 0.529950139244376 0.520553519731359 0.91044776119403 0.885572139303483 0.920398009950249 16.6302592066292 52.9752668786525 17.173119166781 0.677589199294045 0.672924941639494 0.676612467648486 0.518238111348067 0.524285932759205 0.519491723252953 0.920398009950249 0.900497512437811 0.920398009950249 25.2156305615356 106.585560316667 20.6830610524813 0.676401972224535 0.665065168348539 0.67634646020195 0.520206572273714 0.537126164646369 0.520513597143386 0.930348258706468 0.900497512437811 0.930348258706468 18.5110077260635 96.746907768412 207.188004283456 0.676540933874969 0.667573229872754 0.690332851740671 0.520034876980339 0.532607774773405 0.501486291506372 0.925373134328358 0.885572139303483 0.920398009950249 17.0880297965934 109.031497373545 15.8771711569416 0.675972761618313 0.664935683453293 0.676120144994615 0.52034135986554 0.534733143596853 0.520138533206052 0.930348258706468 0.885572139303483 0.930348258706468
"rep42" 14.8031045562989 27.6482604567989 15.1922042783275 0.724672901357218 0.715974418586439 0.725617177523484 0.461834343804774 0.474099582430923 0.46047432995599 0.965174129353234 0.950248756218905 0.960199004975124 22.1003678263467 46.6450629231674 13.879538912978 0.720384867443192 0.70571739778559 0.726381822825974 0.467791861261073 0.488589823316925 0.459299970731929 0.955223880597015 0.955223880597015 0.950248756218905 13.6749490614165 49.679667019332 16.9555728402493 0.725478009726015 0.701750079169734 0.722687862228113 0.460683547131601 0.494950100897833 0.464718148238835 0.960199004975124 0.950248756218905 0.960199004975124 46.56993619678 109.893127344722 18.2109184920871 0.714940432154954 0.686452990565015 0.723055809533522 0.475488149099547 0.514150573970111 0.464309737415217 0.960199004975124 0.955223880597015 0.960199004975124 13.0195714206565 93.3224739518188 15.7894360800173 0.727050796828308 0.677749986647071 0.721762747613461 0.458370995633574 0.526644012903175 0.465801873588229 0.965174129353234 0.935323383084577 0.955223880597015 286.198929350856 106.232439009584 13.4418044762064 0.686825611685311 0.682789343908098 0.724827330085587 0.518471343032471 0.519726724610122 0.461582994213375 0.950248756218905 0.950248756218905 0.955223880597015
