"set1.cram.nig.advi" "set1.cram.enig.advi" "set1.cram.dnig.advi" "set1.cram.enig.vb" "set1.corbest.nig.advi" "set1.corbest.enig.advi" "set1.corbest.dnig.advi" "set1.corbest.enig.vb" "set1.msebest.nig.advi" "set1.msebest.enig.advi" "set1.msebest.dnig.advi" "set1.msebest.enig.vb" "set2.cram.nig.advi" "set2.cram.enig.advi" "set2.cram.dnig.advi" "set2.cram.enig.vb" "set2.corbest.nig.advi" "set2.corbest.enig.advi" "set2.corbest.dnig.advi" "set2.corbest.enig.vb" "set2.msebest.nig.advi" "set2.msebest.enig.advi" "set2.msebest.dnig.advi" "set2.msebest.enig.vb" "set3.cram.nig.advi" "set3.cram.enig.advi" "set3.cram.dnig.advi" "set3.cram.enig.vb" "set3.corbest.nig.advi" "set3.corbest.enig.advi" "set3.corbest.dnig.advi" "set3.corbest.enig.vb" "set3.msebest.nig.advi" "set3.msebest.enig.advi" "set3.msebest.dnig.advi" "set3.msebest.enig.vb" "set4.cram.nig.advi" "set4.cram.enig.advi" "set4.cram.dnig.advi" "set4.cram.enig.vb" "set4.corbest.nig.advi" "set4.corbest.enig.advi" "set4.corbest.dnig.advi" "set4.corbest.enig.vb" "set4.msebest.nig.advi" "set4.msebest.enig.advi" "set4.msebest.dnig.advi" "set4.msebest.enig.vb" "set5.cram.nig.advi" "set5.cram.enig.advi" "set5.cram.dnig.advi" "set5.cram.enig.vb" "set5.corbest.nig.advi" "set5.corbest.enig.advi" "set5.corbest.dnig.advi" "set5.corbest.enig.vb" "set5.msebest.nig.advi" "set5.msebest.enig.advi" "set5.msebest.dnig.advi" "set5.msebest.enig.vb" "set6.cram.nig.advi" "set6.cram.enig.advi" "set6.cram.dnig.advi" "set6.cram.enig.vb" "set6.corbest.nig.advi" "set6.corbest.enig.advi" "set6.corbest.dnig.advi" "set6.corbest.enig.vb" "set6.msebest.nig.advi" "set6.msebest.enig.advi" "set6.msebest.dnig.advi" "set6.msebest.enig.vb"
"rep32" NA NA NA 1.05559711321049 NA NA NA 0.99505461567491 NA NA NA 1.09536004390025e-05 NA NA NA 1.09747620320275 NA NA NA 0.994921488379821 NA NA NA 1.15671169806913e-05 NA NA NA 1.0962030259801 NA NA NA 0.99491055590515 NA NA NA 1.17927608281962e-05 NA NA NA 8.33033655189036 NA NA NA 0.952773527599068 NA NA NA 0.000111804708218701 NA NA NA 8.76007783045735 NA NA NA 0.951102544094667 NA NA NA 0.000119087096312242 NA NA NA 9.04317188797502 NA NA NA 0.950881176550025 NA NA NA 0.000121486766758833
"rep33" NA NA NA 1.30162784385374 NA NA NA 0.996998694409657 NA NA NA 2.01390268119982e-05 NA NA NA 1.32534829166669 NA NA NA 0.997126527459885 NA NA NA 1.96194569898961e-05 NA NA NA 1.53112897063601 NA NA NA 0.996200980227226 NA NA NA 2.62258672286055e-05 NA NA NA 8.10624642698721 NA NA NA 0.974829466548533 NA NA NA 0.000182593938052442 NA NA NA 9.1358452450071 NA NA NA 0.97112055400849 NA NA NA 0.000207326471421339 NA NA NA 8.34274449078276 NA NA NA 0.973895688890685 NA NA NA 0.000186709849021116
"rep34" NA NA NA 1.560725181393 NA NA NA 0.996066841167914 NA NA NA 2.43583671693552e-05 NA NA NA 1.80586493884299 NA NA NA 0.995500673933198 NA NA NA 2.9353320610609e-05 NA NA NA 1.77915726233424 NA NA NA 0.995505391663981 NA NA NA 3.01610856408675e-05 NA NA NA 7.73000435345556 NA NA NA 0.973106936586996 NA NA NA 0.000169315866555805 NA NA NA 8.75085141639764 NA NA NA 0.971029048079446 NA NA NA 0.000193837711985302 NA NA NA 9.15903745026048 NA NA NA 0.970281765206996 NA NA NA 0.0002055604855902
"rep35" NA NA NA 1.406872958193 NA NA NA 0.992346988237697 NA NA NA 1.46266563742045e-05 NA NA NA 1.41305277839346 NA NA NA 0.99244438471862 NA NA NA 1.48096508901535e-05 NA NA NA 1.3919887988155 NA NA NA 0.992782861073393 NA NA NA 1.43234616319822e-05 NA NA NA 11.9317664650614 NA NA NA 0.92971546228383 NA NA NA 0.000148695647345604 NA NA NA 11.3182617609988 NA NA NA 0.934196051990945 NA NA NA 0.000140907509842993 NA NA NA 10.7370032700286 NA NA NA 0.937633415353631 NA NA NA 0.00013495987712774
"rep36" NA NA NA 1.76027201015638 NA NA NA 0.995740537139537 NA NA NA 2.99335389072349e-05 NA NA NA 2.19829968065166 NA NA NA 0.994205339016769 NA NA NA 4.19479903615067e-05 NA NA NA 1.90265283477042 NA NA NA 0.995238478560665 NA NA NA 3.48438405430732e-05 NA NA NA 13.1191392663373 NA NA NA 0.958666255839585 NA NA NA 0.000304171351380951 NA NA NA 14.3125252520957 NA NA NA 0.956774979381153 NA NA NA 0.000329452973842971 NA NA NA 14.3410691194387 NA NA NA 0.956721695550602 NA NA NA 0.000335813516064508
"rep37" NA NA NA 2.64391614906384 NA NA NA 0.993508933045298 NA NA NA 5.9967833614222e-05 NA NA NA 2.93118113610591 NA NA NA 0.992963529125418 NA NA NA 6.68002276310229e-05 NA NA NA 2.7809873015977 NA NA NA 0.993312533232874 NA NA NA 6.44133477163679e-05 NA NA NA 18.3777452708017 NA NA NA 0.949484853789336 NA NA NA 0.0005054933309752 NA NA NA 20.3887397603165 NA NA NA 0.945214837313904 NA NA NA 0.000562141144166939 NA NA NA 19.8638517563585 NA NA NA 0.947138915443817 NA NA NA 0.000547135707451175
"rep38" NA NA NA 1.22839327567345 NA NA NA 0.992883086274285 NA NA NA 1.37062019073762e-05 NA NA NA 1.1359871600419 NA NA NA 0.993884161129644 NA NA NA 1.21118288434621e-05 NA NA NA 1.37456883672726 NA NA NA 0.992328330154127 NA NA NA 1.55074120757764e-05 NA NA NA 9.24048420378154 NA NA NA 0.942567892783706 NA NA NA 0.000121392825270125 NA NA NA 8.96082240323093 NA NA NA 0.945489377208261 NA NA NA 0.000117105490360638 NA NA NA 8.92234737896813 NA NA NA 0.946192290611914 NA NA NA 0.000116978937232161
"rep39" NA NA NA 2.62287785037935 NA NA NA 0.992934819983847 NA NA NA 4.88260244646473e-05 NA NA NA 3.06970453489125 NA NA NA 0.99176760377699 NA NA NA 5.85414005193984e-05 NA NA NA 2.57063704407168 NA NA NA 0.99348459127316 NA NA NA 4.68803095742347e-05 NA NA NA 15.3543459752391 NA NA NA 0.954430147237403 NA NA NA 0.000345055545495346 NA NA NA 13.6370049105265 NA NA NA 0.959758322588671 NA NA NA 0.000304371920906238 NA NA NA 14.1388912525576 NA NA NA 0.957945942359088 NA NA NA 0.000321019943068622
"rep40" NA NA NA 1.13713552066752 NA NA NA 0.995203123274615 NA NA NA 1.31976219230004e-05 NA NA NA 1.10317760422277 NA NA NA 0.99544434778578 NA NA NA 1.29875016242244e-05 NA NA NA 1.09111588602381 NA NA NA 0.995666937851526 NA NA NA 1.25829065401036e-05 NA NA NA 8.683067280716 NA NA NA 0.95520029859672 NA NA NA 0.000131189550932127 NA NA NA 10.0401557078671 NA NA NA 0.949783852521411 NA NA NA 0.000152658737938555 NA NA NA 9.13685297953881 NA NA NA 0.955330575703865 NA NA NA 0.000137538521968014
"rep41" NA NA NA 2.42302971410108 NA NA NA 0.99299283900404 NA NA NA 4.14201692611608e-05 NA NA NA 2.61164930125829 NA NA NA 0.992673189379553 NA NA NA 4.4437827183614e-05 NA NA NA 2.47562506249438 NA NA NA 0.99322351317469 NA NA NA 4.16953013845626e-05 NA NA NA 15.745997348199 NA NA NA 0.947606840596393 NA NA NA 0.000336268961212053 NA NA NA 16.0301365481261 NA NA NA 0.947812971945521 NA NA NA 0.000340162233355285 NA NA NA 17.6475660193868 NA NA NA 0.943171047351341 NA NA NA 0.000377441305162743
"rep42" NA NA NA 2.17486532646943 NA NA NA 0.992959559873978 NA NA NA 3.30519933942356e-05 NA NA NA 2.25878910664798 NA NA NA 0.992568367949342 NA NA NA 3.5740624388137e-05 NA NA NA 2.15896258526385 NA NA NA 0.993515935245306 NA NA NA 3.17657454512669e-05 NA NA NA 18.583916162385 NA NA NA 0.931788549896023 NA NA NA 0.000355509851356977 NA NA NA 20.9329699241253 NA NA NA 0.925847725128719 NA NA NA 0.000398360768360036 NA NA NA 16.9847144111592 NA NA NA 0.939030858726961 NA NA NA 0.000325707946791958
"rep43" NA NA NA 2.05450488156622 NA NA NA 0.992502755997912 NA NA NA 3.20933900737842e-05 NA NA NA 1.99208547239507 NA NA NA 0.992965173718019 NA NA NA 3.09865899578348e-05 NA NA NA 1.72840829357518 NA NA NA 0.993927673005839 NA NA NA 2.71499710217428e-05 NA NA NA 11.338724148741 NA NA NA 0.954458675839767 NA NA NA 0.000208808283060652 NA NA NA 12.6907682212396 NA NA NA 0.95017571614285 NA NA NA 0.000234566165369972 NA NA NA 11.4056850801178 NA NA NA 0.955571200142978 NA NA NA 0.00021038578098984
"rep44" NA NA NA 2.6197123192605 NA NA NA 0.994470833909109 NA NA NA 5.58940450224729e-05 NA NA NA 3.01406932538872 NA NA NA 0.993303911412234 NA NA NA 6.94972066736505e-05 NA NA NA 2.58910059275475 NA NA NA 0.994699115015115 NA NA NA 5.61807119167949e-05 NA NA NA 17.1255662675939 NA NA NA 0.957686017938196 NA NA NA 0.000467931506638462 NA NA NA 17.4233950326378 NA NA NA 0.957111979049117 NA NA NA 0.000478283993426427 NA NA NA 17.5755133161744 NA NA NA 0.957116009312547 NA NA NA 0.000482556566078201
"rep45" NA NA NA 1.82991947715583 NA NA NA 0.995443115446178 NA NA NA 3.50782856529015e-05 NA NA NA 2.06642728043893 NA NA NA 0.994983724155239 NA NA NA 3.96513074600169e-05 NA NA NA 1.92801368930734 NA NA NA 0.995262948857109 NA NA NA 3.79658769677015e-05 NA NA NA 11.3675734036278 NA NA NA 0.964849160776396 NA NA NA 0.000280960061549914 NA NA NA 11.7629059792401 NA NA NA 0.964990665341645 NA NA NA 0.000288679036878929 NA NA NA 12.8069374105906 NA NA NA 0.962499389672302 NA NA NA 0.000315384588459514
"rep46" NA NA NA 1.51579347379505 NA NA NA 0.995508223454914 NA NA NA 2.52964712914323e-05 NA NA NA 1.5835147293678 NA NA NA 0.995356458180535 NA NA NA 2.67491248815306e-05 NA NA NA 1.5882915355776 NA NA NA 0.995339774012683 NA NA NA 2.72518275346701e-05 NA NA NA 12.8093168008423 NA NA NA 0.954337988430954 NA NA NA 0.000274159983902921 NA NA NA 13.7828347263481 NA NA NA 0.951791397511357 NA NA NA 0.000297167242258015 NA NA NA 13.4054171173705 NA NA NA 0.953377841400126 NA NA NA 0.000290193089594532
"rep47" NA NA NA 1.10506565743773 NA NA NA 0.995071620123501 NA NA NA 1.1842131108805e-05 NA NA NA 1.10984754353763 NA NA NA 0.994984805047549 NA NA NA 1.237571399734e-05 NA NA NA 1.16414284999866 NA NA NA 0.994871853442901 NA NA NA 1.28809733594711e-05 NA NA NA 7.77317738402936 NA NA NA 0.958161910835434 NA NA NA 0.000108534459686743 NA NA NA 7.5313836328296 NA NA NA 0.959729482176709 NA NA NA 0.000105197519801856 NA NA NA 8.55737370814424 NA NA NA 0.954903139212087 NA NA NA 0.000120367083208915
"rep48" NA NA NA 2.41687174932648 NA NA NA 0.994052814688753 NA NA NA 4.73560485668382e-05 NA NA NA 2.34061116334411 NA NA NA 0.994677058640865 NA NA NA 4.35751689139442e-05 NA NA NA 2.07235502115644 NA NA NA 0.995469013048431 NA NA NA 3.75317624501639e-05 NA NA NA 13.1385753271774 NA NA NA 0.963854802096601 NA NA NA 0.000313974996095663 NA NA NA 12.9724909771953 NA NA NA 0.964262988724455 NA NA NA 0.000310120270657925 NA NA NA 13.4127808703269 NA NA NA 0.963093604687279 NA NA NA 0.000323090941713246
"rep49" NA NA NA 1.73887333925937 NA NA NA 0.995893834964212 NA NA NA 2.74866035862337e-05 NA NA NA 2.07706044100475 NA NA NA 0.995165253164612 NA NA NA 3.33843812268246e-05 NA NA NA 2.03108035957261 NA NA NA 0.995256298309746 NA NA NA 3.32573131479476e-05 NA NA NA 11.8656796831654 NA NA NA 0.963093897992173 NA NA NA 0.000264382249447498 NA NA NA 12.2511204678482 NA NA NA 0.962281851005458 NA NA NA 0.000274230150163719 NA NA NA 13.2914235033936 NA NA NA 0.959591601399431 NA NA NA 0.000298878546131103
"rep50" NA NA NA 1.40142498633056 NA NA NA 0.996917959926325 NA NA NA 2.37131625860144e-05 NA NA NA 1.64629589581039 NA NA NA 0.996436904573348 NA NA NA 2.81528280241864e-05 NA NA NA 1.34219672471025 NA NA NA 0.99715464835399 NA NA NA 2.28822478901651e-05 NA NA NA 12.0548302160379 NA NA NA 0.9636846237234 NA NA NA 0.000296680099082434 NA NA NA 14.1047442614436 NA NA NA 0.957732929750941 NA NA NA 0.000353868302973647 NA NA NA 11.440370509727 NA NA NA 0.966663734986224 NA NA NA 0.000280656629037223
"rep51" NA NA NA 2.13735076435462 NA NA NA 0.994319493223005 NA NA NA 3.48685157534105e-05 NA NA NA 2.7461409469472 NA NA NA 0.99247284577569 NA NA NA 4.80913542394774e-05 NA NA NA 2.17057461373971 NA NA NA 0.994510653446316 NA NA NA 3.58298409892816e-05 NA NA NA 19.2469589745719 NA NA NA 0.938437697204729 NA NA NA 0.000419984152372312 NA NA NA 18.989251295138 NA NA NA 0.940198620137062 NA NA NA 0.000416336307799955 NA NA NA 19.889564971625 NA NA NA 0.938090997753827 NA NA NA 0.000439155406632186
"rep52" NA NA NA 2.07447079836681 NA NA NA 0.995807261721559 NA NA NA 3.8014955992899e-05 NA NA NA 2.06715477156544 NA NA NA 0.995902876221199 NA NA NA 3.82590555956592e-05 NA NA NA 2.27277721664443 NA NA NA 0.995431961653167 NA NA NA 4.34486508719997e-05 NA NA NA 15.3862797759587 NA NA NA 0.959675814496306 NA NA NA 0.000398247088263844 NA NA NA 14.5091543687106 NA NA NA 0.961864621524219 NA NA NA 0.000379466340295465 NA NA NA 14.0481292258346 NA NA NA 0.963334153132965 NA NA NA 0.000367086240574501
"rep53" NA NA NA 1.79217165268564 NA NA NA 0.996593218092854 NA NA NA 3.51798552230701e-05 NA NA NA 1.56621996724515 NA NA NA 0.996990573346924 NA NA NA 3.19220312612314e-05 NA NA NA 1.63511998238425 NA NA NA 0.996947879811256 NA NA NA 3.29732598258079e-05 NA NA NA 10.8857134408288 NA NA NA 0.971546269264062 NA NA NA 0.000308995187806014 NA NA NA 11.3246378802054 NA NA NA 0.970538140508383 NA NA NA 0.000326179362216938 NA NA NA 9.91842972046464 NA NA NA 0.974505617535853 NA NA NA 0.000284725495187676
"rep54" NA NA NA 4.11753353599176 NA NA NA 0.986583586707261 NA NA NA 7.96505731118511e-05 NA NA NA 4.86181502257133 NA NA NA 0.984281443785875 NA NA NA 9.62779300642881e-05 NA NA NA 4.57306065917168 NA NA NA 0.985596625020998 NA NA NA 8.96087667846936e-05 NA NA NA 24.089699589164 NA NA NA 0.924398682846071 NA NA NA 0.000503663575310865 NA NA NA 25.3521694394767 NA NA NA 0.922682408860681 NA NA NA 0.00052507283598669 NA NA NA 24.1034659072376 NA NA NA 0.92671430884441 NA NA NA 0.000500690944829714
"rep55" NA NA NA 1.99670389344031 NA NA NA 0.996068607329305 NA NA NA 3.57572828796609e-05 NA NA NA 1.79421691468784 NA NA NA 0.996654842503446 NA NA NA 3.12550758642108e-05 NA NA NA 2.02340560196362 NA NA NA 0.99608773133396 NA NA NA 3.71962350326556e-05 NA NA NA 16.8203844209509 NA NA NA 0.955484612693159 NA NA NA 0.000444628637744278 NA NA NA 17.0930085128224 NA NA NA 0.955296912354695 NA NA NA 0.000450935296503138 NA NA NA 16.9817315214218 NA NA NA 0.955882204212243 NA NA NA 0.000447756834513509
"rep56" NA NA NA 4.13880654214699 NA NA NA 0.989805847172605 NA NA NA 9.64795518306639e-05 NA NA NA 3.13182691862901 NA NA NA 0.992815012301609 NA NA NA 6.98459353523711e-05 NA NA NA 3.82683820409607 NA NA NA 0.991129980788067 NA NA NA 8.77969908130945e-05 NA NA NA 25.4694899832305 NA NA NA 0.934081833204009 NA NA NA 0.000686604639503891 NA NA NA 28.0845787875341 NA NA NA 0.928819556019222 NA NA NA 0.000765183255208688 NA NA NA 25.8953656278291 NA NA NA 0.935689283760864 NA NA NA 0.000694796469548306
"rep57" NA NA NA 2.94210966314501 NA NA NA 0.99198524407482 NA NA NA 6.37316523160782e-05 NA NA NA 2.9698060902103 NA NA NA 0.992126309768268 NA NA NA 6.45129341866553e-05 NA NA NA 3.06193375563979 NA NA NA 0.991830018371779 NA NA NA 6.79885235687628e-05 NA NA NA 17.5147151087893 NA NA NA 0.948024943512052 NA NA NA 0.000445167218912356 NA NA NA 18.0173868024848 NA NA NA 0.947470105281091 NA NA NA 0.000459426873901048 NA NA NA 17.284542177723 NA NA NA 0.950381145682846 NA NA NA 0.000439221200421077
"rep58" NA NA NA 2.75072642507196 NA NA NA 0.993727335526732 NA NA NA 5.48157603756661e-05 NA NA NA 2.5819355948703 NA NA NA 0.994199371593625 NA NA NA 5.2821068389413e-05 NA NA NA 2.74792261508766 NA NA NA 0.99403265163213 NA NA NA 5.53768258200969e-05 NA NA NA 15.8513714177677 NA NA NA 0.955136426102018 NA NA NA 0.000411941421062848 NA NA NA 18.1089122992857 NA NA NA 0.951072677098244 NA NA NA 0.000471596364248807 NA NA NA 18.8048877737229 NA NA NA 0.950281079045185 NA NA NA 0.000490892865501351
"rep59" NA NA NA 1.69085203183728 NA NA NA 0.995538374074021 NA NA NA 2.74401024260698e-05 NA NA NA 2.0817463849872 NA NA NA 0.994418592430086 NA NA NA 3.52823754987703e-05 NA NA NA 1.91904203545429 NA NA NA 0.994849290241646 NA NA NA 3.30001371308603e-05 NA NA NA 12.9944606415592 NA NA NA 0.957219768026768 NA NA NA 0.000285331531851672 NA NA NA 11.8995114658914 NA NA NA 0.961081416009152 NA NA NA 0.000260155173458366 NA NA NA 13.5971000089679 NA NA NA 0.956373472898097 NA NA NA 0.000295960577057303
"rep60" NA NA NA 1.60222551193662 NA NA NA 0.995564472805058 NA NA NA 1.97736852643907e-05 NA NA NA 1.60490243247396 NA NA NA 0.995352316550008 NA NA NA 2.12326594747236e-05 NA NA NA 1.45931650297915 NA NA NA 0.996101680485512 NA NA NA 1.80950225634529e-05 NA NA NA 12.1930663692074 NA NA NA 0.953432605602494 NA NA NA 0.000223827472108476 NA NA NA 10.7776422155983 NA NA NA 0.959531222740148 NA NA NA 0.000196147475508834 NA NA NA 10.6254464322779 NA NA NA 0.960739315598835 NA NA NA 0.000191810114349136
"rep61" NA NA NA 1.6348638134478 NA NA NA 0.996488514581666 NA NA NA 3.38644111348871e-05 NA NA NA 1.83034574357205 NA NA NA 0.996191665471771 NA NA NA 3.76654005794723e-05 NA NA NA 1.76933666140117 NA NA NA 0.996212202050767 NA NA NA 3.80786011510456e-05 NA NA NA 15.8245618640876 NA NA NA 0.957802096835373 NA NA NA 0.000438251594207639 NA NA NA 15.1235707181626 NA NA NA 0.959667198073792 NA NA NA 0.000422767609723571 NA NA NA 15.8729946967257 NA NA NA 0.957575851511047 NA NA NA 0.00045190465516852
"rep62" NA NA NA 2.50276198642607 NA NA NA 0.993676076930108 NA NA NA 5.62959676578843e-05 NA NA NA 3.0334380977472 NA NA NA 0.992344005136461 NA NA NA 7.00458344911121e-05 NA NA NA 2.96410364019006 NA NA NA 0.992568177346296 NA NA NA 6.94363923852375e-05 NA NA NA 20.8545387037201 NA NA NA 0.94314401123959 NA NA NA 0.000551088659559555 NA NA NA 21.4223226110818 NA NA NA 0.943038931180409 NA NA NA 0.000564096406729028 NA NA NA 20.0678018757269 NA NA NA 0.946569879441129 NA NA NA 0.000535580727525845
"rep63" NA NA NA 1.84021639879142 NA NA NA 0.992983004925172 NA NA NA 2.53933322114325e-05 NA NA NA 1.72638339525721 NA NA NA 0.993848940233923 NA NA NA 2.31134873403757e-05 NA NA NA 1.78178285883754 NA NA NA 0.993620811608149 NA NA NA 2.44528500948663e-05 NA NA NA 14.6703436915234 NA NA NA 0.938491297580966 NA NA NA 0.000249869097696156 NA NA NA 15.2783242418206 NA NA NA 0.936994091052561 NA NA NA 0.000262535788312514 NA NA NA 13.8106922099343 NA NA NA 0.942899924989216 NA NA NA 0.000238110377372761
"rep64" NA NA NA 1.40109556292423 NA NA NA 0.996656710160525 NA NA NA 2.20827227000713e-05 NA NA NA 1.52709827680031 NA NA NA 0.996413117416909 NA NA NA 2.41928614588161e-05 NA NA NA 1.41826630121478 NA NA NA 0.99672519011879 NA NA NA 2.25172952847852e-05 NA NA NA 10.4897533843593 NA NA NA 0.966980652104949 NA NA NA 0.000237459411700135 NA NA NA 10.6585775032928 NA NA NA 0.966039681902926 NA NA NA 0.000243060990898086 NA NA NA 10.5939494775349 NA NA NA 0.966450010682128 NA NA NA 0.000241587965864862
"rep65" NA NA NA 1.69559128233038 NA NA NA 0.995188854928672 NA NA NA 2.64199159800967e-05 NA NA NA 1.77844525968007 NA NA NA 0.995218222925645 NA NA NA 2.69561067486819e-05 NA NA NA 1.6573771811223 NA NA NA 0.995596721312432 NA NA NA 2.51828170179222e-05 NA NA NA 10.7313604967516 NA NA NA 0.963612200583149 NA NA NA 0.000216265447433592 NA NA NA 10.4140930147519 NA NA NA 0.964653748721694 NA NA NA 0.000210647136290522 NA NA NA 11.1919252163485 NA NA NA 0.962187458043925 NA NA NA 0.00022825299916125
"rep66" NA NA NA 2.736003397245 NA NA NA 0.991770609897269 NA NA NA 5.24438573737965e-05 NA NA NA 2.63396512344977 NA NA NA 0.992250096354373 NA NA NA 5.09034549350693e-05 NA NA NA 2.65096235028212 NA NA NA 0.992251946413822 NA NA NA 5.19816859641669e-05 NA NA NA 20.887089838972 NA NA NA 0.932476888076239 NA NA NA 0.000471918643460543 NA NA NA 20.8402279953056 NA NA NA 0.934035802450796 NA NA NA 0.000474961451142268 NA NA NA 20.3324637148679 NA NA NA 0.936404043862455 NA NA NA 0.000464478590541391
"rep67" NA NA NA 1.33136273888912 NA NA NA 0.995880390198305 NA NA NA 1.80103789854207e-05 NA NA NA 1.40557375586361 NA NA NA 0.995670763812839 NA NA NA 1.95545374886234e-05 NA NA NA 1.47188875067125 NA NA NA 0.995129664275404 NA NA NA 2.23907172146738e-05 NA NA NA 10.9446189202499 NA NA NA 0.957078777558426 NA NA NA 0.000202371324692686 NA NA NA 11.264899871498 NA NA NA 0.956353329611026 NA NA NA 0.000210508814278578 NA NA NA 11.6891624745216 NA NA NA 0.955245649129922 NA NA NA 0.000218783189629143
"rep68" NA NA NA 3.63419160169015 NA NA NA 0.991444044533722 NA NA NA 8.81962220534034e-05 NA NA NA 3.39845468352107 NA NA NA 0.992499370629404 NA NA NA 8.01847289547875e-05 NA NA NA 4.32953233478511 NA NA NA 0.989963825431937 NA NA NA 0.000109523419919327 NA NA NA 23.3558079456386 NA NA NA 0.941244381590172 NA NA NA 0.000668205353787802 NA NA NA 25.6950070224646 NA NA NA 0.937316695463894 NA NA NA 0.000735037570416459 NA NA NA 26.2183594566051 NA NA NA 0.936710701595194 NA NA NA 0.0007512102279482
"rep69" NA NA NA 2.15892966268677 NA NA NA 0.992367448867748 NA NA NA 3.34442125213953e-05 NA NA NA 2.0626406802022 NA NA NA 0.992976518887671 NA NA NA 3.15081281164479e-05 NA NA NA 2.23999619879134 NA NA NA 0.992594129766461 NA NA NA 3.36490319598591e-05 NA NA NA 12.8784403801142 NA NA NA 0.950326350971247 NA NA NA 0.000232892689263718 NA NA NA 13.6321528894516 NA NA NA 0.948781377534619 NA NA NA 0.000245189142688054 NA NA NA 15.2842621849882 NA NA NA 0.942980616790707 NA NA NA 0.000279239873266178
"rep70" NA NA NA 2.17631715061933 NA NA NA 0.99381441355374 NA NA NA 3.72143741548795e-05 NA NA NA 2.5369060356612 NA NA NA 0.992675929763645 NA NA NA 4.5798907235083e-05 NA NA NA 2.2533489788189 NA NA NA 0.993784509250279 NA NA NA 3.96067368199869e-05 NA NA NA 13.1665105864269 NA NA NA 0.954678941530358 NA NA NA 0.000287060994091097 NA NA NA 13.457006995249 NA NA NA 0.95558029818055 NA NA NA 0.000292962269390252 NA NA NA 14.8974178531072 NA NA NA 0.952124062767647 NA NA NA 0.000324213729366631
"rep71" NA NA NA 3.39250317660572 NA NA NA 0.991518713923973 NA NA NA 7.29670686667152e-05 NA NA NA 3.49969961914004 NA NA NA 0.991326110097671 NA NA NA 7.62511753982175e-05 NA NA NA 3.23214477033845 NA NA NA 0.992291787554424 NA NA NA 6.8437058547955e-05 NA NA NA 27.2306833905054 NA NA NA 0.928131755818308 NA NA NA 0.000688784205497601 NA NA NA 27.3176887798144 NA NA NA 0.929854649419015 NA NA NA 0.000680128657793115 NA NA NA 24.8004886504407 NA NA NA 0.935682977706788 NA NA NA 0.000624368058725427
"rep72" NA NA NA 2.31065515806939 NA NA NA 0.994202206553722 NA NA NA 4.31119072462667e-05 NA NA NA 3.20330641795358 NA NA NA 0.991635768690827 NA NA NA 6.44414845130278e-05 NA NA NA 2.74165110615454 NA NA NA 0.993191784583405 NA NA NA 5.32296327049911e-05 NA NA NA 20.1298905868017 NA NA NA 0.939016184120459 NA NA NA 0.000488987212924296 NA NA NA 21.1424113538841 NA NA NA 0.938648211090345 NA NA NA 0.000512255618002381 NA NA NA 22.2747189019281 NA NA NA 0.936822608916605 NA NA NA 0.000537833334565333
"rep73" NA NA NA 5.16558908711562 NA NA NA 0.985751105613521 NA NA NA 0.000106932319109044 NA NA NA 6.0259323520549 NA NA NA 0.983429589919323 NA NA NA 0.00012843545244204 NA NA NA 5.74272459140285 NA NA NA 0.984743770379711 NA NA NA 0.000120085477039204 NA NA NA 27.3428193107206 NA NA NA 0.92440726921415 NA NA NA 0.000640301043859737 NA NA NA 28.9596421134036 NA NA NA 0.922109934742426 NA NA NA 0.000670140813745785 NA NA NA 28.3530997860508 NA NA NA 0.924707361288329 NA NA NA 0.000653081750066777
"rep74" NA NA NA 0.922838125449216 NA NA NA 0.995078574403467 NA NA NA 7.78853373705839e-06 NA NA NA 0.922530560961338 NA NA NA 0.995034919965582 NA NA NA 8.08744407404672e-06 NA NA NA 0.868193577206799 NA NA NA 0.995749115439597 NA NA NA 6.99339231484488e-06 NA NA NA 6.5941976461352 NA NA NA 0.957390177748461 NA NA NA 7.33813761249862e-05 NA NA NA 6.22667689403003 NA NA NA 0.959616677693826 NA NA NA 6.98109764377692e-05 NA NA NA 5.91884263646958 NA NA NA 0.96233590077806 NA NA NA 6.52672515653981e-05
"rep75" NA NA NA 1.3377134761377 NA NA NA 0.996612292399464 NA NA NA 1.67326662707543e-05 NA NA NA 1.45009039748001 NA NA NA 0.995956089679942 NA NA NA 2.03450914261947e-05 NA NA NA 1.38274685450718 NA NA NA 0.996572184398481 NA NA NA 1.75587636255613e-05 NA NA NA 8.47163254752464 NA NA NA 0.970323584360345 NA NA NA 0.000160120748955543 NA NA NA 8.1085844702109 NA NA NA 0.971895788873226 NA NA NA 0.000150038640826574 NA NA NA 8.3403395921513 NA NA NA 0.970468532201684 NA NA NA 0.000157894559803028
"rep76" NA NA NA 1.50092732788565 NA NA NA 0.996545586657202 NA NA NA 2.5338163769152e-05 NA NA NA 1.64391808543329 NA NA NA 0.996289585194882 NA NA NA 2.78254926454638e-05 NA NA NA 1.67665622882629 NA NA NA 0.996401009533539 NA NA NA 2.73352803711149e-05 NA NA NA 8.7846474143376 NA NA NA 0.972698079439469 NA NA NA 0.000209978749884653 NA NA NA 10.6946147756518 NA NA NA 0.966898972535135 NA NA NA 0.000259613575821874 NA NA NA 9.61330581217096 NA NA NA 0.970876263741997 NA NA NA 0.000229950700502967
