"semnig1" "semnig2" "ridge1" "lasso1" "xtune1" "ebridge1" "dss.semnig1" "dss.semnig2" "dss.semnig3" "dss.lasso1" "dss.ridge1" "dss.ridge2" "dss.ridge3"
"pmse.drug28" 0.800230231956458 0.799886802824611 0.769933958263457 0.778010965215212 0.788189529500779 0.776488341497451 0.794302498615353 0.766550135071877 0.90779676185747 0.834367915692609 0.7688286890836 0.752793251628375 0.840968916060318
"pmse.drug29" 1.02554364635358 1.02575581780292 0.968748357917594 0.94691148622326 0.97548493930968 0.971641265701757 1.01020015827033 0.946071063192536 0.958296728513545 0.953321798822192 0.968724213901004 0.949235379476042 0.951988863242473
"pmse.drug30" 0.892311935597396 0.8910500839743 0.887159809280036 0.872345500535982 0.898124260161123 0.905874991740078 0.891025256885117 0.87002038306253 0.900746123952508 0.917986163300281 0.884698306594676 0.87156076397729 0.900105663833744
"pmse.drug31" 0.817134813459014 0.816670751845457 0.829352069340408 0.906904976718355 0.834604883140867 0.827595168114991 0.8214804559106 0.897541262062479 0.947469560058922 0.94512873072896 0.829929159424096 0.90134809327975 0.945092553372377
"pmse.drug32" 0.733242558273627 0.73253767666942 0.747188272373098 0.805405307207235 0.730280818378088 0.746772426724452 0.737138953459586 0.81866852811421 0.856454785247337 0.862246962365971 0.751487212566651 0.834710282606738 0.894754873164103
"pmse.drug33" 0.727772796208982 0.727896255180733 0.73113015461149 0.715194273054986 0.738936709668483 0.735656650255443 0.721347891396573 0.737831683502079 0.796838789969919 0.851586535232296 0.724831362315417 0.742259957763147 0.827052800996531
"pmse.drug34" 0.972341853288318 0.971923352344626 0.962401314657696 0.939684323477118 0.965620568219833 0.970460723501899 0.970884420788737 0.946728450195253 0.975913715439564 0.97172514580365 0.960761636862807 0.947539668703387 0.976192532674689
"pmse.drug35" 0.628152680725164 0.628776719613115 0.630741997877962 0.653051231227906 0.637271687765142 0.625376575212746 0.626683147247472 0.655256817504451 0.71453356326981 0.784629818714643 0.631662450638369 0.655939401588407 0.707908968518672
"pmse.drug36" 0.570022105938497 0.570486760854022 0.597514884200494 0.613289366189073 0.569028679363705 0.58583236613667 0.5742969997357 0.655771107335256 0.79274135072011 0.830271334045757 0.601681708563647 0.675740880792887 0.802253477549761
"pmse.drug37" 0.872210675632581 0.87238097518623 0.862779261135626 0.913576147509006 0.882262352979928 0.860237686110099 0.874576987157661 0.911890592882443 0.950250597495992 0.951636632099117 0.86797350029048 0.906663839934597 0.949536507679794
"pmse.drug38" 0.712135070795981 0.713140632342224 0.700074765013057 0.733109945509483 0.709824544658874 0.690963925356399 0.706154457474043 0.729905231241324 0.763107131350342 0.794684212347951 0.698584508802406 0.721692553798008 0.773942406068923
"pmse.drug39" 0.82268680961101 0.823430261847978 0.821397003259946 0.780368465913762 0.820285630339804 0.816219733329963 0.824745282197398 0.793076237723328 0.945681793612241 0.951524973157503 0.821791463866227 0.801433068924151 0.956656321488677
"pmse.drug40" 1.024361920984 1.02457511247767 0.973905692225694 0.982125789450779 0.995832078618573 0.979834842537955 1.02076443543224 0.970407449770891 0.972845590587252 0.975812562485219 0.975252184901796 0.963700284604614 0.976975329914621
"pmse.drug41" 0.831568145917429 0.831023589054598 0.82818898159708 0.877640539664159 0.830838601954897 0.838275947927049 0.837400231678598 0.843057923918033 0.822407400906832 0.819500410507435 0.831572731008045 0.837611007499865 0.826507414987063
"pmse.drug42" 0.827615902930279 0.82585600730345 0.82260412332886 0.930073711225638 0.874159739439422 0.840544474278553 0.825006297982131 0.85435215873275 0.850367849623898 0.855214420368389 0.822013655498729 0.846431648935102 0.854963812519891
"pmse.drug43" 0.962438334280146 0.961977633568267 0.937392504352874 0.893671481971636 0.948082686091856 0.943267058219172 0.970964816285211 0.879812813697618 0.937136876225925 0.931897354388438 0.929533707955284 0.89715428813565 0.918932061449864
"pmse.drug44" 0.879328180829391 0.877871237701081 0.848144681827102 0.861491538136667 0.895073380269505 0.865431398279183 0.878278599810569 0.851403528595704 0.828139119816422 0.83130462643361 0.847408691900554 0.828852758218059 0.825993010562579
"pmse.drug45" 0.790522756079636 0.789891393432483 0.791559343776006 0.800270879569107 0.815001897038665 0.80204502946785 0.784781657536028 0.785994742864961 0.887915472125046 0.895484304849739 0.785663015849101 0.787456872413775 0.891213927112061
"pmse.drug46" 0.760183348466589 0.759982934765663 0.774425908540669 0.792571266713482 0.763124029177338 0.769195560947804 0.761728322543745 0.793826611129463 0.912024512859374 0.917716853279974 0.777797297679471 0.810610475157162 0.921139412841964
"pmse.drug47" 0.970426528675269 0.970128215003015 0.930912208864797 0.975 0.936541387198929 0.932311625653851 0.950659452145274 0.975 0.951772449123052 0.951860537683745 0.924094838939172 0.975 0.955619648875468
"pmse.drug48" 0.691066920854307 0.691291621340691 0.680273284258175 0.694376536122796 0.687836810540829 0.676214060049798 0.683633446317538 0.690184857292051 0.719820842444726 0.724496761523637 0.675920757365134 0.687638517781211 0.720144382174369
"pmse.drug49" 0.766159285418288 0.766453288541161 0.775930377282234 0.775038951607345 0.775510031467822 0.776184292602527 0.765512788294036 0.762998111682539 0.805545478245832 0.821284680640792 0.775377371912863 0.770390480022601 0.818880172777174
"pmse.drug50" 0.85005622489077 0.848703212255425 0.877982796303625 0.93198246736062 0.910907613239219 0.891549670344696 0.860245895478189 0.845133722268955 0.87802949201274 0.892134666558555 0.890191965890483 0.850859424550126 0.882686148565004
"pmse.drug51" 0.877683038260317 0.878668720359189 0.834992231938528 0.876958065619556 0.892731230656286 0.830990699815164 0.8690277214229 0.875776759213638 0.883695206136301 0.849178793401812 0.832497147314006 0.850875687669739 0.853648710765416
"pmse.drug52" 0.841984671573367 0.842290089242271 0.823516664819788 0.79322993838713 0.848826690288378 0.824758274497992 0.837848122626093 0.791627127994845 0.887033004422139 0.861718129153666 0.821614806317079 0.782955288979154 0.901254446584145
"pmse.drug53" 0.783908078591342 0.783781090624528 0.773563382489435 0.880340209580644 0.776659823216976 0.776093494437758 0.774597372288033 0.850764380135873 0.92261423566942 0.874902740120663 0.766147896157618 0.845956252981286 0.909816719563972
"pmse.drug54" 0.687389378353219 0.688344879987701 0.702912707523767 0.692733104720331 0.685498221051808 0.690668315473202 0.692558609304321 0.70256554226322 0.905108822837625 0.926120793126432 0.707417756525055 0.721025761848387 0.906094230176418
"pmse.drug55" 0.755704957168775 0.757895309910669 0.75664541471088 0.702959043939174 0.729440001308847 0.740037396367209 0.755059740530353 0.712588772211746 0.855765601741699 0.859897855556945 0.754683038874639 0.709373641860834 0.855560928659983
"pmse.drug56" 0.980391145105347 0.980324383301937 0.95026286694166 0.986467677901016 0.958971637069239 0.957048148143074 0.982848936645225 0.971892873355498 0.935151813577191 0.938407876536206 0.951089951537425 0.950265594747782 0.932624908383753
"pmse.drug57" 0.776599569001809 0.776802394205717 0.778698475498272 0.786597949003324 0.783778415364155 0.775718825036556 0.783737791878006 0.785393957385113 0.87778884829398 0.90471354135763 0.785736495903843 0.791574427330035 0.886937094291995
"pmse.drug58" 0.661343830009047 0.661305418337499 0.675813443574634 0.695761362133167 0.661923812620686 0.67342997572108 0.659093392694947 0.706387933680636 0.825609791288931 0.840715836419557 0.678046548857899 0.715440741454428 0.826246130287481
"pmse.drug59" 0.677585941460907 0.678502901465371 0.683823287417629 0.750842149931672 0.668944272907677 0.670307089426992 0.66542907996963 0.782953788298659 0.859309803661747 0.864864700004693 0.674880926385225 0.792053127364841 0.855895381368495
"pmse.drug60" 0.882593299662288 0.883788598030535 0.875215778344743 0.898912539623883 0.88886533681209 0.868263173313075 0.873704143959168 0.867832551112154 0.925100516847265 0.929661590728715 0.867321780327718 0.864002445155159 0.920168455386125
"pmse.drug61" 0.641101400802882 0.641177216452046 0.649523365177244 0.607126374797448 0.623878888424225 0.65744413587515 0.635035935205094 0.620499148403933 0.786680481476246 0.839191626999897 0.64165408388945 0.619128291743023 0.784178439912813
"pmse.drug62" 0.964703255025477 0.964101841136017 0.955330724831046 0.973381752395485 0.9559437068644 0.957808524571584 0.964727510661431 0.971677196201157 0.988686533872599 0.986206024322543 0.954115900947297 0.969079517645002 0.988275704819878
"pmse.drug63" 0.848280403658798 0.848777792025804 0.850502804612511 0.873941523837331 0.859562092485577 0.843341197130144 0.849922371001497 0.892572906751038 0.957201416289542 0.966122440675266 0.853048957214157 0.894876182033773 0.95846315057458
"pmse.drug64" 0.914331826607004 0.913955215236835 0.902655630926922 0.886130286334995 0.91183144598026 0.90734949265814 0.916156014388161 0.878913932088027 0.939062133420994 0.93611459609181 0.904255128650886 0.883532079189777 0.935935002932909
"pmse.drug65" 0.663527508146225 0.663604955494424 0.682296966736595 0.68712767394603 0.662535025954167 0.675386474648793 0.669676480293451 0.716299654313102 0.86285110262226 0.887787081777465 0.687471798330226 0.737874840181144 0.899656791840456
"pmse.drug66" 0.948070173753716 0.948035674407897 0.930177511874231 0.898767754995344 0.945808183742911 0.935632883631556 0.945321223119756 0.893942173200088 0.942370132751795 0.947946076371792 0.928197981106593 0.895244234482873 0.943373224134863
"pmse.drug67" 1.03843303742367 1.03831165080061 0.973011435300506 0.959764190492957 1.00115002320615 0.983112567481279 1.0458816595926 0.961357165846996 0.949853944247623 0.948430446919275 0.978089945050357 0.947987651906929 0.948394610358088
"pmse.drug68" 0.740953457486566 0.740763535985028 0.726959430659087 0.694447220492907 0.72216641540053 0.728870026902837 0.739041514677368 0.697269084371844 0.791040696577666 0.762229611884366 0.725057696232294 0.71835952006072 0.774173369506336
"pmse.drug69" 0.844671593221885 0.844419227930218 0.849323542254521 0.860229267835768 0.846108738325306 0.849586032727677 0.848703812221047 0.860819007012254 0.939006540454169 0.952034062749454 0.851572519413227 0.868269656183509 0.96249870128111
"pmse.drug70" 0.787315981110366 0.7866667117672 0.795986660954602 0.815360600201095 0.787889924680716 0.797533304118514 0.779772115103929 0.828366674543951 0.828366674543951 0.825271820708564 0.779547773123233 0.831690049616729 0.831690049616729
"pmse.drug71" 0.832246452252069 0.831842990075459 0.835479583273226 0.789958918953966 0.831976708625145 0.842068420523483 0.829603055422788 0.814990745071298 0.918781355551078 0.94465268179211 0.831876754990888 0.826555910197894 0.932380427370191
"pmse.drug72" 0.614111965580246 0.613712915094665 0.601261231885511 0.564647349027157 0.606132740654316 0.607974002457995 0.606302288396623 0.567525993199918 0.632718319603057 0.668487094871205 0.594149593520943 0.583325007982484 0.6521779413444
"pmse.drug73" 0.742921533161606 0.742981480496713 0.771493650549694 0.785698917644087 0.761287504556271 0.763436304133297 0.74359878401054 0.786825904505873 0.906946859378563 0.914667143309118 0.773468086047026 0.811346406683033 0.908457502876777
"pmse.drug74" 0.841941128057878 0.841253093986745 0.835931926296884 0.878551959869301 0.847802080862032 0.846111604953535 0.830898521691023 0.838074954099041 0.878963218740659 0.873913810304274 0.825521387149155 0.833602738904362 0.877164942869441
"pmse.drug75" 0.814243243606736 0.814578021222208 0.818588762188653 0.875616410900365 0.817665856052846 0.812347691736144 0.817969012391712 0.878510245380976 0.879155866307937 0.894298980747558 0.819586866465701 0.870081680872343 0.883266880596625
"pmse.drug76" 0.748356290720112 0.748485647309668 0.750022248982194 0.770668932357566 0.749589659882652 0.747348585785452 0.752565109119346 0.763849853529402 0.808212514136298 0.812333438358555 0.756985704730605 0.760681007674488 0.813529804154496
"pmse.drug77" 0.936941034479342 0.937207798037151 0.92857396591985 0.950881273269861 0.922548312592919 0.924978534976788 0.935777852105861 0.940826051690678 0.947561176100807 0.961858619314774 0.924106023337885 0.9609420128984 0.965281782942077
"pmse.drug78" 0.787374180929168 0.787129395929129 0.792525593227761 0.814160895499971 0.803225643700295 0.792117671531743 0.792730997602654 0.805399877734284 0.798177799621516 0.817321795341923 0.797609977616102 0.806861359410234 0.801361734137324
"pmse.drug79" 0.858493123478014 0.858908045728583 0.858200993424462 0.889252784632738 0.856923286908761 0.853379554405186 0.864209875103854 0.877931088700307 0.937911090395294 0.942732318759376 0.863816471196166 0.878559461912434 0.936916879421412
"pmse.drug80" 0.826644771172485 0.82620169227402 0.801064977337543 0.747673198544511 0.804936084273635 0.807019013778148 0.827792263845246 0.75552383061492 0.774976993242412 0.746878596862119 0.804182208226876 0.749957545385518 0.753252912275702
"pmse.drug81" 0.936593050213276 0.937017891574857 0.932795173817658 0.943582560765797 0.941021077046217 0.930901096632024 0.937478126388206 0.941536141327226 0.930649426203308 0.930965030447398 0.938212909304015 0.938235221842884 0.93367469593835
"pmse.drug82" 0.688847790325965 0.689445606429655 0.684406969979417 0.791890629473472 0.71724012953388 0.674997720565558 0.694157220697725 0.788285330381268 0.841511289550506 0.878274769368194 0.695220203342231 0.780880949458919 0.85303424329322
"pmse.drug83" 0.989632982890418 0.989139380266902 0.976845384665587 0.997817726837927 0.984562177873118 0.982225199567223 0.983953207679331 0.994975596031234 1.01129720306755 1.01411254987093 0.969529996139654 1.00619741683623 1.01196115285599
"pmse.drug84" 0.742813828901126 0.742611727015889 0.74277560216771 0.717376995467307 0.746444418096917 0.746997997130906 0.742177311447208 0.724658038316556 0.803632483728635 0.823018666693522 0.74136864402323 0.730524913137662 0.809533714269318
"pmse.drug85" 0.806777873009333 0.807122784019673 0.804355133704425 0.816748984081681 0.79979984431213 0.80571824416238 0.817509650998852 0.819067929728876 0.840004492009286 0.842892949959836 0.814452662948114 0.825442658887501 0.845673928495653
"pmse.drug86" 0.646568838015087 0.646939188547838 0.656800929943643 0.753992501582125 0.687440500475244 0.650048213563405 0.651303194906232 0.747692675853799 0.794094799190556 0.782590698647967 0.664250364850119 0.753296707789572 0.784838262250212
"pmse.drug87" 0.943528986665463 0.942910067611401 0.923627468859766 0.930139638860841 0.942992897949486 0.931808598089975 0.935791771463522 0.921153595820946 0.932434480481312 0.93592647056264 0.919953270672513 0.922782798163848 0.931835278437795
"pmse.drug88" 0.713107458025128 0.713511926852763 0.704189146875191 0.675099519104307 0.71658485374273 0.703416879235283 0.711550370209284 0.677976208050952 0.729188297681412 0.769983579905956 0.701253823916478 0.680430324380898 0.736333750868926
"pmse.drug89" 0.839549297276338 0.839608011963486 0.82918292688028 0.850993212302869 0.838305638178831 0.827594609221019 0.837005510836512 0.850433394043217 0.879518273444241 0.88848768579728 0.831179077969262 0.838474378782395 0.867751096614468
"pmse.drug90" 0.855697628042081 0.856068731606261 0.859957808047394 0.87384278436708 0.862813619921533 0.854720531543004 0.851882836891406 0.87622175471536 0.931416643994087 0.932811771825026 0.860547780362229 0.891342282865877 0.939380131793443
"pmse.drug91" 0.848054368194815 0.848718904743779 0.864016337362053 0.859817519826462 0.866179127989157 0.856171495176019 0.836626705956542 0.869904319635799 0.869904319635799 0.875487054738374 0.86388116088774 0.890818660182774 0.890818660182774
"pmse.drug92" 0.866165077233764 0.864787120378696 0.880591262736635 1.00212321402746 0.900653832007755 0.905017952570416 0.869334415985217 0.905401476317861 0.955277348721648 0.949409361310719 0.881396552859311 0.922462158909327 0.950104603232901
"pmse.drug93" 0.881407425490218 0.881611967771889 0.879041969777051 0.873956675792878 0.921114900467421 0.875357727240546 0.874496568781319 0.854612659256881 0.9483807364697 0.960843853087811 0.872543417172188 0.840379803542265 0.945067156634308
"pmse.drug94" 0.893119633675663 0.893405395703519 0.871246584009455 0.897846372451484 0.887336329623018 0.873649046190569 0.892782241388838 0.873559192593764 0.905300488234374 0.900937224222213 0.872007737880217 0.858666660031899 0.904561602840737
"pmse.drug95" 0.543716634400909 0.542761803415784 0.545606111215478 0.543861370758339 0.549234633441686 0.552739567201871 0.539201351511511 0.543185793811722 0.599470103314563 0.643609571952253 0.549574658132295 0.559535798120324 0.608562763675201
"pmse.drug96" 0.767212735931599 0.768268802298349 0.766295379051429 0.801114957666297 0.764426353443613 0.756099889022713 0.773905250760134 0.795970237876689 0.91910507966238 0.923177481901128 0.772548410352461 0.795890042500841 0.920530037727639
"pmse.drug97" 0.64183179852736 0.641690073475023 0.683511421366948 0.694387204338747 0.649728121358956 0.676390124699312 0.639666957011371 0.690584562841931 0.761348870408885 0.776637452666598 0.681885737013395 0.715200377796972 0.778265407676387
"pmse.drug98" 0.957647180958893 0.957280481391506 0.957273402735204 0.947401929888411 0.959398795150266 0.963529228744241 0.957397409451529 0.943832139714582 0.874802664240258 0.880396597595723 0.955659340518832 0.942381515096868 0.875088606197319
"pmse.drug99" 0.841096805367837 0.841266718505037 0.846775131063753 0.868557845863466 0.848924137670471 0.843371910220117 0.839635391245631 0.867382423459385 0.911968523233712 0.909853812226334 0.845764944093229 0.878201619135998 0.912021365285409
"pmse.drug100" 0.804396830874624 0.803947657785647 0.788044987994901 0.817111885750807 0.799265550158356 0.793228765800233 0.79923917803597 0.808034817489666 0.907191583700147 0.873332852666863 0.788689467875729 0.814172814611769 0.899829988536059
"pmse.drug101" 0.678403710227091 0.677933778060498 0.674552622247353 0.709318791718231 0.677982963275046 0.680910432988754 0.678602835319794 0.690204525248403 0.834538917703082 0.819984486047646 0.67671708574458 0.689048505128148 0.82339516827112
"pmse.drug102" 0.935357769327052 0.935104579629367 0.924633058526913 0.968165151576353 0.926258479552272 0.925127859973129 0.944019914480245 0.955431849262681 0.962992673299031 0.968510852037665 0.930666520192073 0.943799682944478 0.967979411133082
"pmse.drug103" 0.877828835885364 0.877356257035878 0.880104904532583 0.852908323157326 0.887173705402322 0.881461907904639 0.878458445857423 0.851175418854323 0.931714168308477 0.934373515462103 0.877438295858226 0.871495212299483 0.932543054079638
"pmse.drug104" 0.791991583118386 0.791621841899091 0.808509923578303 0.836463818847143 0.800019082031613 0.80625297618641 0.793669299937572 0.829327014554368 0.901082150364996 0.898451796131735 0.809238617133094 0.835540445174634 0.899163418836334
"pmse.drug105" 0.906598853929309 0.90662404465059 0.894585621521369 0.937004876518845 0.903745953564279 0.899134260310469 0.908123135057534 0.903230445269819 0.930251670196718 0.925213933141699 0.894851366255052 0.897890116117103 0.927395405290489
"pmse.drug106" 0.812153940697746 0.811193974993273 0.793379605358528 0.795347670025114 0.817454131703173 0.801106860426466 0.809974716707252 0.795432661132908 0.809008958374191 0.801084092097532 0.791100111903745 0.793704049261028 0.804126225005341
"pmse.drug107" 1.02617532476469 1.02504416226308 0.989522354288879 0.956286691762399 1.00083959237629 1.00236939324608 1.03104707455188 0.953159818578284 0.947624099886747 0.950851052544076 0.989376257359772 0.947940558329022 0.948340983657429
"pmse.drug108" 0.754423178715372 0.753846964354533 0.744931900521588 0.779225983502068 0.749234523642859 0.749151784120612 0.755844780567263 0.778440999302277 0.824320071931568 0.809587860966945 0.749894069875235 0.782463504417714 0.815544171591855
"pmse.drug109" 0.756071062254965 0.756162593951667 0.737901096517132 0.761637778305625 0.750796464619056 0.737446720533407 0.758288139847866 0.755886629616077 0.769015020146231 0.767322740772874 0.740128527635913 0.75022187498071 0.767687365757635
"pmse.drug110" 0.6245233285834 0.624170215727602 0.612150807439715 0.60860141401228 0.62501800657001 0.61862017409371 0.623511016535871 0.603322891963727 0.604896999785493 0.626075186762312 0.611913226122793 0.59861858478776 0.617635608129593
"pmse.drug111" 0.788716771468734 0.788833839460387 0.801000194162861 0.837036804925123 0.791541289521858 0.79794184550925 0.792702080675844 0.842237054869643 0.878522727092024 0.863270060853721 0.80397706680305 0.833217546119045 0.866844800104852
"pmse.drug112" 0.820975968193466 0.821283814688075 0.819724747880231 0.82572051752927 0.815253536284717 0.818307270385649 0.822219410708293 0.829024073604068 0.871628726665764 0.874263848265209 0.82087223890748 0.82937802400764 0.864945551924871
"pmse.drug113" 0.74240662055481 0.741947648056114 0.746093179589322 0.803959504966042 0.739561075428731 0.746574824147518 0.747519871487333 0.799742025906863 0.845542668085352 0.845149017190129 0.752469662381241 0.803829256699094 0.851549630590948
"pmse.drug114" 1.18774053679321 1.18881451910214 1.1922795847253 1.09718827584857 1.21995835711816 1.19656028345176 1.19294281338109 1.11009245263111 1.0696689300336 1.07424356678785 1.19682112237673 1.10316975885725 1.07396858545178
"pmse.drug115" 0.643183500730145 0.643163500141761 0.658584480504135 0.680662781657417 0.646205323428432 0.654312575681754 0.640734087506462 0.686259945166509 0.869734983295494 0.841959321301516 0.657850902578546 0.704251300048724 0.861180614389493
"pmse.drug116" 0.740943119362445 0.740789154405555 0.75339617310384 0.793259732584533 0.747915344635658 0.753638349259381 0.73206225146165 0.794730449096934 0.857761608334001 0.892401770207608 0.753084357197601 0.808148230569834 0.888992281739436
"pmse.drug117" 0.869356112753559 0.869641310334297 0.859019393669519 0.87316299345651 0.863510265178265 0.857781588134645 0.864471119360088 0.877794996786394 0.911778979222175 0.913934855118863 0.85744662918127 0.879437706232474 0.917177490034253
"pmse.drug118" 0.88998725672858 0.889512417969186 0.87212914763176 0.942331604123784 0.894314784704975 0.874705232643253 0.897583613967886 0.912201873261782 0.981719922642997 0.957315417242661 0.8783842929796 0.890184312725416 0.965566182771973
"pmse.drug119" 0.969504439355794 0.968989983151857 0.965027205142251 0.931051734671683 0.970455202042973 0.97442446581815 0.966396448880987 0.920031852012328 0.94305593327048 0.944452860008967 0.963794866346244 0.924123026285316 0.944083070767653
"pmse.drug120" 0.741554042124047 0.741408827636611 0.775405770747104 0.807283437812334 0.747218683357452 0.766560605032348 0.746263522964518 0.807031101362403 0.935106003711304 0.908649527472605 0.781735916931511 0.832778453564351 0.900474720948655
"pmse.drug121" 0.722126338138128 0.721923026911716 0.710562796212443 0.743474178202336 0.72003690970708 0.714919382444043 0.71553400169431 0.727232446362183 0.772110955490998 0.759972344715993 0.705162745804449 0.720702937797975 0.761670166445733
"pmse.drug122" 0.596405147379305 0.59645702171402 0.595637509727976 0.64355929395019 0.598998056733107 0.595009432737887 0.601647991857241 0.644389889452091 0.737377755779696 0.764465332875717 0.602880349931807 0.644253320713868 0.739248423711226
"pmse.drug123" 0.923084310947861 0.92361688116795 0.911806598881277 1.04708593107163 0.992122389717031 0.912230199992536 0.933452497279695 0.960630832963772 0.957772032529431 0.958999443274905 0.921482649751706 0.950699192213163 0.954928592843087
"pmse.drug124" 1.05188567434864 1.05157945131654 1.03394764345748 1.07166863461382 1.0550265682012 1.04227021760969 1.04490718323501 1.02504009612926 1.02419846991834 1.03108046002196 1.0290348431554 1.01459220437037 1.03203473989704
"pmse.drug125" 0.909748311296537 0.910291563419005 0.907579845369405 0.90932777498782 0.900741079823549 0.901561123154346 0.908544286216038 0.918079768515958 0.960489819193474 0.968940525728038 0.907639526991287 0.919012552102112 0.96194613131677
"pmse.drug126" 0.994106721893967 0.994529198756272 0.976138760083471 0.982665782184668 0.994994347677766 0.974951788032021 0.997230510888838 0.987332432573356 0.983408321294694 0.985589226116846 0.981766581507032 0.993469908343956 0.986949378180607
"pmse.drug127" 0.949618682734013 0.94752883654182 0.939496628974393 0.972607877159199 0.946532629415176 0.949847015972404 0.951289716917523 0.975396504716389 0.975396504716389 0.972607877159199 0.94477092849234 0.967372988093382 0.967372988093382
"pmse.drug128" 0.60073236828501 0.600213230569879 0.60749095241088 0.623792522986371 0.60439825326915 0.612466419609259 0.599724720968488 0.611412049695589 0.758308701429239 0.830283999937469 0.606281791444344 0.61692849033573 0.771002748580356
"pmse.drug129" 0.791559257884409 0.791998691501728 0.78852301353824 0.701799281169045 0.805431286028698 0.793180093176777 0.782155336046612 0.705410022122332 0.745654609351349 0.769377242398102 0.775466180895856 0.708291880962718 0.732774265387681
"pmse.drug130" 0.694849892015767 0.694429269355354 0.690783786274016 0.728964625142573 0.697458712729297 0.692104233944616 0.699756457300958 0.715735384508422 0.751169079704326 0.746964438171932 0.694605849239613 0.713079792902822 0.754245626052873
"pmse.drug131" 0.737126223565101 0.736809032733928 0.742764901310646 0.742430298238939 0.752903243621236 0.750751872208609 0.737053123500144 0.733252260301722 0.817516653518793 0.813113304416697 0.744947314496054 0.73026342371632 0.82006441046025
"pmse.drug132" 0.611594618689247 0.612339452560198 0.617407623449689 0.627535330347369 0.615760846937464 0.610395483719293 0.616521497989123 0.634236792792833 0.754648772448646 0.762922129636121 0.623020769178874 0.638825089748544 0.744302571227301
"pmse.drug133" 0.812678571451616 0.812235083203876 0.791146786824858 0.794716097161246 0.800870001400978 0.796902846290056 0.81013035041115 0.795674916335964 0.882355527014437 0.883857150528452 0.789262139858458 0.802586341652697 0.888157333415382
"pmse.drug134" 0.87349955135212 0.873820576144057 0.871050808820909 0.831172741183901 0.870795204418139 0.870346813611217 0.869103472479674 0.834756984903269 0.912764231421745 0.9111034258001 0.868901910065299 0.851993909124799 0.910421365959754
"pmse.drug135" 0.819922549318875 0.82035299765288 0.808119108270226 0.788689004182215 0.812409525396787 0.805629968267611 0.816673164014398 0.792603226946259 0.85514799251181 0.878890797468135 0.80268806073907 0.804325847367933 0.871275025686895
"pmse.drug136" 0.644901659806471 0.645018822352969 0.652402320409578 0.605613853671055 0.654770128565595 0.659966011917917 0.643678026584926 0.63256223938557 0.74285756015859 0.79839626555477 0.651045531874111 0.63422344576447 0.762473011098904
"pmse.drug137" 0.564961525760733 0.565427447962928 0.579989010352009 0.614648561800539 0.563761810491978 0.570703819394949 0.569302454232256 0.619427906975479 0.697028945285076 0.686596313599382 0.589033315184197 0.625024749740314 0.691671694666792
"pmse.drug138" 0.822142948232297 0.82491901616016 0.847460914942501 0.718680476769139 0.885920210991653 0.838454512225792 0.809725199729725 0.779120436475032 0.794977750012751 0.761075869199641 0.834578891042473 0.798073675203591 0.81507242099803
"pmse.drug139" 0.873771603505336 0.874058401270851 0.867104224901954 0.921216569802621 0.880629686253357 0.86424082784579 0.875446707355729 0.897360598789507 0.948622340225733 0.954923265062651 0.870049285952621 0.890128581306336 0.954679070550936
"pmse.drug140" 0.787967366123357 0.788337201385309 0.79286500199502 0.802251354825733 0.806542386657354 0.796326925431968 0.791851148432461 0.78652784385369 0.94294925926831 0.921472087226222 0.796179260573705 0.78671531460519 0.942527057000017
"pmse.drug141" 0.991919066363501 0.991148506662804 0.965558536214876 0.948369959168285 0.992200824523639 0.978413519562426 0.990566446134858 0.944110712373437 0.919510659827701 0.925347686225444 0.963584089240719 0.937620041571721 0.923902246885088
"pmse.drug142" 0.660430616879004 0.660094796411084 0.644798130943239 0.695811227541204 0.650765396964622 0.647947794210631 0.664485768609233 0.688963529978788 0.787602721923747 0.796605717489166 0.649537394498998 0.68353430244014 0.8011534257198
"pmse.drug143" 0.593661198941354 0.593408543398253 0.627225917034766 0.603274564737538 0.593343581905372 0.62230336997997 0.590916708675076 0.594431406961919 0.712741566932659 0.715664654167737 0.625394389656582 0.626230126208642 0.70464142798771
"pmse.drug144" 0.745873229818819 0.746213873840904 0.771076049538789 0.823978122459769 0.749793115710272 0.761352964873051 0.742128485470492 0.827096336243996 0.922106640123063 0.924863806755574 0.772201760160191 0.846781168492447 0.924049279614381
"pmse.drug145" 0.822320090041721 0.822247409452998 0.818640759993067 0.849163178523009 0.821632335027607 0.82184569379849 0.825590898387817 0.85016182437111 0.860074566506103 0.868039724698976 0.824311692623525 0.847628408632746 0.862492831112229
"pmse.drug146" 0.938488424516161 0.938934182889854 0.942804325070137 0.90133379964202 0.946735883952605 0.94904207383813 0.922172495756798 0.910953940589468 0.908041601536472 0.883531484173872 0.934722443615604 0.919564607274551 0.921457529465074
"pmse.drug147" 0.714171857621335 0.714118617351106 0.715608139170847 0.73265767757255 0.730476218721293 0.718977223134088 0.71467674332303 0.724644028039922 0.842532712016708 0.872777444087501 0.715223610124252 0.72694838818116 0.83179343476643
"pmse.drug148" 0.744156324639614 0.744475720802855 0.778046550525139 0.880064890300931 0.745926156481395 0.793409411953301 0.744936805370086 0.727388259081818 0.854479974765521 0.823492802826266 0.772668539756428 0.747868833835139 0.833233742627265
"pmse.drug149" 0.938240129815012 0.938710552256034 0.937556691069075 0.92128052219542 0.934439509967455 0.933027469890713 0.936488176595231 0.925905488439539 0.976432886307156 0.970844320581235 0.933646429565732 0.933444056589427 0.972976980535283
