"EBridge1" "EBridge2" "lasso1" "ridge1" "bSEM" "null"
"pmse.drug71" 0.759517820448368 0.759517820448368 0.735250911342882 0.752083586170231 0.938965677466537 0.979166666666667
"pmse.drug72" 0.594085524259106 0.594085524259106 0.59700061368152 0.593332593283924 1.0649863201377 0.979166666666667
"pmse.drug73" 0.772825588503272 0.772825588503272 0.765070019633642 0.772720167616421 1.13925338018657 0.979166666666667
"pmse.drug74" 0.624774151127822 0.624774151127822 0.638896437812082 0.624368608531691 1.02923838249508 0.979166666666667
"pmse.drug75" 0.842324013578295 0.842324013578295 0.855455600962515 0.84400555822351 1.11234221970079 0.979166666666667
"pmse.drug76" 0.709236261555181 0.713188901139657 0.726229719809749 0.71121043086261 0.98143164373478 0.979166666666667
"pmse.drug77" 0.760132954829198 0.760132954829197 0.71581532961877 0.759411745129 0.945622688410923 0.979166666666667
"pmse.drug78" 0.710698562292136 0.710698562292136 0.759822184427391 0.705911336023143 0.913610194567602 0.979166666666667
"pmse.drug79" 0.823031535555706 0.823031535555706 0.810956415093101 0.822732740824643 0.974779567766743 0.979166666666667
"pmse.drug80" 0.790097645769476 0.790097645769476 0.827980172106789 0.818965427931379 0.925466249694544 0.979166666666667
"pmse.drug81" 0.878446771281323 0.878275237825686 0.848781951739112 0.87893528372368 0.994460657714543 0.979166666666667
"pmse.drug82" 0.787606814317491 0.776344331350034 0.802495604290888 0.793704482455435 1.17853677991313 0.979166666666667
"pmse.drug83" 0.745849912051309 0.745849912051309 0.74475684059757 0.746200795270901 1.00726180922675 0.979166666666667
"pmse.drug84" 0.690108479803899 0.681556320086454 0.710687031914322 0.69139044399578 0.989786267196673 0.979166666666667
"pmse.drug85" 0.804374012062837 0.801098537449015 0.840946194037118 0.803952806171062 1.0220233393276 0.979166666666667
"pmse.drug86" 0.891666015732775 0.890669931328177 0.817897712233337 0.891174717182981 1.03102555736049 0.979166666666667
"pmse.drug87" 0.898182291320707 0.898182291320707 0.957579156122787 0.912194322871565 0.994818719424779 0.979166666666667
"pmse.drug88" 0.909889080948866 0.909779488131074 0.853304725760351 0.910197280584326 1.03791867725316 0.979166666666667
"pmse.drug89" 0.7379271229938 0.7379271229938 0.672207124957962 0.738571999365959 0.999354083005523 0.979166666666667
"pmse.drug90" 0.695131858371703 0.698656045948564 0.700809279216809 0.694521560729735 0.991941353689659 0.979166666666667
"pmse.drug91" 0.846802434636804 0.846802434636804 0.842059653000295 0.840118374606785 0.980149462692585 0.979166666666667
"pmse.drug92" 0.485339293150727 0.485339293150727 0.498259991513091 0.483397612294788 0.85238474793258 0.979166666666667
"pmse.drug93" 0.929523401913857 0.928250733568305 0.936686009490615 0.930355393078156 1.11856582379777 0.979166666666667
"pmse.drug94" 0.908228221507734 0.908228221507734 0.884080218833341 0.900924993283213 0.989050195108056 0.979166666666667
"pmse.drug95" 0.807794868645594 0.807794868645594 0.820034621113257 0.79130132674433 0.964970711824152 0.979166666666667
"pmse.drug96" 0.760655486044081 0.764287769927701 0.81106984339081 0.759379516861014 1.07394752809677 0.979166666666667
"pmse.drug97" 0.816418968220099 0.81353803179417 0.856450887161723 0.82135556633018 0.966028940371097 0.979166666666667
"pmse.drug98" 0.805144770966806 0.805144770966806 0.813143602643245 0.800588017167864 0.958049524954476 0.979166666666667
"pmse.drug99" 0.758598552118874 0.758598552118874 0.746137347582927 0.758537869095577 1.00925879573013 0.979166666666667
"pmse.drug100" 0.752167066875769 0.752167066875769 0.761137009886947 0.752673979019063 1.02549659188003 0.979166666666667
"pmse.drug101" 0.759528008742828 0.753960554557379 0.778517174509012 0.756257472574634 1.02252266883134 0.979166666666667
"pmse.drug102" 0.947104695572401 0.947104695572401 1.01525904026367 0.946331657785952 1.03464014342498 0.979166666666667
"pmse.drug103" 0.730319875177424 0.737772275536888 0.780085656914562 0.731386386877475 0.988576329093526 0.979166666666667
"pmse.drug104" 0.753321122327736 0.749897794382462 0.785430658347439 0.755539221337533 1.12045104195222 0.979166666666667
"pmse.drug105" 0.915311630155474 0.915038380934283 0.93663285454855 0.914140621797524 1.04498205528677 0.979166666666667
"pmse.drug106" 0.63910376498068 0.640784712223049 0.686062542061827 0.636351342335475 0.981589640674578 0.979166666666667
"pmse.drug107" 0.842775250018318 0.847244934075957 0.903289775743754 0.839249263028691 0.987793658635019 0.979166666666667
"pmse.drug108" 0.86755374373522 0.865577526505776 0.933689496331702 0.869188436580388 1.087883761361 0.979166666666667
"pmse.drug109" 0.95708486552158 0.956796511345133 0.9537801525167 0.957652019681501 1.0981912712127 0.979166666666667
"pmse.drug110" 0.702765949439787 0.698324424997571 0.722756191674574 0.700696000417383 1.02578730161819 0.979166666666667
"pmse.drug111" 1.00225635967225 1.00116860760008 0.938950358551751 1.00361848756817 1.01141185292863 0.979166666666667
"pmse.drug112" 0.722881047108291 0.722881047108291 0.696436952717796 0.720511857423077 1.04577784049493 0.979166666666667
"pmse.drug113" 0.952623488159326 0.952623488159326 1.00041018291749 0.952564226322973 1.03788526839052 0.979166666666667
"pmse.drug114" 0.662014639642011 0.662014639642011 0.667432339604488 0.660686724273807 0.943956550720031 0.979166666666667
"pmse.drug115" 0.931042819244641 0.931042819244641 1.00457155697777 0.930409525593307 0.999048448356277 0.979166666666667
"pmse.drug116" 1.04965598937583 1.04281543308063 1.04297271073018 1.03966414361794 1.01919423799945 0.979166666666667
"pmse.drug117" 1.02040209355702 1.02040209355702 1.12468259466312 1.01927573495454 1.07120553400295 0.979166666666667
"pmse.drug118" 0.779291187221545 0.779018459535296 0.806342798743467 0.781202226263525 0.970080821784412 0.979166666666667
"pmse.drug119" 0.930397368167661 0.930397368167661 0.925438333370391 0.931914387841493 1.01082120880798 0.979166666666667
"pmse.drug120" 0.883953323453941 0.883953323453941 0.877014529153734 0.883016692535939 1.05857001030111 0.979166666666667
"pmse.drug121" 0.692995202554652 0.699360023680554 0.682149688960823 0.685353659763806 0.954215574912402 0.979166666666667
"pmse.drug122" 0.462977488957025 0.460576477087559 0.426408956719836 0.462464319743111 1.0320862394193 0.979166666666667
"pmse.drug123" 0.889817695498945 0.893473650979588 0.914393111345379 0.889033999092008 1.01976859433286 0.979166666666667
"pmse.drug124" 0.836837652211572 0.832107747655011 0.859509306850237 0.842590531337564 1.05945641121705 0.979166666666667
"pmse.drug125" 0.773516173707113 0.773516173707113 0.782872354563206 0.77777557171178 1.06902718407474 0.979166666666667
"pmse.drug126" 0.892630472882104 0.896914448818585 0.935978356402012 0.890734123631369 1.08723716855216 0.979166666666667
"pmse.drug127" 0.797910987800022 0.802091231877524 0.771068121257506 0.797577355417033 1.11403628169662 0.979166666666667
"pmse.drug128" 1.00686521545641 1.00317518042276 1.01286867092197 1.00776533401268 0.99886192164345 0.979166666666667
"pmse.drug129" 0.806974448220228 0.806974448220228 0.791470391859473 0.830234591051059 1.00481313042636 0.979166666666666
"pmse.drug130" 0.668719574070034 0.666088740008933 0.652172331985342 0.673541210837823 0.948140719726424 0.979166666666667
"pmse.drug131" 0.813392471435736 0.813392471435736 0.830015424745973 0.818101949876386 1.08594725224955 0.979166666666667
"pmse.drug132" 0.964072914582414 0.964072914582414 1.01156917284118 0.962994938079188 1.01025992226435 0.979166666666667
"pmse.drug133" 0.977251308700715 0.974351700774938 1.0069069144329 0.977372586611603 1.04837451751679 0.979166666666667
"pmse.drug134" 0.841196450637953 0.841196450637953 0.822834786355036 0.839835099113816 0.981038947415156 0.979166666666667
"pmse.drug135" 0.808496776199469 0.808496776199469 0.85828576765946 0.807669979833206 0.956877112803293 0.979166666666667
"pmse.drug136" 0.751773056235934 0.751773056235934 0.77115404857748 0.748692783877656 1.07220830798048 0.979166666666667
"pmse.drug137" 0.918055294117247 0.918055294117247 0.955169072569791 0.910058562865936 1.06506941535873 0.979166666666667
"pmse.drug138" 0.889657809825594 0.889657809825594 0.872480423946267 0.894096261417047 1.01637922873949 0.979166666666667
"pmse.drug139" 0.623682081632183 0.623682081632183 0.648894107100084 0.62427527220829 0.980749455830242 0.979166666666667
"pmse.drug140" 0.791196702953476 0.797735361153484 0.863720291973516 0.789114702056284 1.07750087917079 0.979166666666667
"pmse.drug141" 0.854935945374096 0.85340029970372 0.860655651856724 0.853884198226792 0.974779363436557 0.979166666666667
"pmse.drug142" 0.958088471406078 0.958088471406078 0.931164213764251 0.961718684289948 0.909162936492597 0.979166666666667
"pmse.drug143" 0.821549054605149 0.821777150857461 0.850916148999461 0.809490489959486 1.05007898896789 0.979166666666667
"pmse.drug144" 0.687190942545952 0.687190942545952 0.720049980055934 0.68371626405629 1.06864914269335 0.979166666666667
"pmse.drug145" 0.794004931069081 0.799435037646334 0.754445133774835 0.794387544982793 1.06119931960853 0.979166666666667
"pmse.drug146" 0.740992340664036 0.740992340664036 0.754215130971087 0.740030206292336 0.949524101373429 0.979166666666667
"pmse.drug147" 0.786168571720553 0.786168571720553 0.818257442379852 0.786268820526209 1.06410671219634 0.979166666666667
"pmse.drug148" 0.638678004899525 0.638678004899525 0.64571934060829 0.636715329426561 1.0412718358553 0.979166666666667
"pmse.drug149" 0.776019494510542 0.776019494510542 0.773802504253913 0.77678378483237 0.98467029075363 0.979166666666667
"pmse.drug150" 0.657071666006864 0.657602984530988 0.699041289616304 0.664317507195262 0.998620052105959 0.979166666666667
"pmse.drug151" 0.846996939713599 0.846996939713599 0.910390458101322 0.843210862727965 1.0347748070914 0.979166666666667
"pmse.drug152" 0.817574112389663 0.817574112389664 0.798754387679179 0.821286241159691 0.921297381470799 0.979166666666667
"pmse.drug153" 0.949010865280929 0.949010865280929 0.960214021368358 0.946396645950069 1.03313665281721 0.979166666666667
"pmse.drug154" 0.76624089053023 0.76624089053023 0.791094111400046 0.765010007049852 0.990593604981268 0.979166666666667
"pmse.drug155" 0.692356084358342 0.692356084358342 0.768389080399776 0.6908098837151 1.05073775797297 0.979166666666667
"pmse.drug156" 0.807898319643753 0.807898319643753 0.845999530662978 0.808282802629837 0.924361586276944 0.979166666666667
"pmse.drug157" 0.842421972634381 0.82987262211284 0.902265087043449 0.844799735649575 0.973614998485557 0.979166666666667
"pmse.drug158" 0.842860326229201 0.842860326229201 0.84396988802892 0.841750775005914 1.06815712537236 0.979166666666667
"pmse.drug159" 0.841247131674074 0.841247131674074 0.833534762718569 0.8395929260437 0.954299513235167 0.979166666666667
"pmse.drug160" 0.701388887832491 0.701388887832491 0.711882406868227 0.701057871264273 1.0896978697369 0.979166666666667
"pmse.drug161" 0.856050352014142 0.858692494973147 0.871590806606263 0.851587127929999 1.09228567115054 0.979166666666667
"pmse.drug162" 0.658634732869586 0.668716674839194 0.663414761515837 0.656789889363718 0.9356552865481 0.979166666666667
"pmse.drug163" 0.660943919522728 0.662284928138165 0.674362914190326 0.653642605790699 1.07433999159571 0.979166666666667
"pmse.drug164" 0.783158232413586 0.783158232413586 0.761636832573512 0.783407357993466 0.99312247946676 0.979166666666667
"pmse.drug165" 0.811610538468047 0.811610538468047 0.839027269395282 0.813221129473748 1.00637223686921 0.979166666666667
"pmse.drug166" 0.733462637777408 0.733462637777408 0.706883767043066 0.72895432396367 1.07787885037973 0.979166666666667
"pmse.drug167" 0.605569982810677 0.605569982810677 0.674772336508529 0.606216064668641 1.03501279547194 0.979166666666667
"pmse.drug168" 0.677671868177824 0.677671868177824 0.703991281342414 0.675841021409325 0.939869143394017 0.979166666666667
"pmse.drug1" 0.625865416968422 0.626600001002829 0.642728962713889 0.623200210938938 0.882567143401441 0.979166666666667
"pmse.drug2" 0.806649609935233 0.806649609935233 0.800802822732193 0.807662324925643 1.04240922291325 0.979166666666667
"pmse.drug3" 0.799275431384204 0.798177224704022 0.768097957143809 0.800139755467615 1.05105393717236 0.979166666666667
"pmse.drug4" 0.703263668790788 0.703263668790788 0.774954343623238 0.698795351636034 1.00940724821895 0.979166666666667
"pmse.drug5" 1.00539820285565 1.00134817735634 1.02026867447521 1.00777431885667 1.14526142688144 0.979166666666667
"pmse.drug6" 0.921033881561969 0.921033881561969 0.93374693251813 0.920620759511759 0.978115657765367 0.979166666666666
"pmse.drug7" 0.681423377923986 0.681423377923986 0.6844326769357 0.681086460123497 0.939573866422025 0.979166666666667
"pmse.drug8" 0.92015732528696 0.92015732528696 0.945192847627791 0.934077679130019 0.986452479007358 0.979166666666667
"pmse.drug9" 0.68738084301858 0.68738084301858 0.68389514489033 0.687113195519805 1.02646333275267 0.979166666666667
"pmse.drug10" 0.621659255455934 0.621128655642518 0.624185400815003 0.617595583382267 1.06909986676311 0.979166666666667
"pmse.drug11" 0.916300612553392 0.916300612553391 0.940774267631977 0.912575879654266 0.937443396536311 0.979166666666667
"pmse.drug12" 0.92099679528811 0.92275332311346 0.975132536279704 0.927695936666781 0.975615006106977 0.979166666666667
"pmse.drug13" 0.853104391216367 0.853104391216367 0.875704246927367 0.842982382870435 0.979143580023634 0.979166666666667
"pmse.drug14" 0.735168442077394 0.735168442077394 0.731853204409665 0.73533818514698 1.02887059826099 0.979166666666667
"pmse.drug15" 0.763901742595969 0.763901742595969 0.853413486591014 0.763400167454944 1.01437595188722 0.979166666666667
"pmse.drug16" 0.968971979918574 0.968971979918574 0.965124791864731 0.968785026429121 1.02657014658428 0.979166666666667
"pmse.drug17" 0.702595936743819 0.702595936743819 0.725297521047455 0.703516416215183 1.08503675613097 0.979166666666667
"pmse.drug18" 0.521690624562782 0.518600195531563 0.541897355257297 0.522696899733339 1.04825763032921 0.979166666666667
"pmse.drug19" 0.555656434620082 0.555656434620082 0.573147294034735 0.553655534161744 1.01794555648518 0.979166666666666
"pmse.drug20" 0.828085082188487 0.826570787744972 0.810408384965393 0.828412020387453 0.967340861427446 0.979166666666667
"pmse.drug21" 0.772795919763638 0.769179683335703 0.756797203491291 0.773183073337184 1.0168676082795 0.979166666666667
"pmse.drug22" 0.822379452042676 0.822379452042676 0.830145079283276 0.822240943372133 0.986021754715202 0.979166666666667
"pmse.drug23" 0.94700770416315 0.94700770416315 0.952473773633967 0.939147323895985 1.00245262661345 0.979166666666667
"pmse.drug24" 0.967248920528552 0.967248920528552 0.973247815452184 0.977631281888157 1.05283996502324 0.979166666666667
"pmse.drug25" 0.680792722762336 0.680792722762337 0.681334018722251 0.685432789446401 1.09389176833784 0.979166666666667
"pmse.drug26" 0.820345923351259 0.820345923351259 0.811911850537498 0.820159399820071 0.994415867502507 0.979166666666667
"pmse.drug27" 0.739146761825351 0.739146761825351 0.766699389924088 0.738312845345195 0.968490002772174 0.979166666666667
"pmse.drug28" 0.857764196856403 0.85930744794071 0.884328676441534 0.865164551146948 1.03823887511763 0.979166666666667
"pmse.drug29" 0.964376169598997 0.963081938907143 0.971884022540681 0.963790598383456 1.0780731738495 0.979166666666667
"pmse.drug30" 0.744788791763055 0.744788791763056 0.750678849633741 0.747995857257563 0.898567163504452 0.979166666666667
"pmse.drug31" 0.869651648472676 0.869656182684292 0.797304330677243 0.875468697216559 1.12769221633903 0.979166666666667
"pmse.drug32" 0.741107334125102 0.741107334125101 0.740418722219284 0.737546325717993 0.986943204726419 0.979166666666667
"pmse.drug33" 0.639356280460463 0.639356280460463 0.649658307100464 0.64066182635325 1.08077450793957 0.979166666666666
"pmse.drug34" 0.821185027855755 0.815944686457321 0.838667121546223 0.824689693279023 1.01214311904924 0.979166666666667
"pmse.drug35" 0.8604341283292 0.860434128329199 0.84393973003845 0.860707905742916 0.998971556904447 0.979166666666667
"pmse.drug36" 0.998569842851121 0.998569842851121 1.02086209583888 1.00053619482608 1.08066759708391 0.979166666666667
"pmse.drug37" 0.800825451829225 0.800684369603357 0.815177774829905 0.792790387440581 1.00221599975069 0.979166666666667
"pmse.drug38" 0.939319910888245 0.939319910888246 0.91555929017536 0.939855074929413 0.980881491486804 0.979166666666667
"pmse.drug39" 0.981361013372095 0.981291106610387 0.997159649598513 1.01520387662136 0.972739778807852 0.979166666666667
"pmse.drug40" 0.875163737197874 0.875163737197874 0.893115587649942 0.878025587839253 1.0647870271189 0.979166666666667
"pmse.drug41" 0.8773352769007 0.877732351678502 0.928567599296643 0.870576493814742 0.971820256008228 0.979166666666667
"pmse.drug42" 0.753056059304965 0.753056059304965 0.805085225041957 0.743689134555167 1.17844470653963 0.979166666666667
"pmse.drug43" 0.959376687412096 0.959376687412096 0.963015761393991 0.958524484673094 0.966630516221526 0.979166666666667
"pmse.drug44" 0.960128297030942 0.958378990502779 0.977548228732561 0.960344486074859 1.08256013435094 0.979166666666667
"pmse.drug45" 0.696072676123944 0.696072676123944 0.751441287040738 0.695691383674842 1.01885434497483 0.979166666666666
"pmse.drug46" 0.776799922973575 0.773620312068626 0.801190110378682 0.771103719856247 1.08607673925852 0.979166666666667
"pmse.drug47" 0.773547591680678 0.766701750361175 0.819423173438898 0.774513772904855 0.902837109117084 0.979166666666666
"pmse.drug48" 0.764301709759849 0.76276708529985 0.759868172498839 0.764304432340289 1.12233186535183 0.979166666666667
"pmse.drug49" 0.956190325513987 0.956190325513987 0.940939525280715 0.959655312803208 0.99881716560979 0.979166666666667
"pmse.drug50" 0.77995999558748 0.776587147857575 0.711201356596097 0.780011663424954 0.968916437566688 0.979166666666667
"pmse.drug51" 0.939872813402143 0.939946523925211 0.936851946558773 0.935832672925381 1.08789795597608 0.979166666666667
"pmse.drug52" 0.789485865870747 0.789485865870747 0.7860526294455 0.789915482646913 1.07824917149842 0.979166666666667
"pmse.drug53" 0.986886118354413 0.984733003633153 0.986297616935101 0.984242170926089 1.09287548135053 0.979166666666667
"pmse.drug54" 0.818510297888809 0.81851029788881 0.814762151408584 0.820604921660233 0.938275891716099 0.979166666666667
"pmse.drug55" 0.616058786354318 0.616058786354318 0.591133948122663 0.613922986485543 1.009085524994 0.979166666666667
"pmse.drug56" 0.897368750730406 0.897368750730406 0.936896524483234 0.892913869178069 1.04441622132366 0.979166666666667
"pmse.drug57" 0.812023811302949 0.81202381130295 0.81646421317265 0.815061478263096 1.03100070558032 0.979166666666667
"pmse.drug58" 0.798619455182765 0.798729729800704 0.826646342774591 0.798471182686067 1.00316879908768 0.979166666666667
"pmse.drug59" 0.928804586424177 0.928337551102151 0.944566497777629 0.927328348557073 0.993316041238382 0.979166666666667
"pmse.drug60" 0.766943825884648 0.764627461162414 0.701643818839956 0.802165990533032 0.98561141856248 0.979166666666667
"pmse.drug61" 0.590593601527581 0.589980758314628 0.573118648335264 0.589511861845294 0.931839825147819 0.979166666666667
"pmse.drug62" 1.01435416965016 1.01435416965016 1.05709433848133 1.01637015871053 1.00903192731855 0.979166666666667
"pmse.drug63" 0.716944809115815 0.716944809115815 0.716004360358132 0.71025733286828 0.96413858550215 0.979166666666667
"pmse.drug64" 0.944237308905293 0.944237308905293 0.970670220671358 0.944662422162308 0.954572037898127 0.979166666666667
"pmse.drug65" 0.782303718927373 0.782303718927373 0.816053354621938 0.782778155636265 0.998931330235467 0.979166666666667
"pmse.drug66" 0.722849232069722 0.722849232069721 0.721910739327202 0.719578975173761 0.969402895906851 0.979166666666667
"pmse.drug67" 0.932249066527408 0.932249066527408 0.909348924716312 0.931500944979122 1.01916704960257 0.979166666666667
"pmse.drug68" 1.11231265030425 1.11231265030425 1.16488666976474 1.11344501095233 0.982474532953719 0.979166666666667
"pmse.drug69" 0.907713481585467 0.904866751925939 0.926663372588238 0.913131272091252 1.05250162179928 0.979166666666667
"pmse.drug70" 0.946553373947582 0.946553373947582 0.932357039508791 0.951078019388536 1.03703830385075 0.979166666666667
"pmse.drug71" 0.695111090912847 0.695111090912847 0.7307171971478 0.69475250108397 1.0543104197212 0.979166666666667
"pmse.drug72" 0.44750873932091 0.44750873932091 0.487591442903246 0.446863590736537 0.935742944232235 0.979166666666667
"pmse.drug73" 0.684270311924998 0.684270311924998 0.635798585437568 0.684117911986427 0.888228985914804 0.979166666666667
"pmse.drug74" 0.623749615298005 0.623749615298005 0.62882854865303 0.627044711315128 0.980587842772504 0.979166666666667
"pmse.drug75" 0.748143133562204 0.748143133562204 0.750130864040222 0.745152691533956 1.08760957599386 0.979166666666667
"pmse.drug76" 0.593591095300792 0.594160634132517 0.592289842473333 0.59383313488246 1.07301012546176 0.979166666666667
"pmse.drug77" 0.777559532595251 0.777559532595251 0.776120153593084 0.777702001891465 1.0580762674313 0.979166666666667
"pmse.drug78" 0.742336488003329 0.742336488003329 0.785238825236466 0.741966006358129 1.07162828173569 0.979166666666667
"pmse.drug79" 0.767785609643257 0.767785609643257 0.745016636389706 0.769797111411835 1.03573190797749 0.979166666666667
"pmse.drug80" 1.02025168920497 1.02025168920497 1.13314286706733 1.0314091978197 0.962887639045431 0.979166666666667
"pmse.drug81" 0.831922000342955 0.833168085626463 0.809348620222058 0.832640793856534 0.930406002237337 0.979166666666667
"pmse.drug82" 0.861427462440964 0.857122012239537 0.785931164205043 0.864646239277742 0.98285140251483 0.979166666666667
"pmse.drug83" 0.606353922713011 0.60635392271301 0.644497284350272 0.606419857927951 1.06174734054999 0.979166666666667
"pmse.drug84" 0.432822978749234 0.433913183113264 0.466195138411382 0.436347143737113 1.07536343273069 0.979166666666667
"pmse.drug85" 0.913452890317797 0.916577965621899 0.959195889676331 0.913412448899786 0.968057243030021 0.979166666666667
"pmse.drug86" 0.906964387611536 0.906957108672383 0.88775138480783 0.905942650319897 0.960969436979018 0.979166666666667
"pmse.drug87" 0.976960449320804 0.976960449320804 0.949857468852274 0.9791497622474 1.02253832633301 0.979166666666667
"pmse.drug88" 1.08521974836386 1.08641115993332 1.14204533734706 1.08507457728239 0.972669362279929 0.979166666666667
"pmse.drug89" 0.616166857451065 0.616166857451065 0.644796564398733 0.620964119880464 1.10680471311263 0.979166666666667
"pmse.drug90" 0.748102449175072 0.74423374315644 0.755624854912828 0.748046833253751 0.992796091987865 0.979166666666667
"pmse.drug91" 0.59304451028595 0.59304451028595 0.618853023126845 0.588846479804867 1.05580398952475 0.979166666666667
"pmse.drug92" 0.45574413435461 0.45574413435461 0.473968434936362 0.454136338504874 0.840081532679063 0.979166666666666
"pmse.drug93" 0.817447429612958 0.814924280320581 0.807511477637997 0.816849311648961 1.04517393353139 0.979166666666667
"pmse.drug94" 0.926114182353561 0.926114182353561 0.942061742727014 0.927229985970836 0.966612103795515 0.979166666666667
"pmse.drug95" 0.985572058812394 0.985572058812394 0.988062907889879 0.97564335782645 0.975576114152622 0.979166666666667
"pmse.drug96" 0.597540182415844 0.596659078451477 0.64074157446715 0.602516077274409 0.941751285411695 0.979166666666667
"pmse.drug97" 0.530285229077845 0.526904727302113 0.530063409557317 0.523650027329645 0.935108463121553 0.979166666666667
"pmse.drug98" 0.894642343748448 0.894642343748448 0.902796858079173 0.89394589441411 1.03138809770063 0.979166666666667
"pmse.drug99" 0.746982791755114 0.746982791755114 0.781628949539057 0.751325557103175 1.05598320896404 0.979166666666667
"pmse.drug100" 0.70832865095934 0.70832865095934 0.715044871568873 0.709194328824456 1.01450262013581 0.979166666666667
"pmse.drug101" 0.546163409222134 0.54530240530773 0.532946387698125 0.542717532467519 1.15606751601894 0.979166666666667
"pmse.drug102" 0.93855876378899 0.93855876378899 0.970405654193754 0.939936352534643 0.957104566432991 0.979166666666667
"pmse.drug103" 0.79272054874681 0.791054877597946 0.821672666349028 0.797551941944544 1.0110592229751 0.979166666666667
"pmse.drug104" 0.919421074798354 0.918039886629481 0.963659665247193 0.912545982337642 1.01574625846347 0.979166666666667
"pmse.drug105" 0.926772312860426 0.927312554027931 0.929222338632197 0.929130316000053 0.96062462294935 0.979166666666667
"pmse.drug106" 0.743741058867085 0.740117279932656 0.730605326051631 0.748686347065654 0.943516434258236 0.979166666666667
"pmse.drug107" 0.922563105653959 0.926470420826564 0.996718455604739 0.923614582268505 0.948750500887003 0.979166666666667
"pmse.drug108" 0.831166578376842 0.828583248745809 0.850953524654578 0.831165623603451 0.972549001605117 0.979166666666667
"pmse.drug109" 0.830514474599028 0.828095538221857 0.797973224256676 0.826943786047445 0.885391155742004 0.979166666666667
"pmse.drug110" 0.588465405394912 0.586184607091261 0.540438543566251 0.590304408361026 0.821556797707121 0.979166666666667
"pmse.drug111" 0.791275303939585 0.795282681200748 0.75114755159389 0.791416545885797 1.12328286352088 0.979166666666667
"pmse.drug112" 0.64969728283522 0.64969728283522 0.65646819219692 0.6399503811797 1.00335884685006 0.979166666666667
"pmse.drug113" 0.95118031739331 0.95118031739331 0.945693462362636 0.947856423561132 0.99449297209858 0.979166666666667
"pmse.drug114" 0.562112198115082 0.562112198115082 0.59558003229252 0.563734674606754 1.02457276729269 0.979166666666667
"pmse.drug115" 0.925048811395133 0.925048811395133 0.930211289245911 0.928182321043628 0.968354859156344 0.979166666666667
"pmse.drug116" 0.900528233875485 0.897284675865711 0.909064445663789 0.896507192678493 1.10640112784012 0.979166666666667
"pmse.drug117" 0.782737641227066 0.782737641227066 0.798154536524231 0.788595604731273 1.00055832885395 0.979166666666667
"pmse.drug118" 0.70866879814099 0.704184676436944 0.72731055814826 0.711022754859625 0.96174057677444 0.979166666666667
"pmse.drug119" 0.813607199587185 0.813607199587185 0.821915423876596 0.801943252572172 0.961117004810769 0.979166666666667
"pmse.drug120" 0.873040490209592 0.873040490209592 0.909847356867932 0.87972715637274 0.981413872543769 0.979166666666667
"pmse.drug121" 0.72617405805263 0.724590169215971 0.712359688530391 0.726103107943482 1.10672216983018 0.979166666666667
"pmse.drug122" 0.529643300616927 0.529050354420586 0.494002173470137 0.530470194122484 1.02685680976048 0.979166666666666
"pmse.drug123" 1.0881834724572 1.08909415821536 1.08781954962167 1.11054162249331 1.0194291657838 0.979166666666667
"pmse.drug124" 0.909858606959119 0.913415589869322 0.884704518221477 0.911034388240918 0.998836829243142 0.979166666666667
"pmse.drug125" 0.661917975738452 0.661917975738452 0.690644239482873 0.662056037794956 0.995597645674203 0.979166666666667
"pmse.drug126" 0.891635690880899 0.892407016781324 0.897602225684119 0.887039773479298 1.09094101109094 0.979166666666667
"pmse.drug127" 0.674171096146238 0.671777199775975 0.716862089683317 0.667003790287837 1.00359160748964 0.979166666666667
"pmse.drug128" 0.823077840333745 0.822845594456342 0.843766574598017 0.817342478814069 0.91435855985308 0.979166666666667
"pmse.drug129" 0.818161366153003 0.818161366153003 0.885543408180175 0.818054211070559 0.998224020038878 0.979166666666667
"pmse.drug130" 0.615611421434924 0.614863536109425 0.606112611615663 0.618415911555296 0.921420364710743 0.979166666666667
"pmse.drug131" 0.84787071529375 0.84787071529375 0.871134244471719 0.848178212220604 0.964836639555931 0.979166666666667
"pmse.drug132" 0.900998020076244 0.900998020076243 0.922847174091046 0.900840305950688 1.01202715387515 0.979166666666667
"pmse.drug133" 0.832492455598588 0.831662044888989 0.885941111057149 0.834908852715269 1.01957974478973 0.979166666666667
"pmse.drug134" 0.594103645341358 0.594103645341358 0.686659853493139 0.610862768900607 1.01598057881703 0.979166666666667
"pmse.drug135" 0.490382553915319 0.49038255391532 0.528050581773938 0.487630272342023 0.936500215219018 0.979166666666667
"pmse.drug136" 0.594026020929444 0.594026020929444 0.679238721889578 0.600183694584484 0.895573240837757 0.979166666666667
"pmse.drug137" 0.937844563710611 0.937844563710611 0.942069209026292 0.932441193778645 0.976610476673542 0.979166666666667
"pmse.drug138" 0.788199968588097 0.788199968588097 0.78817468344716 0.786458768714021 0.957262171280232 0.979166666666667
"pmse.drug139" 0.732353528227584 0.732353528227583 0.731455750516965 0.731874568273238 0.922365254794028 0.979166666666667
"pmse.drug140" 0.615608661354395 0.617193725714175 0.701860188952345 0.61532468383112 0.907335796885014 0.979166666666667
"pmse.drug141" 0.608686734348499 0.605921445496068 0.611816412677906 0.604753604708505 1.0181106126889 0.979166666666667
"pmse.drug142" 0.906974405186781 0.906974405186781 0.917328400848698 0.923224338244565 1.01014046501191 0.979166666666667
